player,fbref_id,fbref_url,window,prior_season,pl_season,prior_league,prior_squads,pl_squads,pos,age_pl,prior_minutes,pl_minutes,minutes_ratio,prior_npxg,pl_npxg,prior_xag,pl_xag,prior_npxg_p90,pl_npxg_p90,prior_xag_p90,pl_xag_p90,prior_npxg_xag_p90,ratio_npxg,ratio_xag,diff_npxg,diff_xag,prior_pkatt,pl_pkatt,dest_big6,talent_split,talent_league_n,talent_league_p25,talent_league_p75,meets_900,meets_450,in_primary,prior_pl_minutes,source
Bertrand Traoré,c47541e0,https://fbref.com/en/players/c47541e0/Bertrand-Traore,summer,2019-20,2020-21,Ligue 1,Lyon,Aston Villa,FW,24.0,1253.0,2317.0,1.8491620111731844,3.7,6.6,3.2,4.3,0.2657621707901037,0.25636599050496334,0.2298483639265762,0.16702632714717308,0.49561053471667993,0.9646444027108682,0.7266805135951663,-0.009396180285140388,-0.06282203677940312,0.0,0.0,0,top,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Cengiz Ünder,1880614f,https://fbref.com/en/players/1880614f/Cengiz-Under,summer,2019-20,2020-21,Serie A,Roma,Leicester City,"FW,MF",23.0,873.0,281.0,0.3218785796105384,2.0,0.3,2.6,1.6,0.20618556701030927,0.09608540925266904,0.26804123711340205,0.5124555160142349,0.4742268041237113,0.46601423487544485,1.9118532712838763,-0.11010015775764023,0.24441427890083284,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Diego Llorente,bba30585,https://fbref.com/en/players/bba30585/Diego-Llorente,summer,2019-20,2020-21,La Liga,Real Sociedad,Leeds United,DF,26.0,2327.0,1204.0,0.517404383326171,1.1,0.8,0.2,0.5,0.04254404813064032,0.059800664451827246,0.007735281478298238,0.03737541528239203,0.05027932960893856,1.4056176381757775,4.831810631229236,0.017256616321186927,0.02964013380409379,0.0,0.0,0,bottom,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Edinson Cavani,527f063d,https://fbref.com/en/players/527f063d/Edinson-Cavani,summer,2019-20,2020-21,Ligue 1,Paris S-G,Manchester Utd,FW,33.0,605.0,1375.0,2.272727272727273,7.9,8.0,1.1,2.2,1.175206611570248,0.5236363636363637,0.16363636363636366,0.14400000000000002,1.3388429752066116,0.4455696202531646,0.88,-0.6515702479338843,-0.019636363636363646,1.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Ethan Ampadu,10b9fa99,https://fbref.com/en/players/10b9fa99/Ethan-Ampadu,summer,2019-20,2020-21,Bundesliga,RB Leipzig,Sheffield Utd,"DF,MF",19.0,81.0,2089.0,25.790123456790123,0.1,0.3,0.0,1.2,0.1111111111111111,0.01292484442316898,0.0,0.05169937769267592,0.1111111111111111,0.11632359980852083,,-0.09818626668794213,0.05169937769267592,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Fernando Marçal,9ae9eaea,https://fbref.com/en/players/9ae9eaea/Fernando-Marcal,summer,2019-20,2020-21,Ligue 1,Lyon,Wolves,"DF,MF",31.0,829.0,623.0,0.7515078407720145,0.1,0.1,1.0,0.1,0.010856453558504222,0.014446227929373997,0.10856453558504221,0.014446227929373997,0.11942098914354643,1.3306581059390048,0.1330658105939005,0.0035897743708697746,-0.09411830765566821,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Ferrán Torres,9e1035f8,https://fbref.com/en/players/9e1035f8/Ferran-Torres,summer,2019-20,2020-21,La Liga,Valencia,Manchester City,"FW,MF",20.0,2251.0,1306.0,0.5801865837405598,4.0,4.9,4.9,2.2,0.15992892047978677,0.33767228177641656,0.19591292758773882,0.15160796324655437,0.3558418480675256,2.1113897396630934,0.7738537987936368,0.1777433612966298,-0.044304964341184444,0.0,0.0,1,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Gabriel Dos Santos,67ac5bb8,https://fbref.com/en/players/67ac5bb8/Gabriel-Dos-Santos,summer,2019-20,2020-21,Ligue 1,Lille,Arsenal,DF,22.0,2087.0,1996.0,0.9563967417345473,1.3,1.3,0.1,0.1,0.056061332055582176,0.05861723446893788,0.004312410158121706,0.0045090180360721445,0.06037374221370388,1.0455911823647295,1.0455911823647295,0.0025559024133557026,0.0001966078779504386,0.0,0.0,1,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Gareth Bale,a58bb1e1,https://fbref.com/en/players/a58bb1e1/Gareth-Bale,summer,2019-20,2020-21,La Liga,Real Madrid,Tottenham,FW,31.0,1089.0,920.0,0.8448117539026629,4.0,5.8,1.7,1.8,0.3305785123966942,0.5673913043478261,0.14049586776859505,0.17608695652173914,0.47107438016528924,1.7163586956521741,1.2533248081841433,0.23681279195113192,0.035591088753144096,0.0,0.0,1,top,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Ibrahima Diallo,11ff3d56,https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,summer,2019-20,2020-21,Ligue 1,Brest,Southampton,MF,21.0,1561.0,1020.0,0.6534272901985907,0.2,0.5,0.7,0.6,0.011531069827033953,0.04411764705882353,0.04035874439461883,0.052941176470588235,0.051889814221652786,3.825980392156863,1.311764705882353,0.03258657723178958,0.012582432075969402,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Islam Slimani,ffec9769,https://fbref.com/en/players/ffec9769/Islam-Slimani,summer,2019-20,2020-21,Ligue 1,Monaco,Leicester City,FW,32.0,1285.0,20.0,0.01556420233463035,8.2,0.1,4.3,0.1,0.5743190661478599,0.45,0.30116731517509726,0.45,0.8754863813229572,0.7835365853658537,1.4941860465116281,-0.12431906614785987,0.14883268482490275,1.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
James Rodríguez,715bf047,https://fbref.com/en/players/715bf047/James-Rodriguez,summer,2019-20,2020-21,La Liga,Real Madrid,Everton,"FW,MF",29.0,419.0,1764.0,4.210023866348449,1.1,2.8,2.2,4.8,0.2362768496420048,0.14285714285714285,0.4725536992840096,0.24489795918367346,0.7088305489260144,0.6046176046176045,0.5182436611008039,-0.09341970678486194,-0.22765574010033612,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Jean-Philippe Mateta,50e6dc35,https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta,summer,2019-20,2020-21,Bundesliga,Mainz 05,Crystal Palace,FW,23.0,1053.0,221.0,0.20987654320987653,5.2,0.3,1.2,0.0,0.4444444444444444,0.12217194570135746,0.10256410256410256,0.0,0.547008547008547,0.2748868778280543,0.0,-0.32227249874308694,-0.10256410256410256,1.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Joachim Andersen,e34fc66d,https://fbref.com/en/players/e34fc66d/Joachim-Andersen,summer,2019-20,2020-21,Ligue 1,Lyon,Fulham,DF,24.0,1531.0,2730.0,1.78314826910516,0.9,1.2,0.2,0.4,0.052906596995427824,0.03956043956043956,0.011757021554539516,0.013186813186813187,0.06466361854996734,0.7477411477411477,1.1216117216117216,-0.013346157434988265,0.0014297916322736706,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Jonjoe Kenny,099e666f,https://fbref.com/en/players/099e666f/Jonjoe-Kenny,summer,2019-20,2020-21,Bundesliga,Schalke 04,Everton,DF,23.0,2717.0,79.0,0.029076186970923814,1.3,0.0,1.4,0.0,0.0430622009569378,0.0,0.046374677953625314,0.0,0.08943687891056312,0.0,0.0,-0.0430622009569378,-0.046374677953625314,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Josh Maja,bc0bfc64,https://fbref.com/en/players/bc0bfc64/Josh-Maja,summer,2019-20,2020-21,Ligue 1,Bordeaux,Fulham,FW,21.0,735.0,810.0,1.1020408163265305,3.6,3.7,1.4,0.5,0.44081632653061226,0.4111111111111111,0.1714285714285714,0.05555555555555555,0.6122448979591837,0.9326131687242798,0.3240740740740741,-0.029705215419501163,-0.11587301587301585,0.0,1.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Kai Havertz,fed7cb61,https://fbref.com/en/players/fed7cb61/Kai-Havertz,summer,2019-20,2020-21,Bundesliga,Leverkusen,Chelsea,"MF,FW",21.0,2454.0,1520.0,0.6193969030154849,8.4,5.5,7.8,1.3,0.3080684596577017,0.3256578947368421,0.2860635696821516,0.07697368421052632,0.5941320293398533,1.0570958646616542,0.2690789473684211,0.017589435079140403,-0.20908988547162527,1.0,0.0,1,top,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Kenny Tete,77d7c96f,https://fbref.com/en/players/77d7c96f/Kenny-Tete,summer,2019-20,2020-21,Ligue 1,Lyon,Fulham,"DF,MF",24.0,1072.0,1481.0,1.3815298507462686,0.7,0.3,1.5,1.4,0.05876865671641791,0.01823092505064146,0.1259328358208955,0.0850776502363268,0.1847014925373134,0.31021510562361343,0.6755795633580913,-0.04053773166577645,-0.040855185584568715,0.0,0.0,0,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Martin Ødegaard,79300479,https://fbref.com/en/players/79300479/Martin-Odegaard,summer,2019-20,2020-21,La Liga,Real Sociedad,Arsenal,MF,21.0,2527.0,866.0,0.34269885239414327,3.0,0.7,6.5,2.0,0.10684606252473289,0.07274826789838336,0.23149980213692126,0.20785219399538107,0.33834586466165417,0.6808698999230176,0.8978504174809024,-0.03409779462634953,-0.023647608141540183,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Mohammed Salisu,0b33f6ad,https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu,summer,2019-20,2020-21,La Liga,Valladolid,Southampton,DF,21.0,2725.0,844.0,0.30972477064220183,1.4,0.3,0.5,0.4,0.04623853211009174,0.031990521327014215,0.01651376146788991,0.04265402843601896,0.06275229357798165,0.6918584969532837,2.5829383886255926,-0.014248010783077525,0.02614026696812905,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Morgan Sanson,6e7f1353,https://fbref.com/en/players/6e7f1353/Morgan-Sanson,summer,2019-20,2020-21,Ligue 1,Marseille,Aston Villa,MF,25.0,2173.0,294.0,0.13529682466635987,3.8,0.0,3.2,0.1,0.1573861021629084,0.0,0.1325356649792913,0.030612244897959183,0.28992176714219975,0.0,0.23097363945578228,-0.1573861021629084,-0.10192342008133212,0.0,0.0,0,,,,,False,False,0,0.0,fbref_wfr_standard
Nélson Semedo,d04b94db,https://fbref.com/en/players/d04b94db/Nelson-Semedo,summer,2019-20,2020-21,La Liga,Barcelona,Wolves,"DF,MF",26.0,2097.0,2983.0,1.4225083452551264,0.6,1.3,2.1,1.3,0.02575107296137339,0.03922225947033188,0.09012875536480687,0.03922225947033188,0.11587982832618027,1.523131076097888,0.4351803074565394,0.01347118650895849,-0.05090649589447499,0.0,0.0,0,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Okay Yokuşlu,e49ce451,https://fbref.com/en/players/e49ce451/Okay-Yokuslu,summer,2019-20,2020-21,La Liga,Celta Vigo,West Brom,MF,26.0,1973.0,1317.0,0.6675114039533705,0.6,0.9,1.5,0.7,0.027369488089204256,0.06150341685649203,0.06842372022301065,0.04783599088838268,0.0957932083122149,2.2471526195899774,0.6991141483168817,0.03413392876728777,-0.020587729334627963,0.0,0.0,0,bottom,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Ola Aina,246d153b,https://fbref.com/en/players/246d153b/Ola-Aina,summer,2019-20,2020-21,Serie A,Torino,Fulham,DF,23.0,2079.0,2664.0,1.2813852813852813,0.4,1.2,2.5,1.5,0.017316017316017316,0.04054054054054054,0.10822510822510822,0.05067567567567568,0.12554112554112554,2.3412162162162162,0.4682432432432433,0.023224523224523227,-0.057549432549432546,0.0,0.0,0,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Oliver Burke,f631c17f,https://fbref.com/en/players/f631c17f/Oliver-Burke,summer,2019-20,2020-21,La Liga,Alavés,Sheffield Utd,FW,23.0,1429.0,1269.0,0.8880335899230231,2.9,2.1,1.6,2.2,0.18264520643806859,0.14893617021276595,0.10076976906927922,0.15602836879432627,0.2834149755073478,0.8154397978315806,1.5483648542159183,-0.033709036225302635,0.055258599725047056,0.0,0.0,0,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Ozan Kabak,2d61d13a,https://fbref.com/en/players/2d61d13a/Ozan-Kabak,summer,2019-20,2020-21,Bundesliga,Schalke 04,Liverpool,DF,20.0,1777.0,801.0,0.45075970737197524,1.8,0.1,0.5,0.0,0.0911648846370287,0.011235955056179775,0.025323579065841307,0.0,0.11648846370287,0.12324871688167569,0.0,-0.07992892958084892,-0.025323579065841307,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Raphinha,3423f250,https://fbref.com/en/players/3423f250/Raphinha,summer,2019-20,2020-21,Ligue 1,Rennes,Leeds United,"MF,FW",23.0,1690.0,2360.0,1.3964497041420119,4.1,5.7,5.4,7.9,0.21834319526627216,0.2173728813559322,0.2875739644970415,0.30127118644067796,0.5059171597633136,0.9955560148821828,1.04763025737602,-0.0009703139103399705,0.013697221943636484,1.0,0.0,0,top,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Rayan Aït Nouri,9b398aea,https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri,summer,2019-20,2020-21,Ligue 1,Angers,Wolves,DF,19.0,1282.0,1404.0,1.0951638065522622,0.2,0.6,0.7,0.6,0.014040561622464899,0.038461538461538464,0.049141965678627136,0.038461538461538464,0.06318252730109203,2.7393162393162394,0.7826617826617829,0.024420976839073565,-0.010680427217088673,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Robin Koch,ea6bc03a,https://fbref.com/en/players/ea6bc03a/Robin-Koch,summer,2019-20,2020-21,Bundesliga,Freiburg,Leeds United,"DF,MF",24.0,2705.0,1132.0,0.4184842883548983,4.0,0.7,1.1,0.1,0.133086876155268,0.055653710247349816,0.03659889094269871,0.007950530035335688,0.16968576709796673,0.4181757950530035,0.21723417924831345,-0.0774331659079182,-0.028648360907363023,0.0,0.0,0,average,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Rodrigo,1fb1c435,https://fbref.com/en/players/1fb1c435/Rodrigo,summer,2019-20,2020-21,La Liga,Valencia,Leeds United,"MF,FW",29.0,1880.0,1288.0,0.6851063829787234,6.7,5.1,5.7,3.5,0.32074468085106383,0.35636645962732916,0.27287234042553193,0.24456521739130435,0.5936170212765958,1.1110596087883562,0.8962623951182304,0.03562177877626532,-0.028307123034227583,0.0,0.0,0,top,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Sergio Reguilón,3353737a,https://fbref.com/en/players/3353737a/Sergio-Reguilon,summer,2019-20,2020-21,La Liga,Sevilla,Tottenham,DF,23.0,2509.0,2244.0,0.894380231167796,2.3,1.0,4.0,2.0,0.08250298923874053,0.040106951871657755,0.1434834595456357,0.08021390374331551,0.22598644878437624,0.4861272572270015,0.5590463458110517,-0.04239603736708277,-0.0632695558023202,0.0,0.0,1,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Thiago Alcántara,77e84962,https://fbref.com/en/players/77e84962/Thiago-Alcantara,summer,2019-20,2020-21,Bundesliga,Bayern Munich,Liverpool,MF,29.0,1771.0,1854.0,1.04686617730096,2.4,1.2,0.9,2.3,0.12196499153020893,0.05825242718446602,0.045736871823828344,0.11165048543689318,0.16770186335403728,0.47761596548004315,2.4411482680091092,-0.0637125643457429,0.06591361361306483,0.0,0.0,1,average,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Thiago Silva,86e7deaf,https://fbref.com/en/players/86e7deaf/Thiago-Silva,summer,2019-20,2020-21,Ligue 1,Paris S-G,Chelsea,DF,35.0,1571.0,1935.0,1.2316995544239338,0.4,1.7,0.0,0.3,0.022915340547422024,0.07906976744186046,0.0,0.013953488372093023,0.022915340547422024,3.4505167958656333,,0.05615442689443844,0.013953488372093023,0.0,0.0,1,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Thomas Partey,529f49ab,https://fbref.com/en/players/529f49ab/Thomas-Partey,summer,2019-20,2020-21,La Liga,Atlético Madrid,Arsenal,MF,27.0,2549.0,1534.0,0.601804629266379,1.6,1.3,1.1,1.0,0.05649274225186347,0.07627118644067797,0.038838760298156146,0.05867014341590613,0.09533150255001963,1.35010593220339,1.5106080360317646,0.019778444188814498,0.019831383117749984,0.0,0.0,1,bottom,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Timo Werner,49fe9070,https://fbref.com/en/players/49fe9070/Timo-Werner,summer,2019-20,2020-21,Bundesliga,RB Leipzig,Chelsea,"FW,MF",24.0,2795.0,2602.0,0.9309481216457961,18.9,11.4,9.5,5.6,0.6085867620751341,0.3943120676402767,0.30590339892665475,0.19369715603382012,0.9144901610017888,0.6479143027951638,0.6331971358064646,-0.21427469443485736,-0.11220624289283462,3.0,0.0,1,top,38,0.09587019960857404,0.5696030813302239,True,True,1,0.0,fbref_wfr_standard
Timothy Castagne,197640fd,https://fbref.com/en/players/197640fd/Timothy-Castagne,summer,2019-20,2020-21,Serie A,Atalanta,Leicester City,DF,24.0,1769.0,2345.0,1.325607687959299,2.0,1.1,2.2,2.2,0.10175240248728094,0.04221748400852879,0.11192764273600907,0.08443496801705758,0.21368004522329,0.41490405117270795,0.7543710021321961,-0.059534918478752155,-0.02749267471895149,0.0,0.0,0,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Wesley Fofana,132a82f1,https://fbref.com/en/players/132a82f1/Wesley-Fofana,summer,2019-20,2020-21,Ligue 1,Saint-Étienne,Leicester City,DF,19.0,1215.0,2262.0,1.8617283950617285,0.9,1.0,0.1,0.3,0.06666666666666667,0.03978779840848806,0.007407407407407408,0.011936339522546418,0.07407407407407407,0.596816976127321,1.6114058355437664,-0.026878868258178604,0.004528932115139011,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Willian José,d87e2cae,https://fbref.com/en/players/d87e2cae/Willian-Jose,summer,2019-20,2020-21,La Liga,Real Sociedad,Wolves,FW,28.0,2011.0,1110.0,0.5519641969169568,10.7,1.6,1.9,1.2,0.47886623570362996,0.12972972972972974,0.08503232222774738,0.0972972972972973,0.5638985579313773,0.2709101624989476,1.1442389758179232,-0.3491365059739002,0.012264975069549919,0.0,0.0,0,top,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Ashley Young,be927d03,https://fbref.com/en/players/be927d03/Ashley-Young,summer,2020-21,2021-22,Serie A,Inter,Aston Villa,"DF,FW",36.0,1425.0,1250.0,0.8771929824561403,1.2,0.4,2.2,1.0,0.07578947368421053,0.0288,0.13894736842105265,0.072,0.21473684210526317,0.37999999999999995,0.5181818181818181,-0.04698947368421053,-0.06694736842105266,0.0,0.0,0,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Boubakary Soumaré,ae59b359,https://fbref.com/en/players/ae59b359/Boubakary-Soumare,summer,2020-21,2021-22,Ligue 1,Lille,Leicester City,MF,22.0,1919.0,1102.0,0.5742574257425742,0.3,0.4,0.9,0.4,0.014069828035435123,0.032667876588021776,0.042209484106305366,0.032667876588021776,0.05627931214174049,2.3218390804597697,0.7739463601532567,0.018598048552586652,-0.00954160751828359,0.0,0.0,0,bottom,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Bruno Guimarães,82518f62,https://fbref.com/en/players/82518f62/Bruno-Guimaraes,summer,2020-21,2021-22,Ligue 1,Lyon,Newcastle Utd,MF,23.0,1754.0,1034.0,0.5895096921322691,1.8,3.1,2.1,1.1,0.09236031927023945,0.269825918762089,0.10775370581527936,0.09574468085106384,0.20011402508551882,2.9214485278315068,0.8885511651469099,0.17746559949184953,-0.01200902496421552,1.0,0.0,0,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Bryan,7b5ab7f2,https://fbref.com/en/players/7b5ab7f2/Bryan,summer,2020-21,2021-22,La Liga,Eibar|Sevilla,Tottenham,"FW,MF",20.0,2278.0,94.0,0.041264266900790166,3.4,0.1,5.0,0.1,0.13432835820895522,0.09574468085106383,0.19754170324846357,0.09574468085106383,0.3318700614574188,0.7127659574468085,0.4846808510638298,-0.038583677357891394,-0.10179702239739974,0.0,0.0,1,,,,,False,False,0,0.0,fbref_wfr_standard
Christian Eriksen,980522ec,https://fbref.com/en/players/980522ec/Christian-Eriksen,summer,2020-21,2021-22,Serie A,Inter,Brentford,MF,29.0,1385.0,939.0,0.6779783393501805,1.4,1.3,2.8,3.5,0.09097472924187724,0.12460063897763578,0.1819494584837545,0.3354632587859425,0.27292418772563176,1.3696181347938539,1.8437167199148035,0.03362590973575853,0.15351380030218803,0.0,0.0,0,top,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Cristian Romero,a3d94a58,https://fbref.com/en/players/a3d94a58/Cristian-Romero,summer,2020-21,2021-22,Serie A,Atalanta,Tottenham,DF,23.0,2545.0,1844.0,0.7245579567779961,1.3,0.5,0.8,0.3,0.045972495088408644,0.02440347071583514,0.028290766208251474,0.014642082429501085,0.07426326129666011,0.5308276322376105,0.5175569414316703,-0.021569024372573502,-0.013648683778750389,0.0,0.0,1,bottom,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Cristiano Ronaldo,dea698d9,https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,summer,2020-21,2021-22,Serie A,Juventus,Manchester Utd,FW,36.0,2802.0,2456.0,0.8765167737330478,21.4,15.4,3.8,2.9,0.6873661670235546,0.5643322475570033,0.12205567451820129,0.10627035830618893,0.8094218415417559,0.8210067277542696,0.8706711812103549,-0.12303391946655129,-0.01578531621201236,8.0,3.0,1,top,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Cucho,71b47ab9,https://fbref.com/en/players/71b47ab9/Cucho,summer,2020-21,2021-22,La Liga,Getafe,Watford,"FW,MF",22.0,1466.0,1147.0,0.7824010914051842,2.7,2.5,1.3,1.9,0.16575716234652116,0.1961639058413252,0.07980900409276943,0.14908456843940715,0.24556616643929058,1.183441506022151,1.868016900274965,0.030406743494804045,0.06927556434663772,0.0,0.0,0,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Dejan Kulusevski,df3cda47,https://fbref.com/en/players/df3cda47/Dejan-Kulusevski,summer,2020-21,2021-22,Serie A,Juventus,Tottenham,"MF,FW",21.0,1923.0,1261.0,0.655746229849194,3.0,2.7,6.2,3.4,0.14040561622464898,0.19270420301348137,0.29017160686427457,0.24266455194290246,0.43057722308892354,1.3724821570182397,0.8362794505129058,0.052298586788832396,-0.04750705492137211,0.0,0.0,1,top,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Demarai Gray,4468ec10,https://fbref.com/en/players/4468ec10/Demarai-Gray,summer,2020-21,2021-22,Bundesliga,Leverkusen,Everton,"MF,FW",25.0,442.0,2338.0,5.289592760180995,1.4,4.0,0.9,3.6,0.2850678733031674,0.15397775876817793,0.1832579185520362,0.13857998289136014,0.4683257918552036,0.5401442013931321,0.7562018819503851,-0.13109011453498948,-0.044677935660676044,0.0,0.0,0,,,,,False,False,0,19.0,fbref_wfr_standard
Diogo Dalot,d9565625,https://fbref.com/en/players/d9565625/Diogo-Dalot,summer,2020-21,2021-22,Serie A,Milan,Manchester Utd,DF,22.0,1090.0,1801.0,1.6522935779816514,0.4,0.6,0.9,1.2,0.03302752293577982,0.029983342587451417,0.07431192660550459,0.059966685174902834,0.10733944954128441,0.9078289838978345,0.8069590967980751,-0.0030441803483284013,-0.014345241430601757,0.0,0.0,1,average,41,0.0972972972972973,0.27292418772563176,True,True,1,0.0,fbref_wfr_standard
Emerson,df8b52a5,https://fbref.com/en/players/df8b52a5/Emerson,summer,2020-21,2021-22,La Liga,Betis,Tottenham,"DF,MF",22.0,2991.0,2286.0,0.7642928786359077,1.5,1.5,2.7,2.2,0.04513540621865597,0.05905511811023622,0.08124373119358075,0.08661417322834647,0.12637913741223672,1.3083989501312334,1.0661028482550794,0.013919711891580248,0.005370442034765721,0.0,0.0,1,average,46,0.10552615575711309,0.3586765503449571,True,True,1,0.0,fbref_wfr_standard
Emmanuel Dennis,2c44a35d,https://fbref.com/en/players/2c44a35d/Emmanuel-Dennis,summer,2020-21,2021-22,Bundesliga,Köln,Watford,"FW,MF",23.0,474.0,2581.0,5.4451476793248945,0.6,7.3,0.2,4.1,0.11392405063291139,0.25455249903138316,0.0379746835443038,0.14296784192173573,0.1518987341772152,2.2344052692754746,3.7648198372723742,0.14062844839847177,0.10499315837743192,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Francisco Trincão,77e39b04,https://fbref.com/en/players/77e39b04/Francisco-Trincao,summer,2020-21,2021-22,La Liga,Barcelona,Wolves,"FW,MF",21.0,706.0,1336.0,1.8923512747875355,2.6,3.7,0.4,1.6,0.3314447592067989,0.24925149700598803,0.05099150141643059,0.10778443113772455,0.3824362606232295,0.7520152003684938,2.1137724550898205,-0.08219326220081086,0.05679292972129396,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Hassane Kamara,19a12bed,https://fbref.com/en/players/19a12bed/Hassane-Kamara,summer,2020-21,2021-22,Ligue 1,Nice,Watford,DF,27.0,2960.0,1623.0,0.5483108108108108,1.4,0.2,2.5,0.6,0.04256756756756756,0.011090573012939002,0.07601351351351351,0.033271719038817,0.11858108108108108,0.26054044538332893,0.43770794824399256,-0.03147699455462856,-0.04274179447469651,0.0,0.0,0,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
Hwang Hee-chan,169fd162,https://fbref.com/en/players/169fd162/Hwang-Hee-chan,summer,2020-21,2021-22,Bundesliga,RB Leipzig,Wolves,"FW,MF",25.0,460.0,1816.0,3.9478260869565216,1.8,4.4,0.5,1.3,0.3521739130434783,0.2180616740088106,0.09782608695652174,0.0644273127753304,0.45,0.6191874694077337,0.6585903083700441,-0.13411223903466768,-0.033398774181191346,0.0,0.0,0,,,,,False,True,0,0.0,fbref_wfr_standard
Ibrahima Konaté,5ed9b537,https://fbref.com/en/players/5ed9b537/Ibrahima-Konate,summer,2020-21,2021-22,Bundesliga,RB Leipzig,Liverpool,DF,22.0,695.0,990.0,1.4244604316546763,0.7,0.2,0.0,0.0,0.09064748201438848,0.01818181818181818,0.0,0.0,0.09064748201438848,0.2005772005772006,,-0.0724656638325703,0.0,0.0,0.0,1,,,,,False,True,0,0.0,fbref_wfr_standard
Imran Louza,e1df6989,https://fbref.com/en/players/e1df6989/Imran-Louza,summer,2020-21,2021-22,Ligue 1,Nantes,Watford,MF,22.0,2379.0,1416.0,0.5952080706179067,1.9,1.2,1.8,1.1,0.07187894073139975,0.07627118644067797,0.06809583858764187,0.06991525423728814,0.13997477931904162,1.061106155218555,1.0267184557438795,0.0043922457092782224,0.0018194156496462721,5.0,0.0,0,average,69,0.07468879668049792,0.23403441682600384,True,True,1,0.0,fbref_wfr_standard
