player,understat_player_id,window,prior_season_end_year,pl_season_end_year,prior_season,pl_season,prior_league,prior_minutes,pl_minutes,prior_npxg,pl_npxg,prior_xa,pl_xa,prior_npxg_p90,pl_npxg_p90,prior_xa_p90,pl_xa_p90,prior_npxg_xa_p90,ratio_npxg,ratio_xa,diff_npxg,diff_xa,source,meets_900,meets_450
Saúl Ñíguez,2266,summer,2021,2022,2020-21,2021-22,La Liga,2041.0,477.0,2.549862494692205,0.1444711983203885,1.4511835705488914,0.18980529904365528,0.11243881652243923,0.027258716664224244,0.06399143623194524,0.03581232057427458,0.17643025275438445,0.2424315508406678,0.559642394092675,-0.08518009985821498,-0.02817911565767066,understat_roster_shots,False,True
Takehiro Tomiyasu,7931,summer,2021,2022,2020-21,2021-22,Serie A,2721.0,1688.0,2.285686451941728,0.3872379316017026,0.43029759638011433,0.9992056842893358,0.07560153644790722,0.020646572182555233,0.014232555558327926,0.05327518458888638,0.08983409200623516,0.2730972563868676,3.743191752918425,-0.054954964265351985,0.039042629030558454,understat_roster_shots,True,True
Trevoh Chalobah,6615,summer,2021,2022,2020-21,2021-22,Ligue 1,2239.0,1459.0,2.3505303859710684,1.1775854909792538,0.7462743204087017,0.2659640014171599,0.09448313297784554,0.07264064029344267,0.029997627886013022,0.01640627836020863,0.12448076086385856,0.7688212488728066,0.5469191904956717,-0.021842492684402873,-0.013591349525804392,understat_roster_shots,True,True
Trincão,8934,summer,2021,2022,2020-21,2021-22,La Liga,636.0,1359.0,3.1336177978664628,3.603015142492948,0.4820683021098373,1.4855602774769063,0.44343648083015985,0.23861027433728133,0.06821721256271282,0.09838147532959646,0.5116536933928727,0.5380934691944553,1.4421796440180445,-0.20482620649287853,0.030164262766883637,understat_roster_shots,False,True
Wout Weghorst,7052,summer,2021,2022,2020-21,2021-22,Bundesliga,2954.0,1459.0,16.037058401852843,5.398303442634641,5.427310448139905,1.851903304457664,0.4886036750733771,0.3330002123626578,0.1653547529900445,0.11423666717010951,0.6539584280634216,0.6815343996597013,0.690858080003224,-0.1556034627107193,-0.051118085819935,understat_roster_shots,True,True
Yoane Wissa,5786,summer,2021,2022,2020-21,2021-22,Ligue 1,2693.0,1230.0,9.573035774752496,3.401828915812074,3.575345213524997,0.670594800263643,0.3199306423051336,0.24891431091307858,0.11948795737736713,0.0490679122144129,0.4394185996825007,0.7780258531024883,0.4106515274961686,-0.07101633139205499,-0.07042004516295422,understat_roster_shots,True,True
Aaron Hickey,8942,summer,2022,2023,2021-22,2022-23,Serie A,2853.0,1958.0,0.7283983626402906,0.3167129345238203,1.6348064858466385,0.6221226900815963,0.022977866329346702,0.014557795764629126,0.0515711825188214,0.028596037848490127,0.0745490488481681,0.6335573353926386,0.554496454256284,-0.008420070564717577,-0.022975144670331276,understat_roster_shots,True,True
Alexander Isak,5232,summer,2022,2023,2021-22,2022-23,La Liga,2168.0,1530.0,9.31268963217735,7.26251878030598,3.9729699268937106,1.7707323329523204,0.38659689432470545,0.42720698707682236,0.16492956338580902,0.10416072546778354,0.5515264577105145,1.1050450568752066,0.6315467241256628,0.04061009275211691,-0.06076883791802548,understat_roster_shots,True,True
Amadou Onana,9667,summer,2022,2023,2021-22,2022-23,Ligue 1,1316.0,2529.0,3.2245561964809886,3.084735804237424,0.9849453810602423,2.063957966864108,0.22052435994170896,0.1097770748838941,0.0673594865466731,0.07345046145423872,0.28788384648838206,0.49780021995262286,1.0904249010767801,-0.11074728505781486,0.006090974907565619,understat_roster_shots,True,True
Armel Bella Kotchap,9710,summer,2022,2023,2021-22,2022-23,Bundesliga,1775.0,1890.0,0.8344144481234249,1.2702638162299986,0.0457163006067276,1.4630886502563953,0.04230833821470887,0.06048875315380946,0.002318009608228442,0.0696708881074474,0.04462634782293731,1.4297123381882204,30.056341380178296,0.018180414939100588,0.06735287849921896,understat_roster_shots,True,True
Arnaut Danjuma Groeneveld,8066,summer,2022,2023,2021-22,2022-23,La Liga,1483.0,151.0,10.592673609964548,0.6234148815274235,2.393640706315636,0.0274659004062414,0.6428460046505795,0.37157178369184185,0.14526477651274933,0.01637040421564057,0.7881107811633288,0.578010567077897,0.11269355592340585,-0.27127422095873766,-0.12889437229710876,understat_roster_shots,False,False
Benoit Badiashile Mukinayi,7240,summer,2022,2023,2021-22,2022-23,Ligue 1,1836.0,901.0,1.3438834631815546,1.213535144925117,0.3170611001551151,0.6913552954792975,0.065876640352037,0.12121882690705942,0.015542210791917407,0.06905879755065125,0.0814188511439544,1.8400881747958047,4.443305941170524,0.05534218655502242,0.053516586758733845,understat_roster_shots,True,True
Boubacar Kamara,5789,summer,2022,2023,2021-22,2022-23,Ligue 1,2784.0,1790.0,0.7872201958671202,0.0835402803495525,2.903287030756473,0.6932991156354542,0.02544892874570432,0.004200349291318282,0.0938562617701446,0.0348586147526206,0.11930519051584892,0.16505014153207861,0.37140425257922455,-0.02124857945438604,-0.058997647017523996,understat_roster_shots,True,True
Boubacar Traore,8119,summer,2022,2023,2021-22,2022-23,Ligue 1,1710.0,399.0,0.5105079114437091,0.0458008991554378,1.4325577896088355,0.3329919874668121,0.026868837444405744,0.010331029884685218,0.07539777840046503,0.07511097461657415,0.10226661584487078,0.3844985815281785,0.99619612420982,-0.01653780755972053,-0.0002868037838908849,understat_roster_shots,False,False
Bryan Gil Salvatierra,7338,summer,2022,2023,2021-22,2022-23,La Liga,763.0,148.0,1.5470366533845659,0.0724655985832214,1.3566898964345455,0.2734795957803725,0.18248138768625288,0.04406691805736436,0.16002895239725962,0.16630515959617248,0.3425103400835125,0.24148719283705947,1.039219198181918,-0.13841446962888854,0.006276207198912864,understat_roster_shots,False,False
Casemiro,2248,summer,2022,2023,2021-22,2022-23,La Liga,2596.0,2127.0,2.560401249676941,3.1409091833047555,3.7921483479440203,3.872432379983365,0.08876583685320673,0.13290165796776116,0.1314689334803397,0.16385468462553024,0.22023477033354644,1.4972163016673006,1.2463376729988733,0.04413582111455443,0.032385751145190544,understat_roster_shots,True,True
Cheick Oumar Doucoure,8666,summer,2022,2023,2021-22,2022-23,Ligue 1,2956.0,2825.0,1.157247165217994,0.9975931812077744,3.5794383669272056,2.0301440805196753,0.035234182973484254,0.03178172966679635,0.10898154703093658,0.06467715654752948,0.14421573000442084,0.9020140949689092,0.5934688789944372,-0.0034524533066879054,-0.044304390483407105,understat_roster_shots,True,True
Chris Richards,8430,summer,2022,2023,2021-22,2022-23,Bundesliga,1295.0,432.0,1.3190041221678253,0.6922851279377936,0.4622834995388984,0.4522219896316528,0.09166824015065966,0.14422606832037368,0.03212781077876514,0.09421291450659432,0.1237960509294248,1.573348283804004,2.9324411537204487,0.05255782816971402,0.062085103727829175,understat_roster_shots,False,False
Clement Lenglet,5050,summer,2022,2023,2021-22,2022-23,La Liga,808.0,2039.0,0.2029983997344969,0.9607517048716541,0.4795539975166321,0.707438267767429,0.022611207891218715,0.04240689231900386,0.05341566804021892,0.03122581858708613,0.07602687593143763,1.8754810677528198,0.5845816355526039,0.019795684427785145,-0.02218984945313279,understat_roster_shots,False,True
Dango Ouattara,9662,summer,2022,2023,2021-22,2022-23,Ligue 1,781.0,1254.0,1.7316424017772067,3.2874002531170836,1.2514470797032116,2.415271652862429,0.1995490603840571,0.23593781720936008,0.14421285169435216,0.1733448554685954,0.3437619120784092,1.1823549394583381,1.2020069878098398,0.03638875682530299,0.029132003774243242,understat_roster_shots,False,True
Denis Zakaria,6147,summer,2022,2023,2021-22,2022-23,Bundesliga,1393.0,417.0,1.219868312589823,0.2399099990725516,1.2447757907211778,0.0211979001760482,0.07881417669280982,0.05177913649047876,0.08042341792168414,0.0045750863689312665,0.15923759461449397,0.6569774457239562,0.05688748982773226,-0.027035040202331065,-0.07584833155275288,understat_roster_shots,False,False
Dennis Praet,1234,summer,2022,2023,2021-22,2022-23,Serie A,1554.0,609.0,2.2452288996428242,0.9074058122932909,4.877946125343441,0.5022870898246764,0.13003256175537592,0.13409938112708733,0.28250653235579776,0.07422961918591277,0.4125390941111737,1.0312753922310791,0.26275363817933106,0.004066819371711411,-0.208276913169885,understat_roster_shots,False,True
Diego Carlos,5712,summer,2022,2023,2021-22,2022-23,La Liga,2973.0,203.0,2.498683049343525,0.7391800824552772,0.3834792114794253,0.0345584973692894,0.07564126284591903,0.32771530749248745,0.01160885604882216,0.01532150129672929,0.08725011889474119,4.3324938685918335,1.319811463962792,0.2520740446465684,0.0037126452479071294,understat_roster_shots,False,False
Duje Caleta-Car,7007,summer,2022,2023,2021-22,2022-23,Ligue 1,2065.0,947.0,1.2133325105533,1.0882600042968986,0.2608341947197913,0.0416763015091419,0.05288132007254091,0.1034249212108985,0.011368076283187029,0.00396078895018244,0.06424939635572795,1.9557931055621054,0.3484132980388514,0.05054360113835758,-0.0074072873330045886,understat_roster_shots,True,True
Emerson,1245,summer,2022,2023,2021-22,2022-23,Ligue 1,2271.0,1331.0,0.757201393134891,1.0051024472340937,4.394446653313934,0.8198722722008821,0.030007981233879433,0.06796335105264345,0.17415244332816118,0.05543839556579969,0.20416042456204062,2.2648424938333362,0.318332574073252,0.03795536981876402,-0.1187140477623615,understat_roster_shots,True,True
Erling Haaland,8260,summer,2022,2023,2021-22,2022-23,Bundesliga,1917.0,2803.0,12.484377495944498,27.433194350451227,5.894002065062523,5.849109854549169,0.5861210091992721,0.8808374925225153,0.27671371197476635,0.18780588187992334,0.8628347211740385,1.5028253188294163,0.6787010319786735,0.2947164833232432,-0.08890783009484302,understat_roster_shots,True,True
Estupiñán,5136,summer,2022,2023,2021-22,2022-23,La Liga,1571.0,2707.0,0.8332495056092732,2.3249323349446045,3.093138981610536,5.642439822666346,0.04773549045501884,0.07729734397673232,0.17720083281027896,0.18759497009234252,0.2249363232652978,1.6192845876291901,1.0586573839254587,0.029561853521713484,0.010394137282063565,understat_roster_shots,True,True
Facundo Pellistri,9324,summer,2022,2023,2021-22,2022-23,La Liga,636.0,48.0,0.5059835929423567,0.0,0.3352130036801097,0.0,0.07160145183146557,0.0,0.04743580240756269,0.0,0.11903725423902826,0.0,0.0,-0.07160145183146557,-0.04743580240756269,understat_roster_shots,False,False
Felipe,7921,summer,2022,2023,2021-22,2022-23,La Liga,1488.0,1427.0,1.2815608307719226,1.246483355760574,0.6495694816112516,1.502428017556667,0.07751375992572113,0.07861492783353304,0.03928847671035796,0.0947571980238963,0.11680223663607908,1.014206095909515,2.4118318132429564,0.001101167907811909,0.05546872131353834,understat_roster_shots,True,True
Georginio Rutter,6937,summer,2022,2023,2021-22,2022-23,Bundesliga,1595.0,238.0,7.002920955419539,0.2494505755603312,3.1405570842325683,0.4192553162574767,0.3951491448199113,0.09433004958163785,0.17721011760559946,0.15854192631585254,0.5723592624255107,0.2387201157290335,0.8946550482445081,-0.30081909523827344,-0.01866819128974692,understat_roster_shots,False,False
Gianluca Scamacca,6253,summer,2022,2023,2021-22,2022-23,Serie A,2166.0,940.0,10.364580098539587,2.538759418763219,2.15593937318772,1.12964550871402,0.4306612229310078,0.24307271030711672,0.08958196841500221,0.1081575487066615,0.5202431913460099,0.564417452430021,1.2073584742590726,-0.18758851262389106,0.018575580291659288,understat_roster_shots,True,True
Giulian Biancone,7282,summer,2022,2023,2021-22,2022-23,Ligue 1,2286.0,13.0,2.123479438014327,0.0,1.1943912981078024,0.0,0.08360155267772942,0.0,0.04702327945306309,0.0,0.1306248321307925,0.0,0.0,-0.08360155267772942,-0.04702327945306309,understat_roster_shots,False,False
Gonçalo Guedes,5682,summer,2022,2023,2021-22,2022-23,La Liga,2653.0,718.0,5.719138341955838,1.2725387774407853,5.61219307873398,0.542478401213884,0.19401524718282148,0.15951043171263324,0.19038725106900045,0.06799868538892696,0.38440249825182193,0.8221541040139273,0.3571598676230835,-0.034504815470188244,-0.12238856568007349,understat_roster_shots,False,True
Hamed Junior Traore,6986,summer,2022,2023,2021-22,2022-23,Serie A,1786.0,435.0,5.885027240030466,0.7354798149317501,4.181170254945754,0.8439797200262545,0.29655792362975475,0.15216823757208622,0.21069726928618024,0.17461649379853542,0.507255192915935,0.5131147254796149,0.8287553720563982,-0.14438968605766853,-0.03608077548764482,understat_roster_shots,False,False
Idrissa Gueye,668,summer,2022,2023,2021-22,2022-23,Ligue 1,1656.0,2638.0,1.2977832509204734,0.5034467745572322,1.9793684110045429,0.9359579710289831,0.07053169841959095,0.017175970322271,0.10757437016329038,0.031931848897880394,0.17810606858288133,0.24352129194580954,0.29683509974922534,-0.05335572809731995,-0.07564252126540999,understat_roster_shots,True,True
Ivan Perisic,448,summer,2022,2023,2021-22,2022-23,Serie A,2860.0,2107.0,3.8839397141709906,3.017114300280808,9.093384258449078,6.623175095766783,0.12222187911726894,0.12887531420278725,0.2861554486924535,0.28290733679117724,0.40837732780972247,1.0544373489719832,0.988649134880646,0.006653435085518314,-0.003248111901276274,understat_roster_shots,True,True
Jakub Kiwior,10012,summer,2022,2023,2021-22,2022-23,Serie A,1964.0,426.0,0.3575115976855155,0.0984370782971382,0.8178384918719527,0.0273778699338436,0.01638291435422423,0.02079656583742356,0.037477323965619015,0.005784057028276816,0.05386023831984325,1.2694057594252939,0.15433484614811346,0.004413651483199329,-0.0316932669373422,understat_roster_shots,False,False
João Félix,7892,summer,2022,2023,2021-22,2022-23,La Liga,1259.0,953.0,6.421430944465099,4.288618674501775,4.142435677349567,0.6466051954776046,0.4590379547274495,0.4050112074555716,0.29612328114492537,0.06106449904825227,0.7551612358723749,0.8823044005065858,0.20621309750504474,-0.054026747271877895,-0.23505878209667308,understat_roster_shots,True,True
Kalidou Koulibaly,1376,summer,2022,2023,2021-22,2022-23,Serie A,2411.0,1809.0,1.4714982090517874,1.0540771866217251,1.3828816898167131,0.30513570271432366,0.054929422984098246,0.05244165107570772,0.051621464986936615,0.015180880732055905,0.10655088797103486,0.9547096660907811,0.29408078085148487,-0.002487771908390529,-0.03644058425488071,understat_roster_shots,True,True
Kamaldeen Sulemana,9630,summer,2022,2023,2021-22,2022-23,Ligue 1,1019.0,950.0,2.2118737818673244,1.6790178455412381,2.272255754098296,1.4270181329920884,0.195356860027536,0.1590648485249594,0.20068990958669936,0.1351911915466189,0.39604676961423535,0.8142270944697761,0.673632231062496,-0.036292011502576604,-0.06549871804008045,understat_roster_shots,True,True
Kevin Mbabu,983,summer,2022,2023,2021-22,2022-23,Bundesliga,1379.0,138.0,0.3472371995449065,0.0,1.7119646044448016,0.5595380067825317,0.022662326293721235,0.0,0.11173082987674557,0.364916091379912,0.1343931561704668,0.0,3.2660286492319486,-0.022662326293721235,0.25318526150316645,understat_roster_shots,False,False
Kevin Schade,9156,summer,2022,2023,2021-22,2022-23,Bundesliga,813.0,720.0,2.60347138531506,1.383491704240441,1.1424069851636887,1.554251406341791,0.28820716442602146,0.17293646303005514,0.1264657179147995,0.19428142579272387,0.41467288234082095,0.6000422070508431,1.5362378753395614,-0.11527070139596632,0.06781570787792437,understat_roster_shots,False,True
Lucas Paquetá,7365,summer,2022,2023,2021-22,2022-23,Ligue 1,2730.0,2209.0,8.63234295416623,4.285627234727142,4.873227277770638,2.8692219518125053,0.2845827347527328,0.1746068135470542,0.16065584432210894,0.11689903832644882,0.44523857907484177,0.6135537832214801,0.7276363883287721,-0.10997592120567862,-0.04375680599566012,understat_roster_shots,True,True
Ludwig Augustinsson,6083,summer,2022,2023,2021-22,2022-23,La Liga,778.0,74.0,0.2420014031231401,0.0730345994234084,0.7400742061436174,0.0,0.0279950209268414,0.08882586416360481,0.08561269736879894,0.0,0.11360771829564034,3.1729165123945053,0.0,0.06083084323676341,-0.08561269736879894,understat_roster_shots,False,False
Manuel Akanji,6490,summer,2022,2023,2021-22,2022-23,Bundesliga,2263.0,2272.0,1.7875727880746122,1.0693659950047725,0.1254743998870252,0.280844174325466,0.07109215683902567,0.04236044874578764,0.004990144052069053,0.01112498929986441,0.07608230089109473,0.5958526317003523,2.229392415085027,-0.02873170809323803,0.006134845247795356,understat_roster_shots,True,True
Marc Roca,5086,summer,2022,2023,2021-22,2022-23,Bundesliga,375.0,2375.0,0.24524970352649672,2.09190298616886,0.309548197314143,3.2171000884845844,0.05885992884635922,0.07927211316008312,0.07429156735539433,0.1219111612478369,0.13315149620175354,1.346792541441995,1.64098249084773,0.0204121843137239,0.047619593892442566,understat_roster_shots,False,False
Marcel Sabitzer,5248,summer,2022,2023,2021-22,2022-23,Bundesliga,940.0,635.0,2.346091472543775,0.6979502923786636,2.4641467705368996,1.3641165122389791,0.22462577928610614,0.0989220886835901,0.23592894611523507,0.19333934819135137,0.46055472540134124,0.4403861791731078,0.8194812521941177,-0.12570369060251602,-0.0425895979238837,understat_roster_shots,False,True
Mario Lemina,1299,summer,2022,2023,2021-22,2022-23,Ligue 1,1997.0,1325.0,2.7035811124369498,0.20648235455155312,0.3932506982237098,0.1570493020117281,0.12184391593356309,0.014025216535577194,0.017722865718644905,0.01066749975928719,0.13956678165220798,0.11510805794541779,0.6019060308099445,-0.10781869939798588,-0.007055365959357714,understat_roster_shots,True,True
Matheus Cunha,7080,summer,2022,2023,2021-22,2022-23,La Liga,1026.0,978.0,7.31457007024437,1.591183092445134,2.119887415319681,0.8713507484644649,0.641628953530208,0.14642789194280373,0.18595503643155098,0.08018565169918389,0.827583989961759,0.22821272502926393,0.43120989481078015,-0.4952010615874043,-0.10576938473236709,understat_roster_shots,True,True
Matias Viña,9892,summer,2022,2023,2021-22,2022-23,Serie A,1568.0,453.0,0.7066811155527826,0.7529757069423791,1.2115511214360593,0.15791365504264832,0.040562053826371444,0.1495978225713336,0.06954056181712075,0.03137357384953278,0.11010261564349219,3.688122480476383,0.4511550242006913,0.10903576874496217,-0.03816698796758797,understat_roster_shots,False,True
Mikkel Damsgaard,8859,summer,2022,2023,2021-22,2022-23,Serie A,573.0,963.0,0.5251411944627756,2.6603583041578527,0.5429018875584002,1.7436131360009306,0.08248291012504329,0.2486316172110143,0.0852725477840419,0.16295449869167575,0.1677554579090852,3.014340992989835,1.9109842842314066,0.16614870708597101,0.07768195090763384,understat_roster_shots,False,True
Moussa Niakhate,5989,summer,2022,2023,2021-22,2022-23,Bundesliga,2564.0,1170.0,2.5353169012814756,1.2535993503406642,0.5288088060915465,0.0697230026125907,0.08899318296229829,0.09643071925697418,0.018561931571076124,0.0053633078932762085,0.10755511453337441,1.0835742249811064,0.28894125984353425,0.007437536294675889,-0.013198623677799916,understat_roster_shots,True,True
Naif Aguerd,6935,summer,2022,2023,2021-22,2022-23,Ligue 1,2744.0,1600.0,2.1130206887610243,2.511583969928324,0.2937882989645003,0.6282200030982491,0.06930461442729308,0.14127659830846823,0.009635913595774427,0.035337375174276514,0.0789405280230675,2.0384876169635198,3.667257372437708,0.07197198388117515,0.02570146157850209,understat_roster_shots,True,True
Naouirou Ahamada,9274,summer,2022,2023,2021-22,2022-23,Bundesliga,54.0,73.0,0.0,0.1820503976196049,0.0,0.091686401516199,0.0,0.22444569569540332,0.0,0.1130380292665467,0.0,,,0.22444569569540332,0.1130380292665467,understat_roster_shots,False,False
Orel Mangala,6088,summer,2022,2023,2021-22,2022-23,Bundesliga,1878.0,1581.0,2.2277307305485,0.3729460723698135,2.769866868853568,0.4247147068381308,0.10676025865248402,0.021230326700368885,0.1327412237469761,0.024177307789646916,0.23950148239946012,0.19885982825759024,0.18213865374431343,-0.08552993195211514,-0.1085639159573292,understat_roster_shots,True,True
Pablo Sarabia,2199,summer,2022,2023,2021-22,2022-23,Ligue 1,19.0,788.0,0.7712410092353821,2.5362920220941296,0.0,0.7747617959976195,3.65324688585181,0.2896780228280097,0.0,0.08848802238551491,3.65324688585181,0.07929330589450892,,-3.3635688630238003,0.08848802238551491,understat_roster_shots,False,False
Pape Sarr,9021,summer,2022,2023,2021-22,2022-23,Ligue 1,2128.0,200.0,1.7983048604801284,0.0562562998384237,1.5993151916190977,0.5660416968166828,0.07605612661805054,0.025315334927290666,0.06764021017186034,0.2547187635675073,0.1436963367899109,0.33285069925297156,3.76578906127461,-0.05074079169075987,0.18707855339564694,understat_roster_shots,False,False
Remo Freuler,1488,summer,2022,2023,2021-22,2022-23,Serie A,2398.0,2178.0,1.4876467920839778,0.3386984989047047,1.6494187097996469,0.4867018014192574,0.05583328243851459,0.013995805739863832,0.06190478894160477,0.020111644686746175,0.11773807138011935,0.250671376078891,0.32488027227938104,-0.04183747669865076,-0.0417931442548586,understat_roster_shots,True,True
Renan Lodi,7891,summer,2022,2023,2021-22,2022-23,La Liga,1172.0,2236.0,0.9801198896020646,0.7515062293969087,2.395130567252636,1.3187304046005006,0.07526517923565343,0.030248461827245877,0.18392640874806931,0.05307948855726523,0.25919158798372277,0.4018918460625555,0.288590903930333,-0.045016717408407556,-0.13084692019080407,understat_roster_shots,True,True
Sasa Kalajdzic,8812,summer,2022,2023,2021-22,2022-23,Bundesliga,1218.0,48.0,5.625136588700114,0.5194780230522156,2.7993601858615875,0.0,0.4156504868497621,0.9740212932229042,0.20684927481735868,0.0,0.6224997616671207,2.3433661791306086,0.0,0.5583708063731421,-0.20684927481735868,understat_roster_shots,False,False
Sasa Lukic,1537,summer,2022,2023,2021-22,2022-23,Serie A,2989.0,401.0,2.2989841178059565,0.1066898759454486,3.6096503715962163,0.0,0.06922334245651926,0.02394535869099844,0.10868803393899615,0.0,0.1779113763955154,0.34591451151089764,0.0,-0.04527798376552082,-0.10868803393899615,understat_roster_shots,False,False
Serge Aurier,3600,summer,2022,2023,2021-22,2022-23,La Liga,993.0,1958.0,0.7485046926885837,0.6691432902589436,0.909010212868452,0.8024797867983576,0.06784030447328553,0.030757352463383514,0.08238763258626453,0.03688620061892349,0.15022793705955007,0.4533787503193664,0.4477152633352044,-0.03708295200990201,-0.045501431967341036,understat_roster_shots,True,True
Sven Botman,8635,summer,2022,2023,2021-22,2022-23,Ligue 1,2250.0,3141.0,1.8965680440887802,2.4459305545315138,0.206794500350952,0.9378497563302515,0.07586272176355122,0.07008397004388292,0.00827178001403808,0.026872485854735,0.0841345017775893,0.9238262009939546,3.2486944538091644,-0.005778751719668296,0.01860070584069692,understat_roster_shots,True,True
Sékou Mara,8970,summer,2022,2023,2021-22,2022-23,Ligue 1,889.0,510.0,4.267977594863622,1.0406399862840765,0.67237089574337,1.0683901924639938,0.4320787216397367,0.1836423505207194,0.06806904456344579,0.1885394457289401,0.5001477662031825,0.42502058380426033,2.769826533310693,-0.2484363711190173,0.12047040116549432,understat_roster_shots,False,True
Taiwo Awoniyi,7814,summer,2022,2023,2021-22,2022-23,Bundesliga,2227.0,1426.0,13.334699135273693,8.05102778598666,2.319056000560521,1.0280227512121198,0.5388966871013167,0.5081293834072927,0.0937202694433978,0.0648822213247481,0.6326169565447145,0.9429068605718866,0.6922965726633298,-0.030767303694023918,-0.028838048118649706,understat_roster_shots,True,True
Tetê,10536,summer,2022,2023,2021-22,2022-23,Ligue 1,596.0,756.0,2.898888830095529,1.8560387277975674,2.4339058045297857,0.3867563046514987,0.43775166897415707,0.22095699140447234,0.3675361114222831,0.046042417220416514,0.8052877803964402,0.5047541952775894,0.12527317939519628,-0.21679467756968474,-0.3214936942018666,understat_roster_shots,False,True
Thilo Kehrer,2674,summer,2022,2023,2021-22,2022-23,Ligue 1,1497.0,2228.0,1.0409163050353523,0.6545502087101338,0.1169487014412879,0.7119171218946573,0.06258013857927969,0.026440538053820486,0.007030984054586447,0.02875787296701937,0.06961112263386614,0.4225068632650002,4.0901633034226625,-0.0361396005254592,0.021726888912432924,understat_roster_shots,True,True
Tyler Adams,7352,summer,2022,2023,2021-22,2022-23,Bundesliga,1334.0,2159.0,0.1287791971117257,0.0683434996753929,0.45412541180849053,1.3704057130962604,0.008688251679201883,0.0028489647849862716,0.03063814622396113,0.05712668558530034,0.039326397903163016,0.32791002035613015,1.8645607723036246,-0.005839286894215612,0.02648853936133921,understat_roster_shots,True,True
Weston McKennie,5360,summer,2022,2023,2021-22,2022-23,Serie A,1367.0,1450.0,3.0620885016396633,0.5900642797350877,1.2541380934417243,0.7054706662893291,0.2016005597275565,0.03662467943183303,0.08256944287472948,0.04378783445933766,0.284170002602286,0.18166953247217027,0.5303152465951664,-0.16497588029572346,-0.03878160841539181,understat_roster_shots,True,True
William Saliba,6888,summer,2022,2023,2021-22,2022-23,Ligue 1,3240.0,2418.0,1.3563335146754971,0.8184554874897001,0.6332824937999246,1.1200135778635738,0.03767593096320825,0.03046360375271837,0.01759118038333124,0.04168785029268885,0.05526711134653949,0.8085693697248529,2.3698154065994763,-0.0072123272104898835,0.02409666990935761,understat_roster_shots,True,True
Wout Faes,8646,summer,2022,2023,2021-22,2022-23,Ligue 1,3330.0,2790.0,1.9283354664221395,1.1000521657988422,0.1205048002302645,0.5714022628962991,0.05211717476816593,0.035485553735446526,0.0032568864927098517,0.01843233106117094,0.05537406126087578,0.6808802260156611,5.659494459640977,-0.016631621032719403,0.015175444568461087,understat_roster_shots,True,True
Álex Moreno,4120,summer,2022,2023,2021-22,2022-23,La Liga,2407.0,1346.0,3.598244113847612,0.6219647992402311,2.338171903043985,2.4761665835976596,0.1345417408584483,0.04158754229689509,0.08742645254422877,0.16556834511425658,0.2219681934026771,0.3091051299882424,1.8938014787972333,-0.09295419856155321,0.07814189257002781,understat_roster_shots,True,True
André Gomes,2383,summer,2023,2024,2022-23,2023-24,Ligue 1,1627.0,476.0,1.041649939492344,0.3153491821140047,1.0010944940149782,0.26019739359617233,0.05762046377032019,0.059624845357689964,0.05537707711207624,0.04919698618415023,0.11299754088239644,1.0347859329171558,0.8883998352708598,0.0020043815873697704,-0.006180090927926013,understat_roster_shots,False,True
Anssumane Fati,7967,summer,2023,2024,2022-23,2023-24,La Liga,1342.0,456.0,10.525168195366858,3.8195773269981133,1.6949200015515082,0.6551500093191859,0.7058607582585822,0.7538639461180486,0.11366825643788059,0.1293059228919446,0.8195290146964628,1.0680065966238077,1.1375728540589514,0.048003187859466445,0.015637666454064003,understat_roster_shots,False,True
Axel Disasi,6885,summer,2023,2024,2022-23,2023-24,Ligue 1,3329.0,2586.0,2.647476924583315,2.678889038972556,1.0930168218910692,0.1950406357645987,0.07157492436542455,0.09323279718001937,0.02954986902078589,0.006787957161180929,0.10112479338621044,1.3025902298411232,0.22971192042868827,0.021657872814594817,-0.02276191185960496,understat_roster_shots,True,True
Beto,9983,summer,2023,2024,2022-23,2023-24,Serie A,2131.0,898.0,10.094054976478217,6.405778566375373,2.892903543077409,1.1942407237365837,0.42630922002958216,0.6420045333783782,0.12217800041152829,0.119690050263132,0.5484872204411104,1.5059597663260218,0.9796366764882695,0.215695313348796,-0.002487950148396298,understat_roster_shots,False,True
Callum Hudson-Odoi,6456,summer,2023,2024,2022-23,2023-24,Bundesliga,610.0,1844.0,0.1621479000896213,3.0195946767926203,0.6222708076238631,3.087328797206282,0.02392346066896052,0.14737718053760077,0.0918104470264716,0.15068307578555606,0.11573390769543213,6.160362105504878,1.6412410642343325,0.12345371986864025,0.05887262875908446,understat_roster_shots,False,True
Carlos Baleba,10527,summer,2023,2024,2022-23,2023-24,Ligue 1,460.0,1303.0,0.39904543943703097,0.7727098362520325,0.051457699388265596,0.44668083963915667,0.07807410771594084,0.05337212990228927,0.010067810749878052,0.03085285922296554,0.0881419184658189,0.6836085798953291,3.0645052821775827,-0.02470197781365157,0.02078504847308749,understat_roster_shots,False,True
Chimuanya Ugochukwu,9451,summer,2023,2024,2022-23,2023-24,Ligue 1,1330.0,289.0,1.1581630166620014,0.0,0.8470546826720238,0.1854443699121475,0.07837193345833092,0.0,0.05731948980487379,0.05775084184115319,0.1356914232632047,0.0,1.0075253990876019,-0.07837193345833092,0.000431352036279406,understat_roster_shots,False,False
