num_unique_clubs,allocation_pattern,clubs,club1,club2,club3,club4,club5,gw1_avg_fdr,gw2_avg_fdr,gw2_max_fdr,gw3_avg_fdr,gw1_3_rot_fdr,effective_avg_fdr,avg_fdr_corr
4,2+1+1+1,BRE-CHE-HUL-MUN-MUN,BRE,CHE,HUL,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
5,1+1+1+1+1,BRE-CHE-HUL-MUN-SUN,BRE,CHE,HUL,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
4,2+1+1+1,BRE-CHE-HUL-SUN-SUN,BRE,CHE,HUL,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
4,2+1+1+1,CHE-HUL-LIV-MUN-MUN,CHE,HUL,LIV,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
5,1+1+1+1+1,CHE-HUL-LIV-MUN-SUN,CHE,HUL,LIV,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
4,2+1+1+1,CHE-HUL-LIV-SUN-SUN,CHE,HUL,LIV,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
4,2+1+1+1,CHE-HUL-MCI-MUN-MUN,CHE,HUL,MCI,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
5,1+1+1+1+1,CHE-HUL-MCI-MUN-SUN,CHE,HUL,MCI,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
4,2+1+1+1,CHE-HUL-MCI-SUN-SUN,CHE,HUL,MCI,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0272
4,2+1+1+1,BRE-HUL-MUN-MUN-TOT,BRE,HUL,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
5,1+1+1+1+1,BRE-HUL-MUN-TOT-SUN,BRE,HUL,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
4,2+1+1+1,BRE-HUL-TOT-SUN-SUN,BRE,HUL,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
4,2+1+1+1,HUL-LIV-MUN-MUN-TOT,HUL,LIV,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
5,1+1+1+1+1,HUL-LIV-MUN-TOT-SUN,HUL,LIV,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
4,2+1+1+1,HUL-LIV-TOT-SUN-SUN,HUL,LIV,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
4,2+1+1+1,HUL-MCI-MUN-MUN-TOT,HUL,MCI,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
5,1+1+1+1+1,HUL-MCI-MUN-TOT-SUN,HUL,MCI,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
4,2+1+1+1,HUL-MCI-TOT-SUN-SUN,HUL,MCI,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.0366
3,2+2+1,BRE-COV-COV-MUN-MUN,BRE,COV,COV,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,BRE-COV-COV-MUN-SUN,BRE,COV,COV,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,BRE-COV-COV-SUN-SUN,BRE,COV,COV,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,BRE-COV-MUN-MUN-TOT,BRE,COV,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
5,1+1+1+1+1,BRE-COV-MUN-TOT-SUN,BRE,COV,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,BRE-COV-TOT-SUN-SUN,BRE,COV,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,BRE-MUN-MUN-TOT-TOT,BRE,MUN,MUN,TOT,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,BRE-MUN-TOT-TOT-SUN,BRE,MUN,TOT,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,BRE-TOT-TOT-SUN-SUN,BRE,TOT,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,COV-COV-LIV-MUN-MUN,COV,COV,LIV,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,COV-COV-LIV-MUN-SUN,COV,COV,LIV,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,COV-COV-LIV-SUN-SUN,COV,COV,LIV,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,COV-COV-MCI-MUN-MUN,COV,COV,MCI,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,COV-COV-MCI-MUN-SUN,COV,COV,MCI,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,COV-COV-MCI-SUN-SUN,COV,COV,MCI,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,COV-LIV-MUN-MUN-TOT,COV,LIV,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
5,1+1+1+1+1,COV-LIV-MUN-TOT-SUN,COV,LIV,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,COV-LIV-TOT-SUN-SUN,COV,LIV,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,COV-MCI-MUN-MUN-TOT,COV,MCI,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
5,1+1+1+1+1,COV-MCI-MUN-TOT-SUN,COV,MCI,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,COV-MCI-TOT-SUN-SUN,COV,MCI,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,LIV-MUN-MUN-TOT-TOT,LIV,MUN,MUN,TOT,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,LIV-MUN-TOT-TOT-SUN,LIV,MUN,TOT,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,LIV-TOT-TOT-SUN-SUN,LIV,TOT,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,MCI-MUN-MUN-TOT-TOT,MCI,MUN,MUN,TOT,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,MCI-MUN-TOT-TOT-SUN,MCI,MUN,TOT,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
3,2+2+1,MCI-TOT-TOT-SUN-SUN,MCI,TOT,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1
4,2+1+1+1,BRE-CHE-COV-MUN-MUN,BRE,CHE,COV,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
5,1+1+1+1+1,BRE-CHE-COV-MUN-SUN,BRE,CHE,COV,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,BRE-CHE-COV-SUN-SUN,BRE,CHE,COV,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,BRE-CHE-MUN-MUN-TOT,BRE,CHE,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
5,1+1+1+1+1,BRE-CHE-MUN-TOT-SUN,BRE,CHE,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,BRE-CHE-TOT-SUN-SUN,BRE,CHE,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,CHE-COV-LIV-MUN-MUN,CHE,COV,LIV,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
5,1+1+1+1+1,CHE-COV-LIV-MUN-SUN,CHE,COV,LIV,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,CHE-COV-LIV-SUN-SUN,CHE,COV,LIV,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,CHE-COV-MCI-MUN-MUN,CHE,COV,MCI,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
5,1+1+1+1+1,CHE-COV-MCI-MUN-SUN,CHE,COV,MCI,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,CHE-COV-MCI-SUN-SUN,CHE,COV,MCI,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,CHE-LIV-MUN-MUN-TOT,CHE,LIV,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
5,1+1+1+1+1,CHE-LIV-MUN-TOT-SUN,CHE,LIV,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,CHE-LIV-TOT-SUN-SUN,CHE,LIV,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,CHE-MCI-MUN-MUN-TOT,CHE,MCI,MUN,MUN,TOT,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
5,1+1+1+1+1,CHE-MCI-MUN-TOT-SUN,CHE,MCI,MUN,TOT,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
4,2+1+1+1,CHE-MCI-TOT-SUN-SUN,CHE,MCI,TOT,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.1201
3,2+2+1,BRE-CHE-CHE-MUN-MUN,BRE,CHE,CHE,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
4,2+1+1+1,BRE-CHE-CHE-MUN-SUN,BRE,CHE,CHE,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
3,2+2+1,BRE-CHE-CHE-SUN-SUN,BRE,CHE,CHE,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
3,2+2+1,CHE-CHE-LIV-MUN-MUN,CHE,CHE,LIV,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
4,2+1+1+1,CHE-CHE-LIV-MUN-SUN,CHE,CHE,LIV,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
3,2+2+1,CHE-CHE-LIV-SUN-SUN,CHE,CHE,LIV,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
3,2+2+1,CHE-CHE-MCI-MUN-MUN,CHE,CHE,MCI,MUN,MUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
4,2+1+1+1,CHE-CHE-MCI-MUN-SUN,CHE,CHE,MCI,MUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
3,2+2+1,CHE-CHE-MCI-SUN-SUN,CHE,CHE,MCI,SUN,SUN,2.33,2.2,3.0,2.67,2.5,2.3636,0.189
3,3+1+1,BOU-HUL-MUN-MUN-MUN,BOU,HUL,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
4,2+1+1+1,BOU-HUL-MUN-MUN-SUN,BOU,HUL,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
4,2+1+1+1,BOU-HUL-MUN-SUN-SUN,BOU,HUL,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
3,3+1+1,BOU-HUL-SUN-SUN-SUN,BOU,HUL,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
3,3+1+1,FUL-HUL-MUN-MUN-MUN,FUL,HUL,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
3,3+1+1,HUL-MUN-MUN-MUN-NEW,HUL,MUN,MUN,MUN,NEW,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
4,2+1+1+1,HUL-MUN-MUN-NEW-SUN,HUL,MUN,MUN,NEW,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
4,2+1+1+1,HUL-MUN-NEW-SUN-SUN,HUL,MUN,NEW,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
3,3+1+1,HUL-NEW-SUN-SUN-SUN,HUL,NEW,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.2366
3,3+1+1,HUL-LEE-MUN-MUN-MUN,HUL,LEE,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.3
4,2+1+1+1,HUL-LEE-MUN-MUN-SUN,HUL,LEE,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.3
4,2+1+1+1,HUL-LEE-MUN-SUN-SUN,HUL,LEE,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.3
3,3+1+1,HUL-LEE-SUN-SUN-SUN,HUL,LEE,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.3
3,3+1+1,BOU-COV-MUN-MUN-MUN,BOU,COV,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
4,2+1+1+1,BOU-COV-MUN-MUN-SUN,BOU,COV,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
4,2+1+1+1,BOU-COV-MUN-SUN-SUN,BOU,COV,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
3,3+1+1,BOU-COV-SUN-SUN-SUN,BOU,COV,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
3,3+1+1,BOU-MUN-MUN-MUN-TOT,BOU,MUN,MUN,MUN,TOT,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
4,2+1+1+1,BOU-MUN-MUN-TOT-SUN,BOU,MUN,MUN,TOT,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
4,2+1+1+1,BOU-MUN-TOT-SUN-SUN,BOU,MUN,TOT,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
3,3+1+1,BOU-TOT-SUN-SUN-SUN,BOU,TOT,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
3,3+1+1,COV-FUL-MUN-MUN-MUN,COV,FUL,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
3,3+1+1,COV-MUN-MUN-MUN-NEW,COV,MUN,MUN,MUN,NEW,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
4,2+1+1+1,COV-MUN-MUN-NEW-SUN,COV,MUN,MUN,NEW,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
4,2+1+1+1,COV-MUN-NEW-SUN-SUN,COV,MUN,NEW,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
3,3+1+1,COV-NEW-SUN-SUN-SUN,COV,NEW,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
3,3+1+1,FUL-MUN-MUN-MUN-TOT,FUL,MUN,MUN,MUN,TOT,2.0,2.2,3.0,3.0,2.5,2.3636,0.35
3,3+1+1,BOU-MUN-MUN-MUN-SUN,BOU,MUN,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4
3,2+2+1,BOU-MUN-MUN-SUN-SUN,BOU,MUN,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4
3,3+1+1,BOU-MUN-SUN-SUN-SUN,BOU,MUN,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4
3,3+1+1,MUN-MUN-MUN-NEW-SUN,MUN,MUN,MUN,NEW,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4
3,2+2+1,MUN-MUN-NEW-SUN-SUN,MUN,MUN,NEW,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4
3,3+1+1,MUN-NEW-SUN-SUN-SUN,MUN,NEW,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4
3,3+1+1,BOU-CHE-MUN-MUN-MUN,BOU,CHE,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
4,2+1+1+1,BOU-CHE-MUN-MUN-SUN,BOU,CHE,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
4,2+1+1+1,BOU-CHE-MUN-SUN-SUN,BOU,CHE,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
3,3+1+1,BOU-CHE-SUN-SUN-SUN,BOU,CHE,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
3,3+1+1,CHE-FUL-MUN-MUN-MUN,CHE,FUL,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
3,3+1+1,CHE-MUN-MUN-MUN-NEW,CHE,MUN,MUN,MUN,NEW,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
4,2+1+1+1,CHE-MUN-MUN-NEW-SUN,CHE,MUN,MUN,NEW,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
4,2+1+1+1,CHE-MUN-NEW-SUN-SUN,CHE,MUN,NEW,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
3,3+1+1,CHE-NEW-SUN-SUN-SUN,CHE,NEW,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.4146
3,3+1+1,COV-LEE-MUN-MUN-MUN,COV,LEE,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.45
4,2+1+1+1,COV-LEE-MUN-MUN-SUN,COV,LEE,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.45
4,2+1+1+1,COV-LEE-MUN-SUN-SUN,COV,LEE,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.45
3,3+1+1,COV-LEE-SUN-SUN-SUN,COV,LEE,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.45
3,3+1+1,LEE-MUN-MUN-MUN-TOT,LEE,MUN,MUN,MUN,TOT,2.0,2.2,3.0,3.0,2.5,2.3636,0.45
4,2+1+1+1,LEE-MUN-MUN-TOT-SUN,LEE,MUN,MUN,TOT,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.45
4,2+1+1+1,LEE-MUN-TOT-SUN-SUN,LEE,MUN,TOT,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.45
3,3+1+1,LEE-TOT-SUN-SUN-SUN,LEE,TOT,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.45
3,3+1+1,CHE-LEE-MUN-MUN-MUN,CHE,LEE,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.5835
4,2+1+1+1,CHE-LEE-MUN-MUN-SUN,CHE,LEE,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.5835
4,2+1+1+1,CHE-LEE-MUN-SUN-SUN,CHE,LEE,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.5835
3,3+1+1,CHE-LEE-SUN-SUN-SUN,CHE,LEE,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.5835
3,3+1+1,EVE-HUL-MUN-MUN-MUN,EVE,HUL,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.6
4,2+1+1+1,EVE-HUL-MUN-MUN-SUN,EVE,HUL,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.6
4,2+1+1+1,EVE-HUL-MUN-SUN-SUN,EVE,HUL,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.6
3,3+1+1,EVE-HUL-SUN-SUN-SUN,EVE,HUL,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.6
3,3+1+1,LEE-MUN-MUN-MUN-SUN,LEE,MUN,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.6
3,2+2+1,LEE-MUN-MUN-SUN-SUN,LEE,MUN,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.6
3,3+1+1,LEE-MUN-SUN-SUN-SUN,LEE,MUN,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.6
3,3+1+1,COV-EVE-MUN-MUN-MUN,COV,EVE,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.8
4,2+1+1+1,COV-EVE-MUN-MUN-SUN,COV,EVE,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.8
4,2+1+1+1,COV-EVE-MUN-SUN-SUN,COV,EVE,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.8
3,3+1+1,COV-EVE-SUN-SUN-SUN,COV,EVE,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.8
3,3+1+1,EVE-MUN-MUN-MUN-TOT,EVE,MUN,MUN,MUN,TOT,2.0,2.2,3.0,3.0,2.5,2.3636,0.8
4,2+1+1+1,EVE-MUN-MUN-TOT-SUN,EVE,MUN,MUN,TOT,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.8
4,2+1+1+1,EVE-MUN-TOT-SUN-SUN,EVE,MUN,TOT,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.8
3,3+1+1,EVE-TOT-SUN-SUN-SUN,EVE,TOT,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.8
3,3+1+1,CHE-EVE-MUN-MUN-MUN,CHE,EVE,MUN,MUN,MUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.978
4,2+1+1+1,CHE-EVE-MUN-MUN-SUN,CHE,EVE,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.978
4,2+1+1+1,CHE-EVE-MUN-SUN-SUN,CHE,EVE,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.978
3,3+1+1,CHE-EVE-SUN-SUN-SUN,CHE,EVE,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,0.978
3,3+1+1,EVE-MUN-MUN-MUN-SUN,EVE,MUN,MUN,MUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,1.0
3,2+2+1,EVE-MUN-MUN-SUN-SUN,EVE,MUN,MUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,1.0
3,3+1+1,EVE-MUN-SUN-SUN-SUN,EVE,MUN,SUN,SUN,SUN,2.0,2.2,3.0,3.0,2.5,2.3636,1.0
3,2+2+1,BRE-BRE-CHE-MUN-MUN,BRE,BRE,CHE,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-BRE-CHE-MUN-SUN,BRE,BRE,CHE,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
3,2+2+1,BRE-BRE-CHE-SUN-SUN,BRE,BRE,CHE,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
3,2+2+1,BRE-BRE-COV-MUN-MUN,BRE,BRE,COV,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-BRE-COV-MUN-SUN,BRE,BRE,COV,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
3,2+2+1,BRE-BRE-COV-SUN-SUN,BRE,BRE,COV,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
3,2+2+1,BRE-BRE-HUL-MUN-MUN,BRE,BRE,HUL,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-BRE-HUL-MUN-SUN,BRE,BRE,HUL,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
3,2+2+1,BRE-BRE-HUL-SUN-SUN,BRE,BRE,HUL,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
3,2+2+1,BRE-BRE-MUN-MUN-TOT,BRE,BRE,MUN,MUN,TOT,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-BRE-MUN-TOT-SUN,BRE,BRE,MUN,TOT,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
3,2+2+1,BRE-BRE-TOT-SUN-SUN,BRE,BRE,TOT,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-CHE-LIV-MUN-MUN,BRE,CHE,LIV,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
5,1+1+1+1+1,BRE-CHE-LIV-MUN-SUN,BRE,CHE,LIV,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-CHE-LIV-SUN-SUN,BRE,CHE,LIV,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-CHE-MCI-MUN-MUN,BRE,CHE,MCI,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
5,1+1+1+1+1,BRE-CHE-MCI-MUN-SUN,BRE,CHE,MCI,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-CHE-MCI-SUN-SUN,BRE,CHE,MCI,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-COV-LIV-MUN-MUN,BRE,COV,LIV,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
5,1+1+1+1+1,BRE-COV-LIV-MUN-SUN,BRE,COV,LIV,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-COV-LIV-SUN-SUN,BRE,COV,LIV,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-COV-MCI-MUN-MUN,BRE,COV,MCI,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
5,1+1+1+1+1,BRE-COV-MCI-MUN-SUN,BRE,COV,MCI,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-COV-MCI-SUN-SUN,BRE,COV,MCI,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-HUL-LIV-MUN-MUN,BRE,HUL,LIV,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
5,1+1+1+1+1,BRE-HUL-LIV-MUN-SUN,BRE,HUL,LIV,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-HUL-LIV-SUN-SUN,BRE,HUL,LIV,SUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
4,2+1+1+1,BRE-HUL-MCI-MUN-MUN,BRE,HUL,MCI,MUN,MUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
5,1+1+1+1+1,BRE-HUL-MCI-MUN-SUN,BRE,HUL,MCI,MUN,SUN,2.33,2.4,3.0,2.33,2.33,2.3636,-0.2
