occupancy_key,club_1,club_2,club_3,club_4,club_5,distinct_clubs,occupancy_shape,rank_mod_fdr,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr
ARS-FUL-LEE-LIV-MUN,ARS,FUL,LEE,LIV,MUN,5,1-1-1-1-1,9856,144.25,149.0,2.531,2.614
ARS-FUL-LEE-LIV-NEW,ARS,FUL,LEE,LIV,NEW,5,1-1-1-1-1,20701,146.75,151.0,2.575,2.649
ARS-FUL-LEE-LIV-NFO,ARS,FUL,LEE,LIV,NFO,5,1-1-1-1-1,13874,145.25,149.0,2.548,2.614
ARS-FUL-LEE-LIV-SUN,ARS,FUL,LEE,LIV,SUN,5,1-1-1-1-1,16060,145.75,150.0,2.557,2.632
ARS-FUL-LEE-LIV-TOT,ARS,FUL,LEE,LIV,TOT,5,1-1-1-1-1,13875,145.25,150.0,2.548,2.632
ARS-FUL-LEE-LIV-WHU,ARS,FUL,LEE,LIV,WHU,5,1-1-1-1-1,26952,148.25,153.0,2.601,2.684
ARS-FUL-LEE-LIV-WOL,ARS,FUL,LEE,LIV,WOL,5,1-1-1-1-1,32033,149.75,154.0,2.627,2.702
ARS-FUL-LEE-MCI-MCI,ARS,FUL,LEE,MCI,MCI,4,2-1-1-1,13876,145.25,149.0,2.548,2.614
ARS-FUL-LEE-MCI-MUN,ARS,FUL,LEE,MCI,MUN,5,1-1-1-1-1,2851,141.75,147.0,2.487,2.579
ARS-FUL-LEE-MCI-NEW,ARS,FUL,LEE,MCI,NEW,5,1-1-1-1-1,13877,145.25,149.0,2.548,2.614
ARS-FUL-LEE-MCI-NFO,ARS,FUL,LEE,MCI,NFO,5,1-1-1-1-1,6486,143.25,148.0,2.513,2.596
ARS-FUL-LEE-MCI-SUN,ARS,FUL,LEE,MCI,SUN,5,1-1-1-1-1,9857,144.25,149.0,2.531,2.614
ARS-FUL-LEE-MCI-TOT,ARS,FUL,LEE,MCI,TOT,5,1-1-1-1-1,13878,145.25,150.0,2.548,2.632
ARS-FUL-LEE-MCI-WHU,ARS,FUL,LEE,MCI,WHU,5,1-1-1-1-1,18387,146.25,152.0,2.566,2.667
ARS-FUL-LEE-MCI-WOL,ARS,FUL,LEE,MCI,WOL,5,1-1-1-1-1,28749,148.75,153.0,2.61,2.684
ARS-FUL-LEE-MUN-MUN,ARS,FUL,LEE,MUN,MUN,4,2-1-1-1,5055,142.75,147.0,2.504,2.579
ARS-FUL-LEE-MUN-NEW,ARS,FUL,LEE,MUN,NEW,5,1-1-1-1-1,11755,144.75,149.0,2.539,2.614
ARS-FUL-LEE-MUN-NFO,ARS,FUL,LEE,MUN,NFO,5,1-1-1-1-1,5056,142.75,147.0,2.504,2.579
ARS-FUL-LEE-MUN-SUN,ARS,FUL,LEE,MUN,SUN,5,1-1-1-1-1,5057,142.75,148.0,2.504,2.596
ARS-FUL-LEE-MUN-TOT,ARS,FUL,LEE,MUN,TOT,5,1-1-1-1-1,3837,142.25,148.0,2.496,2.596
ARS-FUL-LEE-MUN-WHU,ARS,FUL,LEE,MUN,WHU,5,1-1-1-1-1,11756,144.75,151.0,2.539,2.649
ARS-FUL-LEE-MUN-WOL,ARS,FUL,LEE,MUN,WOL,5,1-1-1-1-1,26953,148.25,152.0,2.601,2.667
ARS-FUL-LEE-NEW-NEW,ARS,FUL,LEE,NEW,NEW,4,2-1-1-1,30468,149.25,152.0,2.618,2.667
ARS-FUL-LEE-NEW-NFO,ARS,FUL,LEE,NEW,NFO,5,1-1-1-1-1,11757,144.75,149.0,2.539,2.614
ARS-FUL-LEE-NEW-SUN,ARS,FUL,LEE,NEW,SUN,5,1-1-1-1-1,11758,144.75,150.0,2.539,2.632
ARS-FUL-LEE-NEW-TOT,ARS,FUL,LEE,NEW,TOT,5,1-1-1-1-1,13879,145.25,150.0,2.548,2.632
ARS-FUL-LEE-NEW-WHU,ARS,FUL,LEE,NEW,WHU,5,1-1-1-1-1,22898,147.25,153.0,2.583,2.684
ARS-FUL-LEE-NEW-WOL,ARS,FUL,LEE,NEW,WOL,5,1-1-1-1-1,35610,151.25,154.0,2.654,2.702
ARS-FUL-LEE-NFO-NFO,ARS,FUL,LEE,NFO,NFO,4,2-1-1-1,11759,144.75,149.0,2.539,2.614
ARS-FUL-LEE-NFO-SUN,ARS,FUL,LEE,NFO,SUN,5,1-1-1-1-1,9858,144.25,149.0,2.531,2.614
ARS-FUL-LEE-NFO-TOT,ARS,FUL,LEE,NFO,TOT,5,1-1-1-1-1,8105,143.75,149.0,2.522,2.614
ARS-FUL-LEE-NFO-WHU,ARS,FUL,LEE,NFO,WHU,5,1-1-1-1-1,18388,146.25,152.0,2.566,2.667
ARS-FUL-LEE-NFO-WOL,ARS,FUL,LEE,NFO,WOL,5,1-1-1-1-1,28750,148.75,153.0,2.61,2.684
ARS-FUL-LEE-SUN-SUN,ARS,FUL,LEE,SUN,SUN,4,2-1-1-1,20702,146.75,152.0,2.575,2.667
ARS-FUL-LEE-SUN-TOT,ARS,FUL,LEE,SUN,TOT,5,1-1-1-1-1,11760,144.75,150.0,2.539,2.632
ARS-FUL-LEE-SUN-WHU,ARS,FUL,LEE,SUN,WHU,5,1-1-1-1-1,26954,148.25,154.0,2.601,2.702
ARS-FUL-LEE-SUN-WOL,ARS,FUL,LEE,SUN,WOL,5,1-1-1-1-1,30469,149.25,155.0,2.618,2.719
ARS-FUL-LEE-TOT-TOT,ARS,FUL,LEE,TOT,TOT,4,2-1-1-1,22899,147.25,152.0,2.583,2.667
ARS-FUL-LEE-TOT-WHU,ARS,FUL,LEE,TOT,WHU,5,1-1-1-1-1,20703,146.75,153.0,2.575,2.684
ARS-FUL-LEE-TOT-WOL,ARS,FUL,LEE,TOT,WOL,5,1-1-1-1-1,28751,148.75,154.0,2.61,2.702
ARS-FUL-LEE-WHU-WHU,ARS,FUL,LEE,WHU,WHU,4,2-1-1-1,34536,150.75,157.0,2.645,2.754
ARS-FUL-LEE-WHU-WOL,ARS,FUL,LEE,WHU,WOL,5,1-1-1-1-1,34537,150.75,157.0,2.645,2.754
ARS-FUL-LEE-WOL-WOL,ARS,FUL,LEE,WOL,WOL,4,2-1-1-1,40577,156.25,159.0,2.741,2.789
ARS-FUL-LIV-LIV-LIV,ARS,FUL,LIV,LIV,LIV,3,3-1-1,37962,152.75,155.0,2.68,2.719
ARS-FUL-LIV-LIV-MCI,ARS,FUL,LIV,LIV,MCI,4,2-1-1-1,16061,145.75,150.0,2.557,2.632
ARS-FUL-LIV-LIV-MUN,ARS,FUL,LIV,LIV,MUN,4,2-1-1-1,16062,145.75,149.0,2.557,2.614
ARS-FUL-LIV-LIV-NEW,ARS,FUL,LIV,LIV,NEW,4,2-1-1-1,24989,147.75,151.0,2.592,2.649
ARS-FUL-LIV-LIV-NFO,ARS,FUL,LIV,LIV,NFO,4,2-1-1-1,18389,146.25,149.0,2.566,2.614
ARS-FUL-LIV-LIV-SUN,ARS,FUL,LIV,LIV,SUN,4,2-1-1-1,24990,147.75,151.0,2.592,2.649
ARS-FUL-LIV-LIV-TOT,ARS,FUL,LIV,LIV,TOT,4,2-1-1-1,16063,145.75,150.0,2.557,2.632
ARS-FUL-LIV-LIV-WHU,ARS,FUL,LIV,LIV,WHU,4,2-1-1-1,32034,149.75,152.0,2.627,2.667
ARS-FUL-LIV-LIV-WOL,ARS,FUL,LIV,LIV,WOL,4,2-1-1-1,32035,149.75,153.0,2.627,2.684
ARS-FUL-LIV-MCI-MCI,ARS,FUL,LIV,MCI,MCI,4,2-1-1-1,9859,144.25,149.0,2.531,2.614
ARS-FUL-LIV-MCI-MUN,ARS,FUL,LIV,MCI,MUN,5,1-1-1-1-1,2852,141.75,147.0,2.487,2.579
ARS-FUL-LIV-MCI-NEW,ARS,FUL,LIV,MCI,NEW,5,1-1-1-1-1,9860,144.25,148.0,2.531,2.596
ARS-FUL-LIV-MCI-NFO,ARS,FUL,LIV,MCI,NFO,5,1-1-1-1-1,5058,142.75,147.0,2.504,2.579
ARS-FUL-LIV-MCI-SUN,ARS,FUL,LIV,MCI,SUN,5,1-1-1-1-1,8106,143.75,148.0,2.522,2.596
ARS-FUL-LIV-MCI-TOT,ARS,FUL,LIV,MCI,TOT,5,1-1-1-1-1,9861,144.25,149.0,2.531,2.614
ARS-FUL-LIV-MCI-WHU,ARS,FUL,LIV,MCI,WHU,5,1-1-1-1-1,13880,145.25,149.0,2.548,2.614
ARS-FUL-LIV-MCI-WOL,ARS,FUL,LIV,MCI,WOL,5,1-1-1-1-1,18390,146.25,151.0,2.566,2.649
ARS-FUL-LIV-MUN-MUN,ARS,FUL,LIV,MUN,MUN,4,2-1-1-1,3838,142.25,147.0,2.496,2.579
ARS-FUL-LIV-MUN-NEW,ARS,FUL,LIV,MUN,NEW,5,1-1-1-1-1,8107,143.75,148.0,2.522,2.596
ARS-FUL-LIV-MUN-NFO,ARS,FUL,LIV,MUN,NFO,5,1-1-1-1-1,5059,142.75,147.0,2.504,2.579
ARS-FUL-LIV-MUN-SUN,ARS,FUL,LIV,MUN,SUN,5,1-1-1-1-1,5060,142.75,147.0,2.504,2.579
ARS-FUL-LIV-MUN-TOT,ARS,FUL,LIV,MUN,TOT,5,1-1-1-1-1,2853,141.75,147.0,2.487,2.579
ARS-FUL-LIV-MUN-WHU,ARS,FUL,LIV,MUN,WHU,5,1-1-1-1-1,13881,145.25,149.0,2.548,2.614
ARS-FUL-LIV-MUN-WOL,ARS,FUL,LIV,MUN,WOL,5,1-1-1-1-1,13882,145.25,150.0,2.548,2.632
ARS-FUL-LIV-NEW-NEW,ARS,FUL,LIV,NEW,NEW,4,2-1-1-1,24991,147.75,152.0,2.592,2.667
ARS-FUL-LIV-NEW-NFO,ARS,FUL,LIV,NEW,NFO,5,1-1-1-1-1,11761,144.75,148.0,2.539,2.596
ARS-FUL-LIV-NEW-SUN,ARS,FUL,LIV,NEW,SUN,5,1-1-1-1-1,9862,144.25,148.0,2.531,2.596
ARS-FUL-LIV-NEW-TOT,ARS,FUL,LIV,NEW,TOT,5,1-1-1-1-1,11762,144.75,149.0,2.539,2.614
ARS-FUL-LIV-NEW-WHU,ARS,FUL,LIV,NEW,WHU,5,1-1-1-1-1,20704,146.75,150.0,2.575,2.632
ARS-FUL-LIV-NEW-WOL,ARS,FUL,LIV,NEW,WOL,5,1-1-1-1-1,22900,147.25,151.0,2.583,2.649
ARS-FUL-LIV-NFO-NFO,ARS,FUL,LIV,NFO,NFO,4,2-1-1-1,8108,143.75,147.0,2.522,2.579
ARS-FUL-LIV-NFO-SUN,ARS,FUL,LIV,NFO,SUN,5,1-1-1-1-1,6487,143.25,147.0,2.513,2.579
ARS-FUL-LIV-NFO-TOT,ARS,FUL,LIV,NFO,TOT,5,1-1-1-1-1,5061,142.75,147.0,2.504,2.579
ARS-FUL-LIV-NFO-WHU,ARS,FUL,LIV,NFO,WHU,5,1-1-1-1-1,16064,145.75,149.0,2.557,2.614
ARS-FUL-LIV-NFO-WOL,ARS,FUL,LIV,NFO,WOL,5,1-1-1-1-1,18391,146.25,150.0,2.566,2.632
ARS-FUL-LIV-SUN-SUN,ARS,FUL,LIV,SUN,SUN,4,2-1-1-1,22901,147.25,151.0,2.583,2.649
ARS-FUL-LIV-SUN-TOT,ARS,FUL,LIV,SUN,TOT,5,1-1-1-1-1,8109,143.75,148.0,2.522,2.596
ARS-FUL-LIV-SUN-WHU,ARS,FUL,LIV,SUN,WHU,5,1-1-1-1-1,28752,148.75,152.0,2.61,2.667
ARS-FUL-LIV-SUN-WOL,ARS,FUL,LIV,SUN,WOL,5,1-1-1-1-1,22902,147.25,152.0,2.583,2.667
ARS-FUL-LIV-TOT-TOT,ARS,FUL,LIV,TOT,TOT,4,2-1-1-1,11763,144.75,150.0,2.539,2.632
ARS-FUL-LIV-TOT-WHU,ARS,FUL,LIV,TOT,WHU,5,1-1-1-1-1,13883,145.25,149.0,2.548,2.614
ARS-FUL-LIV-TOT-WOL,ARS,FUL,LIV,TOT,WOL,5,1-1-1-1-1,18392,146.25,151.0,2.566,2.649
ARS-FUL-LIV-WHU-WHU,ARS,FUL,LIV,WHU,WHU,4,2-1-1-1,36543,151.75,155.0,2.662,2.719
ARS-FUL-LIV-WHU-WOL,ARS,FUL,LIV,WHU,WOL,5,1-1-1-1-1,30470,149.25,154.0,2.618,2.702
ARS-FUL-LIV-WOL-WOL,ARS,FUL,LIV,WOL,WOL,4,2-1-1-1,36544,151.75,156.0,2.662,2.737
ARS-FUL-MCI-MCI-MCI,ARS,FUL,MCI,MCI,MCI,3,3-1-1,30471,149.25,152.0,2.618,2.667
ARS-FUL-MCI-MCI-MUN,ARS,FUL,MCI,MCI,MUN,4,2-1-1-1,2854,141.75,147.0,2.487,2.579
ARS-FUL-MCI-MCI-NEW,ARS,FUL,MCI,MCI,NEW,4,2-1-1-1,11764,144.75,147.0,2.539,2.579
ARS-FUL-MCI-MCI-NFO,ARS,FUL,MCI,MCI,NFO,4,2-1-1-1,6488,143.25,148.0,2.513,2.596
ARS-FUL-MCI-MCI-SUN,ARS,FUL,MCI,MCI,SUN,4,2-1-1-1,13884,145.25,149.0,2.548,2.614
ARS-FUL-MCI-MCI-TOT,ARS,FUL,MCI,MCI,TOT,4,2-1-1-1,16065,145.75,149.0,2.557,2.614
ARS-FUL-MCI-MCI-WHU,ARS,FUL,MCI,MCI,WHU,4,2-1-1-1,13885,145.25,149.0,2.548,2.614
ARS-FUL-MCI-MCI-WOL,ARS,FUL,MCI,MCI,WOL,4,2-1-1-1,20705,146.75,151.0,2.575,2.649
ARS-FUL-MCI-MUN-MUN,ARS,FUL,MCI,MUN,MUN,4,2-1-1-1,600,139.75,146.0,2.452,2.561
ARS-FUL-MCI-MUN-NEW,ARS,FUL,MCI,MUN,NEW,5,1-1-1-1-1,2073,141.25,146.0,2.478,2.561
ARS-FUL-MCI-MUN-NFO,ARS,FUL,MCI,MUN,NFO,5,1-1-1-1-1,934,140.25,146.0,2.461,2.561
ARS-FUL-MCI-MUN-SUN,ARS,FUL,MCI,MUN,SUN,5,1-1-1-1-1,935,140.25,145.0,2.461,2.544
ARS-FUL-MCI-MUN-TOT,ARS,FUL,MCI,MUN,TOT,5,1-1-1-1-1,2074,141.25,146.0,2.478,2.561
ARS-FUL-MCI-MUN-WHU,ARS,FUL,MCI,MUN,WHU,5,1-1-1-1-1,2855,141.75,147.0,2.487,2.579
ARS-FUL-MCI-MUN-WOL,ARS,FUL,MCI,MUN,WOL,5,1-1-1-1-1,5062,142.75,148.0,2.504,2.596
ARS-FUL-MCI-NEW-NEW,ARS,FUL,MCI,NEW,NEW,4,2-1-1-1,18393,146.25,149.0,2.566,2.614
ARS-FUL-MCI-NEW-NFO,ARS,FUL,MCI,NEW,NFO,5,1-1-1-1-1,3839,142.25,146.0,2.496,2.561
ARS-FUL-MCI-NEW-SUN,ARS,FUL,MCI,NEW,SUN,5,1-1-1-1-1,5063,142.75,146.0,2.504,2.561
ARS-FUL-MCI-NEW-TOT,ARS,FUL,MCI,NEW,TOT,5,1-1-1-1-1,11765,144.75,148.0,2.539,2.596
ARS-FUL-MCI-NEW-WHU,ARS,FUL,MCI,NEW,WHU,5,1-1-1-1-1,11766,144.75,148.0,2.539,2.596
ARS-FUL-MCI-NEW-WOL,ARS,FUL,MCI,NEW,WOL,5,1-1-1-1-1,16066,145.75,149.0,2.557,2.614
ARS-FUL-MCI-NFO-NFO,ARS,FUL,MCI,NFO,NFO,4,2-1-1-1,3840,142.25,147.0,2.496,2.579
ARS-FUL-MCI-NFO-SUN,ARS,FUL,MCI,NFO,SUN,5,1-1-1-1-1,3841,142.25,146.0,2.496,2.561
ARS-FUL-MCI-NFO-TOT,ARS,FUL,MCI,NFO,TOT,5,1-1-1-1-1,5064,142.75,147.0,2.504,2.579
ARS-FUL-MCI-NFO-WHU,ARS,FUL,MCI,NFO,WHU,5,1-1-1-1-1,8110,143.75,148.0,2.522,2.596
ARS-FUL-MCI-NFO-WOL,ARS,FUL,MCI,NFO,WOL,5,1-1-1-1-1,9863,144.25,149.0,2.531,2.614
ARS-FUL-MCI-SUN-SUN,ARS,FUL,MCI,SUN,SUN,4,2-1-1-1,18394,146.25,150.0,2.566,2.632
ARS-FUL-MCI-SUN-TOT,ARS,FUL,MCI,SUN,TOT,5,1-1-1-1-1,8111,143.75,148.0,2.522,2.596
ARS-FUL-MCI-SUN-WHU,ARS,FUL,MCI,SUN,WHU,5,1-1-1-1-1,18395,146.25,150.0,2.566,2.632
ARS-FUL-MCI-SUN-WOL,ARS,FUL,MCI,SUN,WOL,5,1-1-1-1-1,16067,145.75,151.0,2.557,2.649
ARS-FUL-MCI-TOT-TOT,ARS,FUL,MCI,TOT,TOT,4,2-1-1-1,18396,146.25,150.0,2.566,2.632
ARS-FUL-MCI-TOT-WHU,ARS,FUL,MCI,TOT,WHU,5,1-1-1-1-1,11767,144.75,149.0,2.539,2.614
ARS-FUL-MCI-TOT-WOL,ARS,FUL,MCI,TOT,WOL,5,1-1-1-1-1,18397,146.25,151.0,2.566,2.649
ARS-FUL-MCI-WHU-WHU,ARS,FUL,MCI,WHU,WHU,4,2-1-1-1,28753,148.75,153.0,2.61,2.684
ARS-FUL-MCI-WHU-WOL,ARS,FUL,MCI,WHU,WOL,5,1-1-1-1-1,22903,147.25,153.0,2.583,2.684
ARS-FUL-MCI-WOL-WOL,ARS,FUL,MCI,WOL,WOL,4,2-1-1-1,33381,150.25,155.0,2.636,2.719
ARS-FUL-MUN-MUN-MUN,ARS,FUL,MUN,MUN,MUN,3,3-1-1,16068,145.75,149.0,2.557,2.614
ARS-FUL-MUN-MUN-NEW,ARS,FUL,MUN,MUN,NEW,4,2-1-1-1,5065,142.75,146.0,2.504,2.561
ARS-FUL-MUN-MUN-NFO,ARS,FUL,MUN,MUN,NFO,4,2-1-1-1,3842,142.25,147.0,2.496,2.579
ARS-FUL-MUN-MUN-SUN,ARS,FUL,MUN,MUN,SUN,4,2-1-1-1,1406,140.75,146.0,2.469,2.561
ARS-FUL-MUN-MUN-TOT,ARS,FUL,MUN,MUN,TOT,4,2-1-1-1,601,139.75,146.0,2.452,2.561
ARS-FUL-MUN-MUN-WHU,ARS,FUL,MUN,MUN,WHU,4,2-1-1-1,5066,142.75,148.0,2.504,2.596
ARS-FUL-MUN-MUN-WOL,ARS,FUL,MUN,MUN,WOL,4,2-1-1-1,8112,143.75,148.0,2.522,2.596
ARS-FUL-MUN-NEW-NEW,ARS,FUL,MUN,NEW,NEW,4,2-1-1-1,18398,146.25,149.0,2.566,2.614
ARS-FUL-MUN-NEW-NFO,ARS,FUL,MUN,NEW,NFO,5,1-1-1-1-1,2856,141.75,146.0,2.487,2.561
ARS-FUL-MUN-NEW-SUN,ARS,FUL,MUN,NEW,SUN,5,1-1-1-1-1,1407,140.75,146.0,2.469,2.561
ARS-FUL-MUN-NEW-TOT,ARS,FUL,MUN,NEW,TOT,5,1-1-1-1-1,2857,141.75,147.0,2.487,2.579
ARS-FUL-MUN-NEW-WHU,ARS,FUL,MUN,NEW,WHU,5,1-1-1-1-1,6489,143.25,148.0,2.513,2.596
ARS-FUL-MUN-NEW-WOL,ARS,FUL,MUN,NEW,WOL,5,1-1-1-1-1,13886,145.25,149.0,2.548,2.614
ARS-FUL-MUN-NFO-NFO,ARS,FUL,MUN,NFO,NFO,4,2-1-1-1,6490,143.25,147.0,2.513,2.579
ARS-FUL-MUN-NFO-SUN,ARS,FUL,MUN,NFO,SUN,5,1-1-1-1-1,936,140.25,145.0,2.461,2.544
ARS-FUL-MUN-NFO-TOT,ARS,FUL,MUN,NFO,TOT,5,1-1-1-1-1,602,139.75,145.0,2.452,2.544
ARS-FUL-MUN-NFO-WHU,ARS,FUL,MUN,NFO,WHU,5,1-1-1-1-1,3843,142.25,147.0,2.496,2.579
ARS-FUL-MUN-NFO-WOL,ARS,FUL,MUN,NFO,WOL,5,1-1-1-1-1,8113,143.75,148.0,2.522,2.596
ARS-FUL-MUN-SUN-SUN,ARS,FUL,MUN,SUN,SUN,4,2-1-1-1,8114,143.75,148.0,2.522,2.596
ARS-FUL-MUN-SUN-TOT,ARS,FUL,MUN,SUN,TOT,5,1-1-1-1-1,1408,140.75,146.0,2.469,2.561
ARS-FUL-MUN-SUN-WHU,ARS,FUL,MUN,SUN,WHU,5,1-1-1-1-1,13887,145.25,150.0,2.548,2.632
ARS-FUL-MUN-SUN-WOL,ARS,FUL,MUN,SUN,WOL,5,1-1-1-1-1,8115,143.75,149.0,2.522,2.614
ARS-FUL-MUN-TOT-TOT,ARS,FUL,MUN,TOT,TOT,4,2-1-1-1,3844,142.25,148.0,2.496,2.596
ARS-FUL-MUN-TOT-WHU,ARS,FUL,MUN,TOT,WHU,5,1-1-1-1-1,3845,142.25,148.0,2.496,2.596
ARS-FUL-MUN-TOT-WOL,ARS,FUL,MUN,TOT,WOL,5,1-1-1-1-1,5067,142.75,148.0,2.504,2.596
ARS-FUL-MUN-WHU-WHU,ARS,FUL,MUN,WHU,WHU,4,2-1-1-1,26955,148.25,153.0,2.601,2.684
ARS-FUL-MUN-WHU-WOL,ARS,FUL,MUN,WHU,WOL,5,1-1-1-1-1,16069,145.75,152.0,2.557,2.667
ARS-FUL-MUN-WOL-WOL,ARS,FUL,MUN,WOL,WOL,4,2-1-1-1,30472,149.25,153.0,2.618,2.684
ARS-FUL-NEW-NEW-NEW,ARS,FUL,NEW,NEW,NEW,3,3-1-1,39010,153.75,155.0,2.697,2.719
ARS-FUL-NEW-NEW-NFO,ARS,FUL,NEW,NEW,NFO,4,2-1-1-1,20706,146.75,151.0,2.575,2.649
ARS-FUL-NEW-NEW-SUN,ARS,FUL,NEW,NEW,SUN,4,2-1-1-1,11768,144.75,149.0,2.539,2.614
ARS-FUL-NEW-NEW-TOT,ARS,FUL,NEW,NEW,TOT,4,2-1-1-1,20707,146.75,151.0,2.575,2.649
ARS-FUL-NEW-NEW-WHU,ARS,FUL,NEW,NEW,WHU,4,2-1-1-1,22904,147.25,151.0,2.583,2.649
ARS-FUL-NEW-NEW-WOL,ARS,FUL,NEW,NEW,WOL,4,2-1-1-1,34538,150.75,153.0,2.645,2.684
ARS-FUL-NEW-NFO-NFO,ARS,FUL,NEW,NFO,NFO,4,2-1-1-1,9864,144.25,148.0,2.531,2.596
ARS-FUL-NEW-NFO-SUN,ARS,FUL,NEW,NFO,SUN,5,1-1-1-1-1,3846,142.25,146.0,2.496,2.561
ARS-FUL-NEW-NFO-TOT,ARS,FUL,NEW,NFO,TOT,5,1-1-1-1-1,6491,143.25,148.0,2.513,2.596
ARS-FUL-NEW-NFO-WHU,ARS,FUL,NEW,NFO,WHU,5,1-1-1-1-1,11769,144.75,148.0,2.539,2.596
ARS-FUL-NEW-NFO-WOL,ARS,FUL,NEW,NFO,WOL,5,1-1-1-1-1,16070,145.75,150.0,2.557,2.632
ARS-FUL-NEW-SUN-SUN,ARS,FUL,NEW,SUN,SUN,4,2-1-1-1,9865,144.25,148.0,2.531,2.596
ARS-FUL-NEW-SUN-TOT,ARS,FUL,NEW,SUN,TOT,5,1-1-1-1-1,6492,143.25,147.0,2.513,2.579
ARS-FUL-NEW-SUN-WHU,ARS,FUL,NEW,SUN,WHU,5,1-1-1-1-1,18399,146.25,150.0,2.566,2.632
ARS-FUL-NEW-SUN-WOL,ARS,FUL,NEW,SUN,WOL,5,1-1-1-1-1,13888,145.25,150.0,2.548,2.632
ARS-FUL-NEW-TOT-TOT,ARS,FUL,NEW,TOT,TOT,4,2-1-1-1,16071,145.75,150.0,2.557,2.632
ARS-FUL-NEW-TOT-WHU,ARS,FUL,NEW,TOT,WHU,5,1-1-1-1-1,13889,145.25,149.0,2.548,2.614
ARS-FUL-NEW-TOT-WOL,ARS,FUL,NEW,TOT,WOL,5,1-1-1-1-1,16072,145.75,150.0,2.557,2.632
ARS-FUL-NEW-WHU-WHU,ARS,FUL,NEW,WHU,WHU,4,2-1-1-1,30473,149.25,153.0,2.618,2.684
ARS-FUL-NEW-WHU-WOL,ARS,FUL,NEW,WHU,WOL,5,1-1-1-1-1,24992,147.75,153.0,2.592,2.684
ARS-FUL-NEW-WOL-WOL,ARS,FUL,NEW,WOL,WOL,4,2-1-1-1,37963,152.75,155.0,2.68,2.719
ARS-FUL-NFO-NFO-NFO,ARS,FUL,NFO,NFO,NFO,3,3-1-1,22905,147.25,151.0,2.583,2.649
ARS-FUL-NFO-NFO-SUN,ARS,FUL,NFO,NFO,SUN,4,2-1-1-1,3847,142.25,146.0,2.496,2.561
ARS-FUL-NFO-NFO-TOT,ARS,FUL,NFO,NFO,TOT,4,2-1-1-1,5068,142.75,147.0,2.504,2.579
ARS-FUL-NFO-NFO-WHU,ARS,FUL,NFO,NFO,WHU,4,2-1-1-1,9866,144.25,148.0,2.531,2.596
ARS-FUL-NFO-NFO-WOL,ARS,FUL,NFO,NFO,WOL,4,2-1-1-1,16073,145.75,150.0,2.557,2.632
ARS-FUL-NFO-SUN-SUN,ARS,FUL,NFO,SUN,SUN,4,2-1-1-1,9867,144.25,148.0,2.531,2.596
ARS-FUL-NFO-SUN-TOT,ARS,FUL,NFO,SUN,TOT,5,1-1-1-1-1,3848,142.25,146.0,2.496,2.561
ARS-FUL-NFO-SUN-WHU,ARS,FUL,NFO,SUN,WHU,5,1-1-1-1-1,16074,145.75,150.0,2.557,2.632
ARS-FUL-NFO-SUN-WOL,ARS,FUL,NFO,SUN,WOL,5,1-1-1-1-1,13890,145.25,150.0,2.548,2.632
ARS-FUL-NFO-TOT-TOT,ARS,FUL,NFO,TOT,TOT,4,2-1-1-1,9868,144.25,149.0,2.531,2.614
ARS-FUL-NFO-TOT-WHU,ARS,FUL,NFO,TOT,WHU,5,1-1-1-1-1,8116,143.75,148.0,2.522,2.596
ARS-FUL-NFO-TOT-WOL,ARS,FUL,NFO,TOT,WOL,5,1-1-1-1-1,9869,144.25,149.0,2.531,2.614
ARS-FUL-NFO-WHU-WHU,ARS,FUL,NFO,WHU,WHU,4,2-1-1-1,28754,148.75,153.0,2.61,2.684
ARS-FUL-NFO-WHU-WOL,ARS,FUL,NFO,WHU,WOL,5,1-1-1-1-1,22906,147.25,153.0,2.583,2.684
ARS-FUL-NFO-WOL-WOL,ARS,FUL,NFO,WOL,WOL,4,2-1-1-1,33382,150.25,155.0,2.636,2.719
ARS-FUL-SUN-SUN-SUN,ARS,FUL,SUN,SUN,SUN,3,3-1-1,38544,153.25,157.0,2.689,2.754
ARS-FUL-SUN-SUN-TOT,ARS,FUL,SUN,SUN,TOT,4,2-1-1-1,13891,145.25,150.0,2.548,2.632
ARS-FUL-SUN-SUN-WHU,ARS,FUL,SUN,SUN,WHU,4,2-1-1-1,35611,151.25,154.0,2.654,2.702
ARS-FUL-SUN-SUN-WOL,ARS,FUL,SUN,SUN,WOL,4,2-1-1-1,26956,148.25,154.0,2.601,2.702
ARS-FUL-SUN-TOT-TOT,ARS,FUL,SUN,TOT,TOT,4,2-1-1-1,11770,144.75,150.0,2.539,2.632
ARS-FUL-SUN-TOT-WHU,ARS,FUL,SUN,TOT,WHU,5,1-1-1-1-1,18400,146.25,151.0,2.566,2.649
ARS-FUL-SUN-TOT-WOL,ARS,FUL,SUN,TOT,WOL,5,1-1-1-1-1,16075,145.75,151.0,2.557,2.649
ARS-FUL-SUN-WHU-WHU,ARS,FUL,SUN,WHU,WHU,4,2-1-1-1,39011,153.75,157.0,2.697,2.754
ARS-FUL-SUN-WHU-WOL,ARS,FUL,SUN,WHU,WOL,5,1-1-1-1-1,30474,149.25,155.0,2.618,2.719
ARS-FUL-SUN-WOL-WOL,ARS,FUL,SUN,WOL,WOL,4,2-1-1-1,34539,150.75,157.0,2.645,2.754
