player_id,player_code,web_name,club_short,position,expected_role,p_start,p_sub_in,p_dnp,xmins_if_start,xmins_if_sub_in,draft_availability,availability_override,usable_season_count,usable_mins_total,rate_source,per90_xg,per90_xa,per90_defcon,per90_defensive_contribution,per90_saves,per90_goals_conceded,provenance_note
242,550615,George,EVE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,fallback_baseline,0.15,0.15,3.1,3.1,0.0,1.37,Position baseline (MID); no usable FPL season and no external package
241,433154,McNeil,EVE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,5418.0,fpl_recency_50_50,0.0958,0.2095,7.4978,7.4978,0.0,1.0477,"50% latest>=900 2025/26 (1161m) + 50% mean other usable [2023/24(2891m),2024/25(1366m)]"
249,586309,Barry,EVE,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1898.0,fpl_single_usable_season,0.3874,0.0209,3.509,3.509,0.0,1.6122,"100% latest-eligible 2025/26 (1898 mins, floor>=900)"
245,496661,Dibling,EVE,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,1,1863.0,fpl_single_usable_season,0.1256,0.071,6.9082,6.9082,0.0,2.4155,"100% latest-eligible 2024/25 (1863 mins, floor>=900)"
240,490094,Iroegbunam,EVE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,2,2039.0,fpl_recency_50_50,0.0349,0.0328,14.6462,14.6462,0.0,1.8295,50% latest>=900 2025/26 (1477m) + 50% mean other usable [2024/25(562m)]
250,80201,Leno,FUL,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,10260.0,fpl_recency_50_50+defcon_baseline_fill,0.0,0.0005,0.0,0.0,2.8947,1.4276,"50% latest>=900 2025/26 (3420m) + 50% mean other usable [2023/24(3420m),2024/25(3420m)]; defcon_baseline_fill"
254,169528,Robinson,FUL,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7919.0,fpl_recency_50_50,0.042,0.1033,8.2234,8.2234,0.0,1.3366,"50% latest>=900 2025/26 (1487m) + 50% mean other usable [2023/24(3266m),2024/25(3166m)]"
257,232892,Bassey,FUL,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7905.0,fpl_recency_50_50,0.0415,0.0109,6.6297,6.6297,0.0,1.466,"50% latest>=900 2025/26 (2532m) + 50% mean other usable [2023/24(2299m),2024/25(3074m)]"
261,153133,Iwobi,FUL,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7732.0,fpl_recency_50_50,0.1187,0.18,6.9226,6.9226,0.0,1.4792,"50% latest>=900 2025/26 (2420m) + 50% mean other usable [2023/24(2331m),2024/25(2981m)]"
258,166477,Castagne,FUL,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,6110.0,fpl_recency_50_50,0.053,0.0613,7.658,7.658,0.0,1.4849,"50% latest>=900 2025/26 (1838m) + 50% mean other usable [2023/24(2630m),2024/25(1642m)]"
255,246301,J.Cuenca,FUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,935.0,fpl_single_usable_season,0.0048,0.051,11.262,11.262,0.0,1.0588,"100% latest-eligible 2025/26 (935 mins, floor>=900)"
267,212314,Lukić,FUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,5191.0,fpl_recency_50_50,0.0992,0.0724,9.4364,9.4364,0.0,1.3311,"50% latest>=900 2025/26 (1730m) + 50% mean other usable [2023/24(1113m),2024/25(2348m)]"
265,207189,Berge,FUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,8127.0,fpl_recency_50_50,0.0437,0.0421,9.242,9.242,0.0,1.5765,"50% latest>=900 2025/26 (2904m) + 50% mean other usable [2023/24(3002m),2024/25(2221m)]"
264,477555,Bobb,FUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1030.0,fpl_single_usable_season,0.1284,0.1835,6.6408,6.6408,0.0,1.1359,"100% latest-eligible 2025/26 (1030 mins, floor>=900)"
262,209289,Smith Rowe,FUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,2,3945.0,fpl_recency_50_50,0.2094,0.0715,6.4725,6.4725,0.0,1.2553,50% latest>=900 2025/26 (1909m) + 50% mean other usable [2024/25(2036m)]
271,244042,Muniz,FUL,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,3519.0,fpl_recency_50_50,0.4155,0.0249,4.5182,4.5182,0.0,1.3806,"50% latest>=900 2025/26 (987m) + 50% mean other usable [2023/24(1589m),2024/25(943m)]"
256,167074,Tete,FUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,4427.0,fpl_recency_50_50,0.0629,0.0569,8.2574,8.2574,0.0,1.5056,"50% latest>=900 2025/26 (1791m) + 50% mean other usable [2023/24(863m),2024/25(1773m)]"
263,560552,Kevin,FUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1030.0,fpl_single_usable_season,0.1057,0.1284,7.5146,7.5146,0.0,1.3107,"100% latest-eligible 2025/26 (1030 mins, floor>=900)"
269,184349,Sessegnon,FUL,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,2,2390.0,fpl_recency_50_50,0.1682,0.1324,11.2034,11.2034,0.0,1.5026,50% latest>=900 2025/26 (1816m) + 50% mean other usable [2024/25(574m)]
268,577725,King,FUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1290.0,fpl_single_usable_season,0.1723,0.046,7.4651,7.4651,0.0,1.2558,"100% latest-eligible 2025/26 (1290 mins, floor>=900)"
272,631786,Kusi-Asare,FUL,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,0,0.0,fallback_baseline,0.41,0.13,1.5,1.5,0.0,1.41,Position baseline (FWD); no usable FPL season and no external package
266,76357,Cairney,FUL,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,3,2838.0,fpl_recency_50_50,0.0944,0.145,9.0162,9.0162,0.0,1.5656,"50% latest>=900 2023/24 (1472m) + 50% mean other usable [2024/25(610m),2025/26(756m)]"
274,105666,Butland,HUL,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,external_3season_research,0.0,0.0,0.0,0.0,2.333,1.01,External SPFL 2023-26: Jack Butland Rangers proxy (no Hull mins yet); mins~9180
277,108416,Egan,HUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,482.0,fpl_equal_weight_thin_latest+defcon_baseline_fill,0.0317,0.0,4.25,4.25,0.0,3.1743,Equal-weight usable ≥450 (no latest>=900): [2023/24(482m)]; defcon_baseline_fill
278,501902,Hughes,HUL,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,none,0,0.0,external_3season_research,0.075,0.055,8.14,8.14,0.0,1.16,External Preston; FBref CBIT Defcon 8.14/90 (Andrew Hughes)
280,193278,Coyle,HUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.03,0.125,7.36,7.36,0.0,1.24,External Hull DEF; FBref CBIT Defcon 7.36/90 (Coyle)
282,232351,Giles,HUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,498.0,fpl_equal_weight_thin_latest+defcon_baseline_fill,0.0217,0.1012,4.25,4.25,0.0,2.5301,Equal-weight usable ≥450 (no latest>=900): [2023/24(498m)]; defcon_baseline_fill
556,169359,Targett,HUL,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,fallback_baseline,0.06,0.06,4.25,4.25,0.0,1.39,Position baseline (DEF); no usable FPL season and no external package
279,146426,Ajayi,HUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.04,0.03,8.5,8.5,0.0,1.2,External best-guess: Ajayi CHA/PL CB; CBIT-style Defcon proxy
290,243413,Slater,HUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.081,0.062,9.096,9.096,0.0,1.294,External CHA 2023-26: Regan Slater Hull; CBITR Defcon; FBref+FotMob; mins~8905
292,208481,Ömür,HUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,external_3season_research,0.043,0.031,8.32,8.32,0.0,1.28,External 2023-26: Abdülkadir Ömür; best-guess CBITR 8.32/90 from Hull CHA FBref
286,540324,Belloumi,HUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.195,0.215,9.97,9.97,0.0,1.5,External Farense/Hull; FBref CBITR Defcon 9.97/90 (Belloumi)
287,232905,Millar,HUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.12,0.11,7.2,7.2,0.0,1.4,External best-guess: Millar Scottish/CHA wing-mid proxy
293,490161,Kamara,HUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,fallback_baseline,0.15,0.15,3.1,3.1,0.0,1.37,Position baseline (MID); no usable FPL season and no external package
563,445028,Morita,HUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,fallback_baseline,0.15,0.15,3.1,3.1,0.0,1.37,Position baseline (MID); no usable FPL season and no external package
295,169432,McBurnie,HUL,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1279.0,fpl_single_usable_season+defcon_baseline_fill,0.4862,0.1393,1.5,1.5,0.0,3.0258,"100% latest-eligible 2023/24 (1279 mins, floor>=900); defcon_baseline_fill"
554,546600,Van Oevelen,IPS,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,fallback_baseline,0.0,0.0,0.0,0.0,2.78,1.38,Position baseline (GKP); no usable FPL season and no external package
564,240514,Scherpen,IPS,GKP,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.0,0.0,0.0,0.0,3.2,1.25,External best-guess: Scherpen Ajax/Eredivisie GKP saves proxy
259,219924,Diop,IPS,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,3569.0,fpl_recency_50_50,0.0435,0.0104,7.1587,7.1587,0.0,1.4123,"50% latest>=900 2024/25 (1334m) + 50% mean other usable [2023/24(1423m),2025/26(812m)]"
304,216616,O'Shea,IPS,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,6014.0,fpl_recency_50_50,0.0301,0.0237,10.0897,10.0897,0.0,2.1858,50% latest>=900 2024/25 (3122m) + 50% mean other usable [2023/24(2892m)]
306,449429,Greaves,IPS,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,2205.0,fpl_single_usable_season,0.0535,0.0086,9.4286,9.4286,0.0,2.1633,"100% latest-eligible 2024/25 (2205 mins, floor>=900)"
305,455084,Davis,IPS,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,2742.0,fpl_single_usable_season,0.0322,0.1556,4.9234,4.9234,0.0,2.3304,"100% latest-eligible 2024/25 (2742 mins, floor>=900)"
308,176420,Furlong,IPS,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,external_3season_research,0.05,0.06,7.8,7.8,0.0,1.25,External best-guess: Furlong CHA RB/CB; CBIT Defcon proxy
303,183015,Kipré,IPS,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,0,0.0,fallback_baseline,0.06,0.06,4.25,4.25,0.0,1.39,Position baseline (DEF); no usable FPL season and no external package
315,531442,Fatawu,IPS,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,576.0,fpl_equal_weight_thin_latest,0.0641,0.2219,11.7188,11.7188,0.0,2.1875,Equal-weight usable ≥450 (no latest>=900): [2024/25(576m)]
562,442967,Maeda,IPS,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.455,0.175,7.69,7.69,0.0,1.2,External Celtic xG/xA; best-guess CBITR 7.69/90 (SPFL incomplete; scout+FootyMetrics)
313,443261,Clarke,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,1161.0,fpl_single_usable_season,0.0907,0.086,10.6202,10.6202,0.0,2.4031,"100% latest-eligible 2024/25 (1161 mins, floor>=900)"
318,481624,Philogene,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,796.0,fpl_equal_weight_thin_latest,0.2747,0.0384,10.2889,10.2889,0.0,2.4874,Equal-weight usable ≥450 (no latest>=900): [2024/25(796m)]
310,241117,Matusiwa,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,none,0,0.0,external_3season_research,0.024,0.032,13.57,13.57,0.0,1.47,External 2023-26: Azor Matusiwa; best-guess CBITR 13.57/90 from Ligue 1 FBref
309,501390,Núñez,IPS,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.1,0.16,8.5,8.5,0.0,1.35,External best-guess: Núñez Norwich/CHA progressive MID proxy
319,172453,Szmodics,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,988.0,fpl_single_usable_season,0.3134,0.041,7.1053,7.1053,0.0,1.6397,"100% latest-eligible 2024/25 (988 mins, floor>=900)"
316,543968,Emersonn,IPS,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,0,0.0,external_3season_research,0.236,0.028,2.78,2.78,0.0,1.38,External 2024-26: Emersonn; best-guess partial def actions 2.78/90 (Tkl+Int+Rec)
317,222625,Hirst,IPS,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,645.0,fpl_equal_weight_thin_latest,0.2986,0.0335,3.907,3.907,0.0,2.2326,Equal-weight usable ≥450 (no latest>=900): [2024/25(645m)]
326,201595,Perri,LEE,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,1440.0,fpl_single_usable_season+defcon_baseline_fill,0.0,0.0,0.0,0.0,2.375,1.8125,"100% latest-eligible 2025/26 (1440 mins, floor>=900); defcon_baseline_fill"
329,214225,Rodon,LEE,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,1,2952.0,fpl_single_usable_season,0.0427,0.0171,8.3537,8.3537,0.0,1.6159,"100% latest-eligible 2025/26 (2952 mins, floor>=900)"
334,522047,Muharemović,LEE,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,0,0.0,external_3season_research,0.07,0.11,10.23,10.23,0.0,1.1,External Sassuolo; FBref CBIT Defcon 10.23/90 (Muharemović)
327,434752,Bijol,LEE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1888.0,fpl_single_usable_season,0.0429,0.0358,10.4396,10.4396,0.0,1.2394,"100% latest-eligible 2025/26 (1888 mins, floor>=900)"
331,243526,Gudmundsson,LEE,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,2637.0,fpl_single_usable_season,0.0375,0.0986,6.2799,6.2799,0.0,1.5358,"100% latest-eligible 2025/26 (2637 mins, floor>=900)"
330,226182,Bogle,LEE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,5582.0,fpl_recency_50_50,0.0716,0.0685,5.7317,5.7317,0.0,1.984,50% latest>=900 2025/26 (2795m) + 50% mean other usable [2023/24(2787m)]
332,220627,Justin,LEE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,4805.0,fpl_recency_50_50,0.0662,0.0399,7.9972,7.9972,0.0,1.6689,50% latest>=900 2025/26 (1893m) + 50% mean other usable [2024/25(2912m)]
338,199598,Ampadu,LEE,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,1,3119.0,fpl_single_usable_season,0.0713,0.0635,12.0038,12.0038,0.0,1.4139,"100% latest-eligible 2025/26 (3119 mins, floor>=900)"
335,466525,Stach,LEE,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,1,2369.0,fpl_single_usable_season,0.1094,0.1698,10.1055,10.1055,0.0,1.3677,"100% latest-eligible 2025/26 (2369 mins, floor>=900)"
260,153682,Wilson,LEE,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,5425.0,fpl_recency_50_50,0.2295,0.1401,6.585,6.585,0.0,1.4722,"50% latest>=900 2025/26 (2674m) + 50% mean other usable [2023/24(1603m),2024/25(1148m)]"
336,435997,Okafor,LEE,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1553.0,fpl_single_usable_season,0.3042,0.0765,6.5486,6.5486,0.0,1.5068,"100% latest-eligible 2025/26 (1553 mins, floor>=900)"
337,427637,Aaronson,LEE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,2449.0,fpl_single_usable_season,0.1665,0.1323,7.9379,7.9379,0.0,1.176,"100% latest-eligible 2025/26 (2449 mins, floor>=900)"
345,248056,Tanaka,LEE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,1307.0,fpl_single_usable_season,0.0992,0.0957,10.1224,10.1224,0.0,1.5149,"100% latest-eligible 2025/26 (1307 mins, floor>=900)"
341,492859,Gnonto,LEE,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,1,521.0,fpl_equal_weight_thin_latest,0.0691,0.133,10.1919,10.1919,0.0,2.4184,Equal-weight usable ≥450 (no latest>=900): [2025/26(521m)]
346,177815,Calvert-Lewin,LEE,FWD,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,6489.0,fpl_recency_50_50,0.4828,0.0428,3.8713,3.8713,0.0,1.0956,"50% latest>=900 2025/26 (2721m) + 50% mean other usable [2023/24(2166m),2024/25(1602m)]"
350,116535,A.Becker,LIV,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7368.0,fpl_recency_50_50+defcon_baseline_fill,0.0,0.0024,0.0,0.0,2.537,1.1242,"50% latest>=900 2025/26 (2340m) + 50% mean other usable [2023/24(2520m),2024/25(2508m)]; defcon_baseline_fill"
356,97032,Virgil,LIV,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,9927.0,fpl_recency_50_50,0.085,0.0329,8.6856,8.6856,0.0,1.2374,"50% latest>=900 2025/26 (3420m) + 50% mean other usable [2023/24(3177m),2024/25(3330m)]"
358,544877,Kerkez,LIV,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7553.0,fpl_recency_50_50,0.0491,0.0433,5.4711,5.4711,0.0,1.4666,"50% latest>=900 2025/26 (2251m) + 50% mean other usable [2023/24(1966m),2024/25(3336m)]"
362,606702,Jacquet,LIV,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,0,0.0,external_3season_research,0.045,0.085,10.87,10.87,0.0,1.24,External Rennes/Clermont; FBref CBIT Defcon 10.87/90 (Jacquet)
357,216094,Frimpong,LIV,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1032.0,fpl_single_usable_season,0.0436,0.1352,2.6163,2.6163,0.0,1.1337,"100% latest-eligible 2025/26 (1032 mins, floor>=900)"
359,171287,Gomez,LIV,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,api_unavailable_gw1,3,2883.0,fpl_recency_50_50,0.0509,0.0553,7.4017,7.4017,0.0,1.361,"50% latest>=900 2023/24 (1772m) + 50% mean other usable [2024/25(517m),2025/26(594m)]"
360,492777,Bradley,LIV,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,api_unavailable_gw1,3,2424.0,fpl_recency_50_50,0.0571,0.1211,5.8737,5.8737,0.0,1.1422,"50% latest>=900 2025/26 (928m) + 50% mean other usable [2023/24(752m),2024/25(744m)]"
371,441266,Gravenberch,LIV,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7261.0,fpl_recency_50_50,0.0786,0.0863,10.023,10.023,0.0,1.2257,"50% latest>=900 2025/26 (2991m) + 50% mean other usable [2023/24(1110m),2024/25(3160m)]"
372,243016,Mac Allister,LIV,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,watch,late_world_cup_return_gw1,3,7851.0,fpl_recency_50_50,0.1221,0.1192,9.0811,9.0811,0.0,1.1973,"50% latest>=900 2025/26 (2654m) + 50% mean other usable [2023/24(2600m),2024/25(2597m)]"
366,494595,Wirtz,LIV,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,1,2374.0,fpl_single_usable_season,0.2589,0.1949,6.6723,6.6723,0.0,1.2131,"100% latest-eligible 2025/26 (2374 mins, floor>=900)"
368,424876,Szoboszlai,LIV,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7819.0,fpl_recency_50_50,0.1681,0.2049,8.3097,8.3097,0.0,1.2328,"50% latest>=900 2025/26 (3232m) + 50% mean other usable [2023/24(2102m),2024/25(2485m)]"
367,243298,Gakpo,LIV,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,6290.0,fpl_recency_50_50,0.3457,0.1582,5.6858,5.6858,0.0,1.2098,"50% latest>=900 2025/26 (2736m) + 50% mean other usable [2023/24(1633m),2024/25(1921m)]"
373,206915,C.Jones,LIV,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,3,4781.0,fpl_recency_50_50,0.1624,0.1044,9.7763,9.7763,0.0,1.5926,"50% latest>=900 2025/26 (1923m) + 50% mean other usable [2023/24(1156m),2024/25(1702m)]"
377,551499,Munoz,LIV,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,0,0.0,fallback_baseline,0.15,0.15,3.1,3.1,0.0,1.37,Position baseline (MID); no usable FPL season and no external package
379,219168,Isak,LIV,FWD,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,5705.0,fpl_recency_50_50,0.6176,0.0879,3.3974,3.3974,0.0,1.3702,"50% latest>=900 2024/25 (2758m) + 50% mean other usable [2023/24(2253m),2025/26(694m)]"
380,510663,Ekitiké,LIV,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,api_unavailable_gw1,1,1797.0,fpl_single_usable_season,0.5058,0.1227,4.2571,4.2571,0.0,1.2521,"100% latest-eligible 2025/26 (1797 mins, floor>=900)"
384,204936,Donnarumma,MCI,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,1,3060.0,fpl_single_usable_season+defcon_baseline_fill,0.0,0.0038,0.0,0.0,2.2941,0.8529,"100% latest-eligible 2025/26 (3060 mins, floor>=900); defcon_baseline_fill"
385,432720,Trafford,LEE,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,1,2520.0,fpl_single_usable_season+defcon_baseline_fill,0.0,0.0014,0.0,0.0,3.7857,2.2143,"100% latest-eligible 2023/24 (2520 mins, floor>=900); defcon_baseline_fill"
389,465351,Matheus N.,MCI,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,5362.0,fpl_recency_50_50,0.0444,0.1261,5.3306,5.3306,0.0,1.0484,"50% latest>=900 2025/26 (2861m) + 50% mean other usable [2023/24(831m),2024/25(1670m)]"
388,209036,Guéhi,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,8229.0,fpl_recency_50_50,0.0781,0.0598,7.9139,7.9139,0.0,1.1654,"50% latest>=900 2025/26 (3150m) + 50% mean other usable [2023/24(2020m),2024/25(3059m)]"
387,472769,O'Reilly,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,3168.0,fpl_recency_50_50,0.2139,0.1037,4.9856,4.9856,0.0,0.6828,50% latest>=900 2025/26 (2643m) + 50% mean other usable [2024/25(525m)]
391,477424,Gvardiol,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,6975.0,fpl_recency_50_50,0.1358,0.0632,6.5818,6.5818,0.0,0.9308,"50% latest>=900 2025/26 (1370m) + 50% mean other usable [2023/24(2327m),2024/25(3278m)]"
393,578153,Khusanov,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,2,1930.0,fpl_recency_50_50,0.0223,0.0462,7.4573,7.4573,0.0,0.9467,50% latest>=900 2025/26 (1427m) + 50% mean other usable [2024/25(503m)]
390,171314,Rúben,MCI,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,6965.0,fpl_recency_50_50,0.0394,0.0426,6.0321,6.0321,0.0,0.9175,"50% latest>=900 2025/26 (2139m) + 50% mean other usable [2023/24(2557m),2024/25(2269m)]"
481,215379,Anderson,MCI,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,7076.0,fpl_recency_50_50,0.0926,0.1213,13.6739,13.6739,0.0,1.2901,"50% latest>=900 2025/26 (3332m) + 50% mean other usable [2023/24(1018m),2024/25(2726m)]"
402,220566,Rodrigo,MCI,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,exclude_gw1,api_unavailable_gw1,2,4441.0,fpl_recency_50_50,0.0955,0.1674,12.2781,12.2781,0.0,0.8462,50% latest>=900 2025/26 (1510m) + 50% mean other usable [2023/24(2931m)]
397,437730,Semenyo,MCI,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,none,3,8501.0,fpl_recency_50_50,0.2732,0.0985,7.0711,7.0711,0.0,1.3731,"50% latest>=900 2025/26 (3200m) + 50% mean other usable [2023/24(2099m),2024/25(3202m)]"
404,433036,Reijnders,MCI,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,1,1623.0,fpl_single_usable_season,0.2556,0.1303,5.5453,5.5453,0.0,0.9982,"100% latest-eligible 2025/26 (1623 mins, floor>=900)"
406,91651,Kovačić,MCI,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,2,3733.0,fpl_recency_50_50,0.0754,0.1144,9.3528,9.3528,0.0,1.0042,50% latest>=900 2024/25 (2194m) + 50% mean other usable [2023/24(1539m)]
398,209244,Foden,MCI,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,6709.0,fpl_recency_50_50,0.2763,0.2255,5.7771,5.7771,0.0,0.9288,"50% latest>=900 2025/26 (2078m) + 50% mean other usable [2023/24(2860m),2024/25(1771m)]"
400,248875,Doku,MCI,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,none,3,4864.0,fpl_recency_50_50,0.129,0.2887,6.2159,6.2159,0.0,0.9357,"50% latest>=900 2025/26 (1773m) + 50% mean other usable [2023/24(1585m),2024/25(1506m)]"
399,466052,Cherki,MCI,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,none,1,1772.0,fpl_single_usable_season,0.2174,0.4505,6.8567,6.8567,0.0,0.9142,"100% latest-eligible 2025/26 (1772 mins, floor>=900)"
401,438234,Marmoush,MCI,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,none,2,1865.0,fpl_recency_50_50,0.3884,0.1157,4.8396,4.8396,0.0,0.7856,50% latest>=900 2024/25 (1174m) + 50% mean other usable [2025/26(691m)]
