horizon,budget_band,total_price,dcs,oc_score,s_risk,tot_rot_xp,rot_xp_per_gw,rot_avg_fdr,no_diff_pct,avg_fdr_corr,gkp_strategy,gkp_pairing,def_lineup
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.48,25.646,89.74,519.72,27.35,2.06,94.8,-0.1848,Active 2-GKP Rotation,Petrović (BOU) + Lammens (MUN),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + O'Nien (SUN)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.48,25.396,92.23,514.97,27.1,2.04,97.3,-0.2651,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Pau (AVL) + Vuskovic (BHA) + Ajayi (HUL)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.44,25.422,91.87,515.46,27.13,2.04,97.3,-0.2177,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Castagne (FUL)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.43,25.648,89.6,519.76,27.36,2.06,94.8,-0.1423,Active 2-GKP Rotation,Petrović (BOU) + Lammens (MUN),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Ajayi (HUL)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.42,25.417,91.88,515.37,27.12,2.05,97.3,-0.2647,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Hume (SUN)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.42,25.392,92.13,514.89,27.1,2.05,97.3,-0.2991,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Pau (AVL) + Vuskovic (BHA) + O'Nien (SUN)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.42,25.429,91.75,515.59,27.14,2.04,97.3,-0.2016,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Ajayi (HUL) + Justin (LEE)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.41,25.618,89.83,519.19,27.33,2.06,94.8,-0.1966,Active 2-GKP Rotation,Petrović (BOU) + Lammens (MUN),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Greaves (IPS) + O'Nien (SUN)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.38,25.433,91.62,515.67,27.14,2.05,97.3,-0.2072,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Heaven (MUN)
gw1_19,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.38,25.552,90.44,520.64,27.4,2.09,97.3,-0.1739,Active 2-GKP Rotation,Verbruggen (BHA) + Donnarumma (MCI),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Greaves (IPS)
gw1_19,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,90.36,25.547,90.44,520.54,27.4,2.09,97.3,-0.1739,Active 2-GKP Rotation,Rushworth (COV) + Donnarumma (MCI),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Greaves (IPS)
gw1_19,Band 3: Single Anchor (£33.5m-£34.5m),34.5,90.36,25.402,91.88,515.08,27.11,2.05,97.3,-0.242,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Greaves (IPS) + Heaven (MUN)
