horizon,strategy,type,pairing,gkp1,club1,price1,gkp2,club2,price2,total_price,num_gws,tot_rot_xp,rot_xp_per_gw,oc_score,dcs,s_risk,rot_avg_fdr,no_diff_pct,all_easy_pct,fdr_corr,foi,expected_cs
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Pope (NEW),Kelleher,BRE,5.0,Pope,NEW,5.0,10.0,38,230.33,6.06,5.634,68.81,59.12,2.75,68.4,5.3,0.0118,0.5641,10.41
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sels (NFO),Kelleher,BRE,5.0,Sels,NFO,5.0,10.0,3,24.59,8.2,7.77,73.55,33.88,2.78,33.3,0.0,0.9592,0.5091,1.17
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sels (NFO),Kelleher,BRE,5.0,Sels,NFO,5.0,10.0,16,94.98,5.94,5.509,59.11,40.23,3.02,43.8,0.0,0.0341,0.5888,4.26
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sels (NFO),Kelleher,BRE,5.0,Sels,NFO,5.0,10.0,19,113.64,5.98,5.554,60.68,42.25,2.97,47.4,0.0,0.1809,0.5762,5.11
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Sels (NFO),Kelleher,BRE,5.0,Sels,NFO,5.0,10.0,38,227.6,5.99,5.563,60.97,42.6,2.96,47.4,0.0,0.1695,0.5705,10.16
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Roefs (SUN),Kelleher,BRE,5.0,Roefs,SUN,5.0,10.0,3,24.02,8.01,7.581,79.9,49.74,2.7,33.3,0.0,-0.9207,0.5223,1.17
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Roefs (SUN),Kelleher,BRE,5.0,Roefs,SUN,5.0,10.0,16,95.98,6.0,5.572,61.73,44.1,3.01,56.2,0.0,0.4041,0.5716,4.16
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Roefs (SUN),Kelleher,BRE,5.0,Roefs,SUN,5.0,10.0,19,114.13,6.01,5.58,64.48,50.61,2.93,63.2,0.0,0.2335,0.5638,5.09
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Roefs (SUN),Kelleher,BRE,5.0,Roefs,SUN,5.0,10.0,38,228.3,6.01,5.581,62.29,45.1,2.96,55.3,0.0,0.336,0.5626,10.13
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Kinsky (TOT),Kelleher,BRE,5.0,Kinsky,TOT,4.5,9.5,3,23.61,7.87,7.584,76.63,41.57,2.78,33.3,0.0,-0.076,0.5235,1.11
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Kinsky (TOT),Kelleher,BRE,5.0,Kinsky,TOT,4.5,9.5,16,94.46,5.9,5.619,64.41,48.77,2.92,56.2,6.2,0.0383,0.5977,4.02
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Kinsky (TOT),Kelleher,BRE,5.0,Kinsky,TOT,4.5,9.5,19,112.61,5.93,5.642,66.57,53.17,2.86,63.2,5.3,0.1027,0.586,4.95
full_season,Active 2-GKP Rotation,Active 2-GKP,Kelleher (BRE) + Kinsky (TOT),Kelleher,BRE,5.0,Kinsky,TOT,4.5,9.5,38,225.38,5.93,5.646,67.1,54.33,2.83,63.2,2.6,0.041,0.5853,10.03
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Henderson (CRY),Sánchez,CHE,5.0,Henderson,CRY,5.0,10.0,3,22.42,7.47,7.047,73.0,32.51,2.85,33.3,0.0,0.8995,0.5861,1.07
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Henderson (CRY),Sánchez,CHE,5.0,Henderson,CRY,5.0,10.0,16,94.57,5.91,5.484,71.44,72.13,2.63,81.2,12.5,-0.5093,0.5705,4.47
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Henderson (CRY),Sánchez,CHE,5.0,Henderson,CRY,5.0,10.0,19,111.18,5.85,5.425,68.4,67.08,2.69,78.9,10.5,-0.169,0.573,5.23
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Henderson (CRY),Sánchez,CHE,5.0,Henderson,CRY,5.0,10.0,38,222.1,5.84,5.418,66.53,62.7,2.77,76.3,7.9,0.0064,0.5767,10.16
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Leno (FUL),Sánchez,CHE,5.0,Leno,FUL,4.5,9.5,3,22.82,7.61,7.321,79.17,47.92,2.8,33.3,0.0,-0.9998,0.5547,1.15
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Leno (FUL),Sánchez,CHE,5.0,Leno,FUL,4.5,9.5,16,93.77,5.86,5.576,67.77,59.01,2.77,68.8,6.2,-0.0033,0.5707,4.27
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Leno (FUL),Sánchez,CHE,5.0,Leno,FUL,4.5,9.5,19,111.2,5.85,5.568,69.66,64.08,2.72,73.7,5.3,-0.2177,0.5682,5.24
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Leno (FUL),Sánchez,CHE,5.0,Leno,FUL,4.5,9.5,38,221.86,5.84,5.554,66.29,56.27,2.78,65.8,5.3,0.1362,0.571,10.29
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Scherpen (IPS),Sánchez,CHE,5.0,Scherpen,IPS,4.5,9.5,3,22.09,7.36,7.079,72.28,30.69,2.92,33.3,0.0,0.9473,0.5926,1.05
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Scherpen (IPS),Sánchez,CHE,5.0,Scherpen,IPS,4.5,9.5,16,92.1,5.76,5.471,72.19,74.57,2.66,87.5,6.2,-0.4986,0.571,4.37
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Scherpen (IPS),Sánchez,CHE,5.0,Scherpen,IPS,4.5,9.5,19,108.52,5.71,5.427,68.21,66.52,2.73,78.9,5.3,-0.2067,0.5744,5.07
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Scherpen (IPS),Sánchez,CHE,5.0,Scherpen,IPS,4.5,9.5,38,216.32,5.69,5.408,65.5,60.54,2.79,73.7,5.3,0.0594,0.5789,10.02
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Trafford (LEE),Sánchez,CHE,5.0,Trafford,LEE,5.0,10.0,3,22.04,7.35,6.921,78.2,45.49,2.72,33.3,0.0,-0.4228,0.5803,1.07
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Trafford (LEE),Sánchez,CHE,5.0,Trafford,LEE,5.0,10.0,16,92.24,5.76,5.338,67.72,69.09,2.52,81.2,18.8,0.262,0.5532,4.38
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Trafford (LEE),Sánchez,CHE,5.0,Trafford,LEE,5.0,10.0,19,109.16,5.75,5.318,68.12,70.94,2.52,84.2,15.8,0.1886,0.5575,5.24
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Trafford (LEE),Sánchez,CHE,5.0,Trafford,LEE,5.0,10.0,38,217.83,5.73,5.305,69.87,75.86,2.45,89.5,18.4,0.1212,0.5447,10.74
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Lammens (MUN),Sánchez,CHE,5.0,Lammens,MUN,5.0,10.0,3,24.19,8.06,7.635,79.74,49.36,2.56,33.3,0.0,-0.4412,0.5073,1.35
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Lammens (MUN),Sánchez,CHE,5.0,Lammens,MUN,5.0,10.0,16,95.03,5.94,5.512,65.3,55.59,2.71,62.5,12.5,0.2024,0.5258,4.92
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Lammens (MUN),Sánchez,CHE,5.0,Lammens,MUN,5.0,10.0,19,113.4,5.97,5.541,67.51,59.86,2.68,68.4,10.5,0.1458,0.5228,5.96
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Lammens (MUN),Sánchez,CHE,5.0,Lammens,MUN,5.0,10.0,38,227.34,5.98,5.556,70.93,67.8,2.62,78.9,10.5,-0.0472,0.5186,12.29
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Pope (NEW),Sánchez,CHE,5.0,Pope,NEW,5.0,10.0,3,23.82,7.94,7.514,77.79,44.47,2.88,33.3,33.3,-0.7691,0.5925,1.0
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Pope (NEW),Sánchez,CHE,5.0,Pope,NEW,5.0,10.0,16,95.82,5.99,5.562,67.51,58.97,2.75,68.8,6.2,0.0393,0.5826,4.28
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Pope (NEW),Sánchez,CHE,5.0,Pope,NEW,5.0,10.0,19,113.83,5.99,5.564,68.41,61.14,2.71,68.4,10.5,-0.1287,0.5842,4.96
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Pope (NEW),Sánchez,CHE,5.0,Pope,NEW,5.0,10.0,38,227.51,5.99,5.56,71.02,67.84,2.65,78.9,10.5,-0.1285,0.5767,10.09
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Sels (NFO),Sánchez,CHE,5.0,Sels,NFO,5.0,10.0,3,24.43,8.14,7.715,73.72,34.3,2.91,33.3,0.0,0.4864,0.5729,1.11
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Sels (NFO),Sánchez,CHE,5.0,Sels,NFO,5.0,10.0,16,95.42,5.96,5.537,65.61,55.3,2.9,62.5,6.2,-0.3434,0.5961,4.05
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Sels (NFO),Sánchez,CHE,5.0,Sels,NFO,5.0,10.0,19,114.03,6.0,5.575,66.16,55.05,2.89,63.2,5.3,-0.239,0.5924,4.85
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Sels (NFO),Sánchez,CHE,5.0,Sels,NFO,5.0,10.0,38,228.53,6.01,5.587,69.03,61.69,2.82,71.1,5.3,-0.3746,0.5816,9.97
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Roefs (SUN),Sánchez,CHE,5.0,Roefs,SUN,5.0,10.0,3,23.33,7.78,7.35,76.69,41.73,2.87,33.3,0.0,-0.3833,0.5901,1.03
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Roefs (SUN),Sánchez,CHE,5.0,Roefs,SUN,5.0,10.0,16,95.57,5.97,5.546,64.18,51.33,2.91,62.5,6.2,0.1738,0.5801,4.26
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Roefs (SUN),Sánchez,CHE,5.0,Roefs,SUN,5.0,10.0,19,113.09,5.95,5.525,64.47,52.95,2.88,63.2,5.3,0.0781,0.5817,4.97
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Roefs (SUN),Sánchez,CHE,5.0,Roefs,SUN,5.0,10.0,38,226.8,5.97,5.541,67.42,59.62,2.81,71.1,5.3,-0.0735,0.5748,9.98
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Kinsky (TOT),Sánchez,CHE,5.0,Kinsky,TOT,4.5,9.5,3,22.69,7.56,7.278,78.74,46.85,2.77,33.3,0.0,-0.7529,0.5875,1.04
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Kinsky (TOT),Sánchez,CHE,5.0,Kinsky,TOT,4.5,9.5,16,93.53,5.85,5.561,64.75,52.13,2.84,62.5,12.5,0.2657,0.6089,3.74
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Kinsky (TOT),Sánchez,CHE,5.0,Kinsky,TOT,4.5,9.5,19,110.76,5.83,5.545,66.58,57.38,2.79,68.4,10.5,0.1161,0.6056,4.6
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Kinsky (TOT),Sánchez,CHE,5.0,Kinsky,TOT,4.5,9.5,38,221.58,5.83,5.546,69.29,64.08,2.73,76.3,7.9,-0.0634,0.5991,9.25
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Leno (FUL),Henderson,CRY,5.0,Leno,FUL,4.5,9.5,3,23.13,7.71,7.427,79.64,49.11,2.72,33.3,0.0,-0.8906,0.5313,1.21
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Leno (FUL),Henderson,CRY,5.0,Leno,FUL,4.5,9.5,16,94.45,5.9,5.618,69.98,62.72,2.74,75.0,6.2,0.0079,0.5534,4.35
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Leno (FUL),Henderson,CRY,5.0,Leno,FUL,4.5,9.5,19,112.19,5.9,5.62,72.13,68.03,2.68,78.9,5.3,-0.2625,0.5499,5.37
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Leno (FUL),Henderson,CRY,5.0,Leno,FUL,4.5,9.5,38,224.59,5.91,5.626,70.35,63.34,2.74,73.7,2.6,-0.1695,0.558,10.63
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Scherpen (IPS),Henderson,CRY,5.0,Scherpen,IPS,4.5,9.5,3,22.39,7.46,7.179,74.43,36.07,2.76,33.3,0.0,0.7122,0.5693,1.17
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Scherpen (IPS),Henderson,CRY,5.0,Scherpen,IPS,4.5,9.5,16,92.53,5.78,5.498,66.3,58.67,2.79,75.0,6.2,0.3741,0.5575,4.18
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Scherpen (IPS),Henderson,CRY,5.0,Scherpen,IPS,4.5,9.5,19,109.25,5.75,5.465,65.06,57.0,2.81,73.7,5.3,0.4681,0.5594,4.99
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Scherpen (IPS),Henderson,CRY,5.0,Scherpen,IPS,4.5,9.5,38,218.06,5.74,5.454,64.16,55.24,2.86,71.1,2.6,0.3749,0.5682,9.77
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Trafford (LEE),Henderson,CRY,5.0,Trafford,LEE,5.0,10.0,3,22.14,7.38,6.953,76.84,42.09,2.73,33.3,0.0,0.0157,0.5589,1.09
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Trafford (LEE),Henderson,CRY,5.0,Trafford,LEE,5.0,10.0,16,93.09,5.82,5.391,68.63,69.09,2.48,75.0,18.8,-0.0452,0.5355,4.57
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Trafford (LEE),Henderson,CRY,5.0,Trafford,LEE,5.0,10.0,19,110.1,5.79,5.368,68.82,70.57,2.5,78.9,15.8,-0.0231,0.5392,5.45
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Trafford (LEE),Henderson,CRY,5.0,Trafford,LEE,5.0,10.0,38,219.5,5.78,5.349,70.48,75.51,2.46,86.8,15.8,-0.035,0.533,10.54
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Lammens (MUN),Henderson,CRY,5.0,Lammens,MUN,5.0,10.0,3,24.28,8.09,7.666,78.39,45.97,2.57,33.3,0.0,-0.0047,0.4882,1.37
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Lammens (MUN),Henderson,CRY,5.0,Lammens,MUN,5.0,10.0,16,96.07,6.0,5.577,73.19,72.52,2.58,81.2,12.5,-0.4019,0.507,4.89
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Lammens (MUN),Henderson,CRY,5.0,Lammens,MUN,5.0,10.0,19,114.44,6.02,5.596,74.05,73.87,2.57,84.2,10.5,-0.3325,0.5041,5.93
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Lammens (MUN),Henderson,CRY,5.0,Lammens,MUN,5.0,10.0,38,229.76,6.05,5.619,75.65,76.87,2.58,89.5,7.9,-0.4214,0.5062,12.02
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Pope (NEW),Henderson,CRY,5.0,Pope,NEW,5.0,10.0,3,24.2,8.07,7.638,79.84,49.6,2.72,33.3,33.3,-0.9711,0.5635,1.21
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Pope (NEW),Henderson,CRY,5.0,Pope,NEW,5.0,10.0,16,96.14,6.01,5.582,71.85,68.97,2.69,87.5,6.2,0.1683,0.5647,4.44
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Pope (NEW),Henderson,CRY,5.0,Pope,NEW,5.0,10.0,19,114.43,6.02,5.596,74.12,74.06,2.62,89.5,10.5,-0.1677,0.5645,5.32
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Pope (NEW),Henderson,CRY,5.0,Pope,NEW,5.0,10.0,38,229.03,6.03,5.6,72.77,70.5,2.66,84.2,7.9,-0.1628,0.5643,10.66
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Sels (NFO),Henderson,CRY,5.0,Sels,NFO,5.0,10.0,3,24.52,8.17,7.747,72.68,31.69,2.91,33.3,0.0,0.8193,0.5531,1.12
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Sels (NFO),Henderson,CRY,5.0,Sels,NFO,5.0,10.0,16,95.64,5.98,5.551,65.6,54.69,2.91,68.8,6.2,0.1217,0.5805,4.26
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Sels (NFO),Henderson,CRY,5.0,Sels,NFO,5.0,10.0,19,114.25,6.01,5.586,65.95,54.02,2.9,68.4,5.3,0.2177,0.5762,5.06
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Sels (NFO),Henderson,CRY,5.0,Sels,NFO,5.0,10.0,38,228.61,6.02,5.589,65.9,53.78,2.89,65.8,2.6,0.1047,0.5714,10.09
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Roefs (SUN),Henderson,CRY,5.0,Roefs,SUN,5.0,10.0,3,23.64,7.88,7.452,79.24,48.09,2.72,33.3,0.0,-0.7484,0.5639,1.19
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Roefs (SUN),Henderson,CRY,5.0,Roefs,SUN,5.0,10.0,16,96.66,6.04,5.614,69.45,61.58,2.8,75.0,6.2,-0.0312,0.5621,4.43
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Roefs (SUN),Henderson,CRY,5.0,Roefs,SUN,5.0,10.0,19,114.43,6.02,5.595,70.81,65.78,2.76,78.9,5.3,-0.2031,0.5624,5.38
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Roefs (SUN),Henderson,CRY,5.0,Roefs,SUN,5.0,10.0,38,228.86,6.02,5.596,68.81,60.78,2.82,73.7,2.6,-0.0763,0.5629,10.51
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Kinsky (TOT),Henderson,CRY,5.0,Kinsky,TOT,4.5,9.5,3,22.89,7.63,7.344,77.6,44.01,2.77,33.3,0.0,-0.3896,0.5653,1.07
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Kinsky (TOT),Henderson,CRY,5.0,Kinsky,TOT,4.5,9.5,16,93.94,5.87,5.587,69.79,63.62,2.8,81.2,12.5,0.0997,0.5896,4.11
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Kinsky (TOT),Henderson,CRY,5.0,Kinsky,TOT,4.5,9.5,19,111.37,5.86,5.577,70.94,66.92,2.76,84.2,10.5,-0.0083,0.5858,5.01
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Kinsky (TOT),Henderson,CRY,5.0,Kinsky,TOT,4.5,9.5,38,222.24,5.85,5.564,69.85,64.74,2.77,78.9,5.3,-0.0984,0.5864,9.74
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Leno (FUL),Pickford,EVE,5.5,Leno,FUL,4.5,10.0,3,22.58,7.53,7.098,74.09,35.23,3.03,33.3,0.0,-0.0159,0.5597,1.07
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Leno (FUL),Pickford,EVE,5.5,Leno,FUL,4.5,10.0,16,93.88,5.87,5.44,61.91,50.17,2.93,62.5,0.0,0.2633,0.5677,4.27
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Leno (FUL),Pickford,EVE,5.5,Leno,FUL,4.5,10.0,19,111.06,5.85,5.419,61.98,51.29,2.91,63.2,0.0,0.2189,0.5665,5.15
full_season,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Leno (FUL),Pickford,EVE,5.5,Leno,FUL,4.5,10.0,38,222.03,5.84,5.416,62.24,52.07,2.88,60.5,0.0,0.0215,0.5662,10.28
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Scherpen (IPS),Pickford,EVE,5.5,Scherpen,IPS,4.5,10.0,3,22.46,7.49,7.061,65.91,14.77,3.09,0.0,0.0,0.3163,0.5871,1.03
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Scherpen (IPS),Pickford,EVE,5.5,Scherpen,IPS,4.5,10.0,16,92.11,5.76,5.33,63.35,58.52,2.88,75.0,0.0,0.14,0.57,4.25
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Scherpen (IPS),Pickford,EVE,5.5,Scherpen,IPS,4.5,10.0,19,109.0,5.74,5.31,61.49,54.71,2.9,68.4,0.0,0.1404,0.5727,5.04
full_season,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Scherpen (IPS),Pickford,EVE,5.5,Scherpen,IPS,4.5,10.0,38,217.56,5.73,5.298,60.49,52.72,2.93,65.8,0.0,0.1382,0.5748,9.92
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Kinsky (TOT),Pickford,EVE,5.5,Kinsky,TOT,4.5,10.0,3,22.45,7.48,7.055,76.32,40.79,3.0,33.3,0.0,-0.655,0.5892,0.96
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Kinsky (TOT),Pickford,EVE,5.5,Kinsky,TOT,4.5,10.0,16,93.25,5.83,5.401,59.38,45.55,2.95,50.0,6.2,-0.0343,0.6039,4.06
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Kinsky (TOT),Pickford,EVE,5.5,Kinsky,TOT,4.5,10.0,19,110.24,5.8,5.375,59.72,47.51,2.93,52.6,5.3,-0.06,0.6016,4.84
full_season,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Kinsky (TOT),Pickford,EVE,5.5,Kinsky,TOT,4.5,10.0,38,221.18,5.82,5.394,61.32,50.72,2.88,57.9,2.6,0.0172,0.5949,9.64
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Scherpen (IPS),Leno,FUL,4.5,Scherpen,IPS,4.5,9.0,3,22.69,7.56,7.421,79.33,48.33,2.77,33.3,0.0,-0.9535,0.539,1.13
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Scherpen (IPS),Leno,FUL,4.5,Scherpen,IPS,4.5,9.0,16,91.99,5.75,5.607,72.89,70.5,2.75,87.5,0.0,-0.2391,0.5528,4.35
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Scherpen (IPS),Leno,FUL,4.5,Scherpen,IPS,4.5,9.0,19,109.29,5.75,5.61,74.32,73.96,2.7,89.5,0.0,-0.423,0.5506,5.29
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Scherpen (IPS),Leno,FUL,4.5,Scherpen,IPS,4.5,9.0,38,217.98,5.74,5.594,70.53,65.15,2.76,76.3,0.0,-0.2888,0.5595,10.45
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Donnarumma (MCI),Leno,FUL,4.5,Donnarumma,MCI,5.5,10.0,3,23.83,7.94,7.516,74.14,35.34,2.88,33.3,0.0,0.4408,0.3982,1.47
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Donnarumma (MCI),Leno,FUL,4.5,Donnarumma,MCI,5.5,10.0,16,98.58,6.16,5.735,75.23,70.89,2.54,81.2,12.5,-0.0525,0.388,7.29
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Donnarumma (MCI),Leno,FUL,4.5,Donnarumma,MCI,5.5,10.0,19,117.02,6.16,5.732,74.48,69.11,2.55,78.9,10.5,0.0023,0.3896,8.57
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Donnarumma (MCI),Leno,FUL,4.5,Donnarumma,MCI,5.5,10.0,38,235.77,6.2,5.778,77.13,73.79,2.48,84.2,13.2,-0.0626,0.3816,17.66
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Trafford (LEE),Leno,FUL,4.5,Trafford,LEE,5.0,9.5,3,22.39,7.46,7.178,74.14,35.34,2.88,33.3,0.0,0.4408,0.5401,1.08
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Trafford (LEE),Leno,FUL,4.5,Trafford,LEE,5.0,9.5,16,91.54,5.72,5.437,70.13,70.89,2.54,81.2,12.5,-0.0525,0.5331,4.58
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Trafford (LEE),Leno,FUL,4.5,Trafford,LEE,5.0,9.5,19,108.81,5.73,5.442,69.51,69.11,2.55,78.9,10.5,0.0023,0.5342,5.45
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Trafford (LEE),Leno,FUL,4.5,Trafford,LEE,5.0,9.5,38,218.19,5.74,5.457,71.64,73.79,2.48,84.2,13.2,-0.0626,0.5272,11.18
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Lammens (MUN),Leno,FUL,4.5,Lammens,MUN,5.0,9.5,3,23.76,7.92,7.636,75.03,37.58,2.78,33.3,0.0,0.459,0.4719,1.23
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Lammens (MUN),Leno,FUL,4.5,Lammens,MUN,5.0,9.5,16,96.23,6.01,5.73,73.21,66.03,2.66,75.0,6.2,-0.2012,0.5057,5.21
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Lammens (MUN),Leno,FUL,4.5,Lammens,MUN,5.0,9.5,19,114.6,6.03,5.747,74.33,68.1,2.63,78.9,5.3,-0.1148,0.5004,6.25
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Lammens (MUN),Leno,FUL,4.5,Lammens,MUN,5.0,9.5,38,229.3,6.03,5.75,74.84,69.25,2.62,81.6,5.3,-0.0574,0.5022,12.51
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Pope (NEW),Leno,FUL,4.5,Pope,NEW,5.0,9.5,3,23.45,7.82,7.533,70.76,26.9,3.14,33.3,33.3,0.7562,0.566,1.03
