horizon,budget_band,total_price,dcs,oc_score,s_risk,tot_rot_xp,rot_xp_per_gw,rot_avg_fdr,no_diff_pct,avg_fdr_corr,gkp_strategy,gkp_pairing,def_lineup
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.5,79.83,23.9,80.59,415.37,25.96,2.52,96.9,-0.2205,Active 2-GKP Rotation,Leno (FUL) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + O'Reilly (MCI) + Hume (SUN)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,79.82,24.037,79.19,415.21,25.95,2.56,96.9,-0.1748,Active 2-GKP Rotation,Verbruggen (BHA) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Mendy (HUL) + O'Reilly (MCI)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.0,79.81,23.861,80.92,407.68,25.48,2.54,100.0,-0.151,Active 2-GKP Rotation,Scherpen (IPS) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Greaves (IPS) + Gvardiol (MCI) + O'Nien (SUN)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,79.81,23.805,81.47,409.15,25.57,2.52,100.0,-0.1313,Active 2-GKP Rotation,Scherpen (IPS) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Hill (BOU) + Thomas (COV) + Aina (NFO)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),35.0,79.8,23.817,81.33,411.7,25.73,2.53,100.0,-0.1599,Active 2-GKP Rotation,Scherpen (IPS) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Muharemović (LEE) + Gvardiol (MCI) + O'Nien (SUN)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.0,79.8,23.822,81.28,407.07,25.44,2.53,100.0,-0.1534,Active 2-GKP Rotation,Scherpen (IPS) + Donnarumma (MCI),Calafiori (ARS) + Pau (AVL) + Vuskovic (BHA) + Thomas (COV) + Muharemović (LEE)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.0,79.8,23.981,79.68,409.61,25.6,2.54,96.9,-0.193,Active 2-GKP Rotation,Verbruggen (BHA) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Gvardiol (MCI) + O'Nien (SUN)
gw4_19_wc4,Band 4: Premium / Dual Anchor (£35.0m-£36.0m),36.0,79.8,23.88,80.69,417.42,26.09,2.52,96.9,-0.2342,Active 2-GKP Rotation,Leno (FUL) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Muharemović (LEE) + O'Reilly (MCI) + O'Nien (SUN)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,79.79,23.743,82.05,408.16,25.51,2.54,100.0,-0.3025,Active 2-GKP Rotation,Verbruggen (BHA) + Sels (NFO),Calafiori (ARS) + Vuskovic (BHA) + Mendy (HUL) + Greaves (IPS) + O'Reilly (MCI)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,79.78,23.764,81.82,408.49,25.53,2.5,100.0,-0.1318,Active 2-GKP Rotation,Rushworth (COV) + Petrović (BOU),Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Justin (LEE) + O'Reilly (MCI)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.0,79.77,23.929,80.14,408.77,25.55,2.53,96.9,-0.2072,Active 2-GKP Rotation,Leno (FUL) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Hill (BOU) + Thomas (COV) + Mendy (HUL)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.0,79.77,23.647,82.96,404.26,25.27,2.5,100.0,-0.2839,Active 2-GKP Rotation,Verbruggen (BHA) + Sels (NFO),Calafiori (ARS) + Vuskovic (BHA) + Hill (BOU) + Thomas (COV) + Justin (LEE)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,79.77,23.654,82.88,406.73,25.42,2.52,100.0,-0.3195,Active 2-GKP Rotation,Verbruggen (BHA) + Sels (NFO),Calafiori (ARS) + Vuskovic (BHA) + Greaves (IPS) + Muharemović (LEE) + Gvardiol (MCI)
gw4_19_wc4,Band 2: Mid-Value (£31.5m-£33.0m),33.0,79.77,23.702,82.41,400.43,25.03,2.53,100.0,-0.3038,Active 2-GKP Rotation,Verbruggen (BHA) + Sels (NFO),Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Muharemović (LEE) + O'Nien (SUN)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,79.76,23.81,81.29,409.22,25.58,2.53,100.0,-0.1547,Active 2-GKP Rotation,Scherpen (IPS) + Donnarumma (MCI),Calafiori (ARS) + Vuskovic (BHA) + Greaves (IPS) + Justin (LEE) + Gvardiol (MCI)
gw4_19_wc4,Band 3: Single Anchor (£33.5m-£34.5m),34.5,79.76,23.682,82.58,407.18,25.45,2.5,100.0,-0.2326,Active 2-GKP Rotation,Leno (FUL) + Kinsky (TOT),Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Justin (LEE) + O'Reilly (MCI)
