horizon,strategy,type,pairing,gkp1,club1,price1,gkp2,club2,price2,total_price,num_gws,tot_rot_xp,rot_xp_per_gw,oc_score,dcs,s_risk,rot_avg_fdr,no_diff_pct,all_easy_pct,fdr_corr,foi,expected_cs
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Scherpen (IPS),Sánchez,CHE,5.0,Scherpen,IPS,4.5,9.5,19,109.03,5.74,5.444,74.37,81.18,2.47,94.7,57.9,-0.3146,0.5463,5.99
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Scherpen (IPS),Sánchez,CHE,5.0,Scherpen,IPS,4.5,9.5,38,217.09,5.71,5.419,73.31,79.62,2.53,94.7,52.6,-0.2714,0.5522,11.58
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Trafford (LEE),Sánchez,CHE,5.0,Trafford,LEE,5.0,10.0,3,23.01,7.67,7.229,76.67,41.67,2.75,33.3,33.3,0.0,0.5901,1.07
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Trafford (LEE),Sánchez,CHE,5.0,Trafford,LEE,5.0,10.0,16,94.26,5.89,5.45,72.23,75.59,2.56,93.8,50.0,0.0886,0.5677,4.24
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Trafford (LEE),Sánchez,CHE,5.0,Trafford,LEE,5.0,10.0,19,111.72,5.88,5.438,72.16,75.9,2.58,94.7,47.4,0.0615,0.5713,5.07
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Trafford (LEE),Sánchez,CHE,5.0,Trafford,LEE,5.0,10.0,38,223.94,5.89,5.452,72.46,76.08,2.58,94.7,47.4,0.0379,0.5695,10.31
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Lammens (MUN),Sánchez,CHE,5.0,Lammens,MUN,5.0,10.0,3,24.02,8.01,7.566,76.17,40.41,2.5,33.3,33.3,0.9449,0.4708,1.42
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Lammens (MUN),Sánchez,CHE,5.0,Lammens,MUN,5.0,10.0,16,92.66,5.79,5.35,69.87,73.97,2.69,93.8,37.5,-0.0846,0.5286,4.88
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Lammens (MUN),Sánchez,CHE,5.0,Lammens,MUN,5.0,10.0,19,111.13,5.85,5.408,71.32,75.13,2.63,94.7,42.1,0.0,0.5195,6.06
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Lammens (MUN),Sánchez,CHE,5.0,Lammens,MUN,5.0,10.0,38,224.19,5.9,5.458,72.27,75.33,2.58,92.1,50.0,-0.0385,0.5143,12.75
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Pope (NEW),Sánchez,CHE,5.0,Pope,NEW,5.0,10.0,3,22.66,7.55,7.113,74.9,37.25,3.0,33.3,33.3,-0.189,0.6029,1.01
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Pope (NEW),Sánchez,CHE,5.0,Pope,NEW,5.0,10.0,16,91.59,5.72,5.283,73.97,87.1,2.44,100.0,56.2,-0.6414,0.5454,5.11
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Pope (NEW),Sánchez,CHE,5.0,Pope,NEW,5.0,10.0,19,108.7,5.72,5.279,73.16,85.21,2.47,100.0,52.6,-0.5015,0.5545,5.88
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Pope (NEW),Sánchez,CHE,5.0,Pope,NEW,5.0,10.0,38,217.31,5.72,5.277,72.28,83.11,2.5,100.0,50.0,-0.3033,0.557,11.54
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Sels (NFO),Sánchez,CHE,5.0,Sels,NFO,5.0,10.0,3,23.87,7.96,7.513,79.98,49.95,2.5,33.3,33.3,-0.3273,0.5422,1.09
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Sels (NFO),Sánchez,CHE,5.0,Sels,NFO,5.0,10.0,16,96.6,6.04,5.596,77.99,83.73,2.44,100.0,56.2,-0.1912,0.528,5.19
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Sels (NFO),Sánchez,CHE,5.0,Sels,NFO,5.0,10.0,19,114.92,6.05,5.607,78.4,84.3,2.42,100.0,57.9,-0.2165,0.5303,6.05
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Sels (NFO),Sánchez,CHE,5.0,Sels,NFO,5.0,10.0,38,229.37,6.04,5.594,77.72,83.12,2.47,100.0,52.6,-0.2228,0.5363,11.95
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Roefs (SUN),Sánchez,CHE,5.0,Roefs,SUN,5.0,10.0,3,24.1,8.03,7.592,76.17,40.41,2.5,33.3,33.3,0.9449,0.4916,1.34
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Roefs (SUN),Sánchez,CHE,5.0,Roefs,SUN,5.0,10.0,16,96.0,6.0,5.558,76.91,82.64,2.5,100.0,50.0,-0.2411,0.5414,4.86
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Roefs (SUN),Sánchez,CHE,5.0,Roefs,SUN,5.0,10.0,19,114.55,6.03,5.587,77.32,82.42,2.47,100.0,52.6,-0.1293,0.5335,5.97
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Roefs (SUN),Sánchez,CHE,5.0,Roefs,SUN,5.0,10.0,38,228.11,6.0,5.561,76.68,81.93,2.53,100.0,47.4,-0.2275,0.5392,11.92
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Kinsky (TOT),Sánchez,CHE,5.0,Kinsky,TOT,4.5,9.5,3,22.67,7.56,7.261,74.4,36.0,2.75,33.3,33.3,0.7559,0.5647,1.06
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Kinsky (TOT),Sánchez,CHE,5.0,Kinsky,TOT,4.5,9.5,16,92.93,5.81,5.514,73.83,76.84,2.56,93.8,50.0,-0.0788,0.5646,4.63
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Kinsky (TOT),Sánchez,CHE,5.0,Kinsky,TOT,4.5,9.5,19,110.05,5.79,5.498,73.36,76.36,2.58,94.7,47.4,0.0,0.5646,5.46
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Kinsky (TOT),Sánchez,CHE,5.0,Kinsky,TOT,4.5,9.5,38,220.34,5.8,5.504,72.48,73.87,2.61,92.1,47.4,0.0743,0.5715,10.84
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Tzolakis (HUL),Sánchez,CHE,5.0,Tzolakis,HUL,4.5,9.5,3,21.58,7.19,6.899,73.35,33.38,3.0,33.3,33.3,0.3273,0.5653,0.86
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Tzolakis (HUL),Sánchez,CHE,5.0,Tzolakis,HUL,4.5,9.5,16,90.69,5.67,5.373,72.06,78.44,2.62,100.0,37.5,-0.0697,0.5556,4.57
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Tzolakis (HUL),Sánchez,CHE,5.0,Tzolakis,HUL,4.5,9.5,19,107.47,5.66,5.362,71.59,77.76,2.63,100.0,36.8,0.0,0.5572,5.28
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Tzolakis (HUL),Sánchez,CHE,5.0,Tzolakis,HUL,4.5,9.5,38,215.77,5.68,5.384,71.39,76.33,2.61,94.7,44.7,-0.0776,0.5545,10.67
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Horníček (NEW),Sánchez,CHE,5.0,Horníček,NEW,5.0,10.0,3,21.67,7.22,6.782,74.9,37.25,3.0,33.3,33.3,-0.189,0.6084,0.85
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Horníček (NEW),Sánchez,CHE,5.0,Horníček,NEW,5.0,10.0,16,90.24,5.64,5.198,72.53,87.1,2.44,100.0,56.2,-0.6414,0.551,4.45
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Horníček (NEW),Sánchez,CHE,5.0,Horníček,NEW,5.0,10.0,19,107.02,5.63,5.191,71.65,85.21,2.47,100.0,52.6,-0.5015,0.56,5.15
full_season,Active 2-GKP Rotation,Active 2-GKP,Sánchez (CHE) + Horníček (NEW),Sánchez,CHE,5.0,Horníček,NEW,5.0,10.0,38,213.44,5.62,5.175,70.53,83.11,2.5,100.0,50.0,-0.3033,0.5625,10.12
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Leno (FUL),Henderson,CRY,5.0,Leno,FUL,4.5,9.5,3,22.25,7.42,7.122,73.5,33.75,3.25,33.3,0.0,-0.5,0.5989,0.93
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Leno (FUL),Henderson,CRY,5.0,Leno,FUL,4.5,9.5,16,94.07,5.88,5.585,77.78,83.67,2.5,100.0,50.0,-0.3778,0.5346,5.03
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Leno (FUL),Henderson,CRY,5.0,Leno,FUL,4.5,9.5,19,110.99,5.84,5.547,76.35,81.71,2.58,100.0,42.1,-0.3624,0.5448,5.8
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Leno (FUL),Henderson,CRY,5.0,Leno,FUL,4.5,9.5,38,223.43,5.88,5.585,77.19,82.18,2.53,100.0,47.4,-0.262,0.5354,12.03
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Scherpen (IPS),Henderson,CRY,5.0,Scherpen,IPS,4.5,9.5,3,22.62,7.54,7.247,72.83,32.08,3.0,33.3,0.0,0.5,0.5946,1.06
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Scherpen (IPS),Henderson,CRY,5.0,Scherpen,IPS,4.5,9.5,16,92.37,5.77,5.479,75.41,82.27,2.5,100.0,50.0,-0.1918,0.5424,4.69
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Scherpen (IPS),Henderson,CRY,5.0,Scherpen,IPS,4.5,9.5,19,109.33,5.75,5.46,73.0,77.09,2.58,94.7,47.4,-0.0974,0.5507,5.5
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Scherpen (IPS),Henderson,CRY,5.0,Scherpen,IPS,4.5,9.5,38,219.98,5.79,5.494,73.8,77.59,2.55,94.7,50.0,-0.0828,0.5449,11.28
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Trafford (LEE),Henderson,CRY,5.0,Trafford,LEE,5.0,10.0,3,22.87,7.62,7.181,74.33,35.83,3.0,33.3,0.0,0.0,0.6005,0.94
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Trafford (LEE),Henderson,CRY,5.0,Trafford,LEE,5.0,10.0,16,94.48,5.9,5.463,67.53,63.27,2.75,81.2,43.8,0.3145,0.5696,4.27
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Trafford (LEE),Henderson,CRY,5.0,Trafford,LEE,5.0,10.0,19,111.67,5.88,5.436,67.36,64.01,2.79,84.2,36.8,0.2897,0.5745,4.95
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Trafford (LEE),Henderson,CRY,5.0,Trafford,LEE,5.0,10.0,38,224.99,5.92,5.479,69.95,68.63,2.68,86.8,44.7,0.1772,0.5616,10.73
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Lammens (MUN),Henderson,CRY,5.0,Lammens,MUN,5.0,10.0,3,24.14,8.05,7.605,80.5,51.25,2.5,33.3,33.3,-0.5,0.4702,1.44
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Lammens (MUN),Henderson,CRY,5.0,Lammens,MUN,5.0,10.0,16,93.6,5.85,5.408,73.55,80.67,2.62,100.0,37.5,-0.3671,0.5265,4.98
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Lammens (MUN),Henderson,CRY,5.0,Lammens,MUN,5.0,10.0,19,112.07,5.9,5.457,74.9,81.97,2.58,100.0,42.1,-0.3966,0.5176,6.16
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Lammens (MUN),Henderson,CRY,5.0,Lammens,MUN,5.0,10.0,38,226.69,5.97,5.524,75.97,81.75,2.5,97.4,52.6,-0.2971,0.5036,13.09
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Pope (NEW),Henderson,CRY,5.0,Pope,NEW,5.0,10.0,3,22.47,7.49,7.047,73.5,33.75,3.25,33.3,0.0,-0.5,0.6126,0.9
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Pope (NEW),Henderson,CRY,5.0,Pope,NEW,5.0,10.0,16,92.64,5.79,5.348,69.28,72.55,2.62,87.5,50.0,-0.1183,0.5488,4.89
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Pope (NEW),Henderson,CRY,5.0,Pope,NEW,5.0,10.0,19,109.44,5.76,5.318,68.6,72.16,2.68,89.5,42.1,-0.1181,0.5589,5.54
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Pope (NEW),Henderson,CRY,5.0,Pope,NEW,5.0,10.0,38,220.09,5.79,5.35,70.08,74.47,2.61,92.1,47.4,-0.0058,0.5503,11.31
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Sels (NFO),Henderson,CRY,5.0,Sels,NFO,5.0,10.0,3,23.98,7.99,7.552,71.74,29.34,3.0,33.3,0.0,0.866,0.5599,1.11
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Sels (NFO),Henderson,CRY,5.0,Sels,NFO,5.0,10.0,16,96.89,6.06,5.614,73.8,72.46,2.62,87.5,50.0,-0.1058,0.5285,5.11
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Sels (NFO),Henderson,CRY,5.0,Sels,NFO,5.0,10.0,19,115.2,6.06,5.622,72.4,68.64,2.68,84.2,47.4,0.0,0.5335,5.96
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Sels (NFO),Henderson,CRY,5.0,Sels,NFO,5.0,10.0,38,230.69,6.07,5.629,74.02,72.36,2.61,86.8,52.6,-0.0755,0.5281,12.28
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Roefs (SUN),Henderson,CRY,5.0,Roefs,SUN,5.0,10.0,3,24.22,8.07,7.631,80.5,51.25,2.5,33.3,33.3,-0.5,0.4915,1.35
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Roefs (SUN),Henderson,CRY,5.0,Roefs,SUN,5.0,10.0,16,96.0,6.0,5.558,71.71,69.63,2.69,87.5,43.8,0.0771,0.5441,4.96
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Roefs (SUN),Henderson,CRY,5.0,Roefs,SUN,5.0,10.0,19,114.55,6.03,5.587,73.38,72.57,2.63,89.5,47.4,-0.0087,0.5358,6.06
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Roefs (SUN),Henderson,CRY,5.0,Roefs,SUN,5.0,10.0,38,229.51,6.04,5.598,73.16,71.57,2.61,86.8,52.6,0.0308,0.5316,12.37
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Kinsky (TOT),Henderson,CRY,5.0,Kinsky,TOT,4.5,9.5,3,22.47,7.49,7.195,79.67,49.17,2.75,33.3,33.3,-1.0,0.5646,1.09
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Kinsky (TOT),Henderson,CRY,5.0,Kinsky,TOT,4.5,9.5,16,93.7,5.86,5.562,74.71,76.99,2.56,93.8,50.0,-0.0988,0.5636,4.75
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Kinsky (TOT),Henderson,CRY,5.0,Kinsky,TOT,4.5,9.5,19,110.6,5.82,5.527,74.37,77.64,2.58,94.7,47.4,-0.1708,0.5638,5.62
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Kinsky (TOT),Henderson,CRY,5.0,Kinsky,TOT,4.5,9.5,38,221.59,5.83,5.537,75.14,79.12,2.55,97.4,47.4,-0.1113,0.5608,11.35
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Tzolakis (HUL),Henderson,CRY,5.0,Tzolakis,HUL,4.5,9.5,3,22.01,7.34,7.042,76.93,42.33,3.0,33.3,33.3,-0.866,0.564,1.06
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Tzolakis (HUL),Henderson,CRY,5.0,Tzolakis,HUL,4.5,9.5,16,91.74,5.73,5.44,68.52,66.75,2.75,87.5,37.5,0.2668,0.5573,4.45
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Tzolakis (HUL),Henderson,CRY,5.0,Tzolakis,HUL,4.5,9.5,19,108.96,5.73,5.44,69.43,68.98,2.74,89.5,36.8,0.1412,0.5583,5.35
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Tzolakis (HUL),Henderson,CRY,5.0,Tzolakis,HUL,4.5,9.5,38,219.55,5.78,5.483,72.12,73.87,2.63,92.1,44.7,-0.0079,0.546,11.19
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Horníček (NEW),Henderson,CRY,5.0,Horníček,NEW,5.0,10.0,3,21.62,7.21,6.765,73.5,33.75,3.25,33.3,0.0,-0.5,0.6182,0.81
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Horníček (NEW),Henderson,CRY,5.0,Horníček,NEW,5.0,10.0,16,91.27,5.7,5.263,67.81,72.55,2.62,87.5,50.0,-0.1183,0.5543,4.16
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Horníček (NEW),Henderson,CRY,5.0,Horníček,NEW,5.0,10.0,19,108.0,5.68,5.243,67.31,72.16,2.68,89.5,42.1,-0.1181,0.5644,4.82
full_season,Active 2-GKP Rotation,Active 2-GKP,Henderson (CRY) + Horníček (NEW),Henderson,CRY,5.0,Horníček,NEW,5.0,10.0,38,217.52,5.72,5.283,68.92,74.47,2.61,92.1,47.4,-0.0058,0.5557,10.05
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Leno (FUL),Pickford,EVE,5.5,Leno,FUL,4.5,10.0,3,22.26,7.42,6.98,73.5,33.75,3.25,33.3,0.0,-0.5,0.587,0.96
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Leno (FUL),Pickford,EVE,5.5,Leno,FUL,4.5,10.0,16,93.93,5.87,5.429,71.57,74.83,2.62,93.8,43.8,-0.0048,0.5233,4.91
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Leno (FUL),Pickford,EVE,5.5,Leno,FUL,4.5,10.0,19,110.87,5.84,5.394,70.64,74.02,2.68,94.7,36.8,-0.0153,0.5334,5.71
full_season,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Leno (FUL),Pickford,EVE,5.5,Leno,FUL,4.5,10.0,38,223.23,5.87,5.433,73.12,78.54,2.58,97.4,44.7,-0.1156,0.5253,12.04
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Scherpen (IPS),Pickford,EVE,5.5,Scherpen,IPS,4.5,10.0,3,22.7,7.57,7.125,72.83,32.08,3.0,33.3,0.0,0.5,0.5829,1.1
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Scherpen (IPS),Pickford,EVE,5.5,Scherpen,IPS,4.5,10.0,16,93.1,5.82,5.377,68.74,69.96,2.62,87.5,50.0,0.2271,0.5305,4.85
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Scherpen (IPS),Pickford,EVE,5.5,Scherpen,IPS,4.5,10.0,19,110.13,5.8,5.355,67.05,66.71,2.68,84.2,47.4,0.2568,0.5388,5.68
full_season,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Scherpen (IPS),Pickford,EVE,5.5,Scherpen,IPS,4.5,10.0,38,220.58,5.8,5.363,67.56,67.63,2.66,84.2,50.0,0.2167,0.5357,11.78
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Kinsky (TOT),Pickford,EVE,5.5,Kinsky,TOT,4.5,10.0,3,22.47,7.49,7.047,75.17,37.92,2.75,33.3,33.3,0.5,0.5578,0.98
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Kinsky (TOT),Pickford,EVE,5.5,Kinsky,TOT,4.5,10.0,16,95.39,5.96,5.52,75.58,80.94,2.44,93.8,62.5,-0.2367,0.5448,5.12
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Kinsky (TOT),Pickford,EVE,5.5,Kinsky,TOT,4.5,10.0,19,112.29,5.91,5.468,74.49,80.44,2.47,94.7,57.9,-0.2159,0.5468,5.88
full_season,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Kinsky (TOT),Pickford,EVE,5.5,Kinsky,TOT,4.5,10.0,38,223.47,5.88,5.439,73.04,78.08,2.55,94.7,50.0,-0.1472,0.5479,11.66
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Tzolakis (HUL),Pickford,EVE,5.5,Tzolakis,HUL,4.5,10.0,3,21.74,7.25,6.805,74.33,35.83,3.0,33.3,33.3,0.0,0.5573,1.0
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Tzolakis (HUL),Pickford,EVE,5.5,Tzolakis,HUL,4.5,10.0,16,93.22,5.83,5.385,74.2,83.31,2.5,100.0,50.0,-0.3301,0.5364,4.98
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Tzolakis (HUL),Pickford,EVE,5.5,Tzolakis,HUL,4.5,10.0,19,110.17,5.8,5.357,73.4,82.51,2.53,100.0,47.4,-0.3049,0.5397,5.82
full_season,Active 2-GKP Rotation,Active 2-GKP,Pickford (EVE) + Tzolakis (HUL),Pickford,EVE,5.5,Tzolakis,HUL,4.5,10.0,38,220.44,5.8,5.359,72.12,79.19,2.55,97.4,47.4,-0.1202,0.5336,11.76
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Scherpen (IPS),Leno,FUL,4.5,Scherpen,IPS,4.5,9.0,3,22.38,7.46,7.314,77.33,43.33,3.0,33.3,0.0,-1.0,0.5804,1.09
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Scherpen (IPS),Leno,FUL,4.5,Scherpen,IPS,4.5,9.0,16,91.75,5.73,5.587,75.09,76.87,2.56,93.8,50.0,-0.0821,0.5331,4.9
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Scherpen (IPS),Leno,FUL,4.5,Scherpen,IPS,4.5,9.0,19,108.81,5.73,5.58,75.21,77.48,2.58,94.7,47.4,-0.1498,0.5406,5.83
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Scherpen (IPS),Leno,FUL,4.5,Scherpen,IPS,4.5,9.0,38,217.33,5.72,5.572,74.54,76.12,2.61,94.7,44.7,-0.0503,0.5419,11.4
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Donnarumma (MCI),Leno,FUL,4.5,Donnarumma,MCI,5.5,10.0,3,24.88,8.29,7.852,72.83,32.08,3.0,33.3,33.3,0.5,0.4074,1.59
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Donnarumma (MCI),Leno,FUL,4.5,Donnarumma,MCI,5.5,10.0,16,103.64,6.48,6.036,84.61,81.4,2.44,93.8,62.5,-0.2972,0.4027,7.12
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Donnarumma (MCI),Leno,FUL,4.5,Donnarumma,MCI,5.5,10.0,19,123.2,6.48,6.043,84.5,80.85,2.47,94.7,57.9,-0.2713,0.4034,8.54
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Donnarumma (MCI),Leno,FUL,4.5,Donnarumma,MCI,5.5,10.0,38,245.42,6.46,6.017,82.74,77.55,2.58,94.7,47.4,-0.1581,0.4082,16.78
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Trafford (LEE),Leno,FUL,4.5,Trafford,LEE,5.0,9.5,3,22.52,7.51,7.212,72.0,30.0,3.25,33.3,0.0,0.0,0.5937,0.85
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Trafford (LEE),Leno,FUL,4.5,Trafford,LEE,5.0,9.5,16,95.38,5.96,5.667,78.24,81.32,2.44,93.8,62.5,-0.2872,0.5519,4.76
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Trafford (LEE),Leno,FUL,4.5,Trafford,LEE,5.0,9.5,19,112.57,5.92,5.631,76.99,79.73,2.53,94.7,52.6,-0.2859,0.5585,5.44
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Trafford (LEE),Leno,FUL,4.5,Trafford,LEE,5.0,9.5,38,225.43,5.93,5.638,77.37,80.37,2.53,97.4,50.0,-0.1957,0.5542,11.03
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Lammens (MUN),Leno,FUL,4.5,Lammens,MUN,5.0,9.5,3,23.79,7.93,7.636,78.17,45.42,2.75,33.3,33.3,-0.5,0.4649,1.35
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Lammens (MUN),Leno,FUL,4.5,Lammens,MUN,5.0,9.5,16,94.01,5.88,5.581,69.69,63.61,2.75,81.2,43.8,0.2692,0.5201,5.08
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Lammens (MUN),Leno,FUL,4.5,Lammens,MUN,5.0,9.5,19,112.48,5.92,5.626,72.01,67.48,2.68,84.2,47.4,0.1542,0.5114,6.27
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Lammens (MUN),Leno,FUL,4.5,Lammens,MUN,5.0,9.5,38,225.4,5.93,5.637,73.23,70.05,2.63,86.8,50.0,0.1516,0.5035,12.83
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Pope (NEW),Leno,FUL,4.5,Pope,NEW,5.0,9.5,3,22.17,7.39,7.097,66.67,16.67,3.5,33.3,0.0,1.0,0.6085,0.84
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Pope (NEW),Leno,FUL,4.5,Pope,NEW,5.0,9.5,16,92.07,5.75,5.46,72.38,75.51,2.56,93.8,50.0,0.0983,0.54,5.06
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Pope (NEW),Leno,FUL,4.5,Pope,NEW,5.0,9.5,19,108.93,5.73,5.438,69.8,69.99,2.68,89.5,42.1,0.1706,0.5508,5.73
full_season,Active 2-GKP Rotation,Active 2-GKP,Leno (FUL) + Pope (NEW),Leno,FUL,4.5,Pope,NEW,5.0,9.5,38,218.67,5.75,5.46,70.39,70.55,2.66,89.5,47.4,0.178,0.5471,11.56
