horizon,budget_band,total_price,dcs,oc_score,s_risk,tot_rot_xp,raw_rot_xp,auto_sub_ev,rot_xp_per_gw,rot_avg_fdr,no_diff_pct,all_easy_pct,avg_fdr_corr,num_unique_clubs,allocation_pattern,lineup,def1,def2,def3,def4,def5
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),26.0,94.2,19.536,91.82,403.63,390.26,13.37,21.24,1.98,100.0,10.5,0.0912,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Dalot (MUN),Calafiori,J.Timber,Vuskovic,Thomas,Dalot
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),25.5,94.09,19.652,89.96,403.13,390.26,12.86,21.22,2.0,94.7,5.3,-0.0121,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Greaves (IPS) + Aina (NFO),Calafiori,J.Timber,Vuskovic,Greaves,Aina
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),26.0,94.02,19.553,91.14,403.96,390.26,13.69,21.26,1.97,100.0,10.5,0.1818,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Thiaw (NEW),Calafiori,J.Timber,Vuskovic,Thomas,Thiaw
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),25.5,94.01,19.663,89.61,403.34,390.26,13.08,21.23,2.0,94.7,5.3,0.0349,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Kayode (BRE) + Thomas (COV),Calafiori,J.Timber,Vuskovic,Kayode,Thomas
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),26.0,94.01,19.512,91.68,403.18,390.26,12.92,21.22,1.98,100.0,5.3,0.1089,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Kayode (BRE) + Justin (LEE),Calafiori,J.Timber,Vuskovic,Kayode,Justin
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),25.5,93.98,19.654,89.67,403.17,390.26,12.91,21.22,2.0,94.7,5.3,0.0271,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Mykolenko (EVE),Calafiori,J.Timber,Vuskovic,Thomas,Mykolenko
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),25.5,93.96,19.604,90.3,402.21,390.26,11.95,21.17,1.99,94.7,5.3,-0.0569,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Ajayi (HUL) + Robertson (TOT),Calafiori,J.Timber,Vuskovic,Ajayi,Robertson
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),25.5,93.94,19.666,89.4,403.4,390.26,13.13,21.23,1.99,94.7,5.3,0.063,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Justin (LEE) + O'Nien (SUN),Calafiori,J.Timber,Vuskovic,Justin,O'Nien
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),26.0,93.93,19.503,91.6,403.0,390.26,12.74,21.21,1.96,100.0,10.5,0.12,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Mingueza (CRY) + Justin (LEE),Calafiori,J.Timber,Vuskovic,Mingueza,Justin
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),26.0,93.91,19.513,91.42,403.19,390.26,12.93,21.22,1.97,100.0,5.3,0.1434,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Castagne (FUL) + Justin (LEE),Calafiori,J.Timber,Vuskovic,Castagne,Justin
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),25.5,93.91,19.654,89.49,403.16,390.26,12.89,21.22,1.98,94.7,10.5,0.0508,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Thomas (COV) + Mingueza (CRY),Calafiori,J.Timber,Vuskovic,Thomas,Mingueza
gw1_19,Band 4: Premium / Dual Anchor (£25.5m-£26.0m),26.0,93.9,19.485,91.77,402.67,390.26,12.4,21.19,1.98,100.0,10.5,0.0971,4,2+1+1+1,Calafiori (ARS) + J.Timber (ARS) + Vuskovic (BHA) + Ajayi (HUL) + Dalot (MUN),Calafiori,J.Timber,Vuskovic,Ajayi,Dalot
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,85.99,18.584,84.3,57.89,55.93,1.96,19.3,2.42,100.0,0.0,-0.2044,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Ajayi (HUL) + Greaves (IPS),Calafiori,Vuskovic,Thomas,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,85.07,18.374,84.85,57.26,55.3,1.96,19.09,2.38,100.0,0.0,-0.1571,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Ajayi (HUL) + Greaves (IPS) + O'Nien (SUN),Calafiori,Vuskovic,Ajayi,Greaves,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,78.22,18.577,64.94,57.87,55.93,1.94,19.29,2.44,66.7,0.0,0.0788,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Greaves (IPS) + O'Nien (SUN),Calafiori,Vuskovic,Thomas,Greaves,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,77.51,18.446,64.96,57.47,55.53,1.94,19.16,2.49,66.7,0.0,-0.0618,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Ajayi (HUL) + O'Nien (SUN),Calafiori,Vuskovic,Thomas,Ajayi,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,76.53,16.767,85.43,52.43,50.49,1.94,17.48,2.37,100.0,0.0,-0.2133,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Canvot (CRY) + Ajayi (HUL) + Greaves (IPS),Calafiori,Thomas,Canvot,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,76.09,16.594,86.68,51.91,49.98,1.93,17.3,2.32,100.0,0.0,-0.2248,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Ajayi (HUL) + Greaves (IPS) + Justin (LEE),Calafiori,Kayode,Ajayi,Greaves,Justin
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,76.06,16.603,86.48,51.94,49.98,1.96,17.31,2.31,100.0,0.0,-0.1757,5,1+1+1+1+1,Calafiori (ARS) + Ajayi (HUL) + Greaves (IPS) + Justin (LEE) + Heaven (MUN),Calafiori,Ajayi,Greaves,Justin,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.88,16.579,86.34,51.87,49.98,1.89,17.29,2.33,100.0,0.0,-0.2001,5,1+1+1+1+1,Calafiori (ARS) + Mingueza (CRY) + Ajayi (HUL) + Greaves (IPS) + Justin (LEE),Calafiori,Mingueza,Ajayi,Greaves,Justin
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.76,16.504,87.09,51.65,49.72,1.93,17.22,2.31,100.0,0.0,-0.2487,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Greaves (IPS) + Heaven (MUN) + Aina (NFO),Calafiori,Thomas,Greaves,Heaven,Aina
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.62,16.405,88.08,51.35,49.48,1.87,17.12,2.27,100.0,0.0,-0.2413,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Thomas (COV) + Greaves (IPS) + Heaven (MUN),Calafiori,Kayode,Thomas,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.0,75.59,16.571,85.73,51.42,49.52,1.9,17.14,2.36,100.0,0.0,-0.2327,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Thomas (COV) + Ajayi (HUL) + Greaves (IPS),Calafiori,Kayode,Thomas,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.0,75.58,16.593,85.41,51.49,49.54,1.94,17.16,2.36,100.0,0.0,-0.1677,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN),Calafiori,Thomas,Ajayi,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.57,16.548,86.01,51.78,49.84,1.94,17.26,2.33,100.0,0.0,-0.1704,5,1+1+1+1+1,Calafiori (ARS) + Canvot (CRY) + Ajayi (HUL) + Greaves (IPS) + O'Nien (SUN),Calafiori,Canvot,Ajayi,Greaves,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.56,16.605,85.2,51.95,49.98,1.97,17.32,2.37,100.0,0.0,-0.1896,5,1+1+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Ajayi (HUL) + Greaves (IPS) + Justin (LEE),Calafiori,De Cuyper,Ajayi,Greaves,Justin
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.41,16.388,87.78,51.3,49.48,1.81,17.1,2.27,100.0,0.0,-0.2226,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Mingueza (CRY) + Greaves (IPS) + Heaven (MUN),Calafiori,Thomas,Mingueza,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.0,75.37,16.553,85.43,51.37,49.52,1.84,17.12,2.37,100.0,0.0,-0.2133,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Mingueza (CRY) + Ajayi (HUL) + Greaves (IPS),Calafiori,Thomas,Mingueza,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.36,16.413,87.3,51.37,49.52,1.86,17.12,2.28,100.0,0.0,-0.1702,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Greaves (IPS) + Heaven (MUN) + Robertson (TOT),Calafiori,Thomas,Greaves,Heaven,Robertson
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.3,16.449,86.66,51.48,49.56,1.93,17.16,2.32,100.0,0.0,-0.2148,5,1+1+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Thomas (COV) + Greaves (IPS) + Heaven (MUN),Calafiori,De Cuyper,Thomas,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.0,75.21,16.606,84.3,51.53,49.58,1.95,17.18,2.42,100.0,0.0,-0.2044,5,1+1+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Thomas (COV) + Ajayi (HUL) + Greaves (IPS),Calafiori,De Cuyper,Thomas,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.2,16.523,85.41,51.7,49.75,1.95,17.23,2.36,100.0,0.0,-0.1677,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Ajayi (HUL) + Greaves (IPS) + Dalot (MUN),Calafiori,Thomas,Ajayi,Greaves,Dalot
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.12,16.397,86.94,51.33,49.48,1.84,17.11,2.27,100.0,0.0,-0.0933,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Castagne (FUL) + Greaves (IPS) + Heaven (MUN),Calafiori,Thomas,Castagne,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.01,16.432,86.18,51.43,49.56,1.87,17.14,2.34,100.0,0.0,-0.2058,5,1+1+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Thomas (COV) + Greaves (IPS) + Robertson (TOT),Calafiori,De Cuyper,Thomas,Greaves,Robertson
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,75.0,16.325,87.61,51.11,49.3,1.81,17.04,2.28,100.0,0.0,-0.2338,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Thomas (COV) + Greaves (IPS) + Robertson (TOT),Calafiori,Kayode,Thomas,Greaves,Robertson
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.83,16.426,85.81,51.41,49.56,1.85,17.14,2.33,100.0,0.0,-0.1276,5,1+1+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Thomas (COV) + Castagne (FUL) + Greaves (IPS),Calafiori,De Cuyper,Thomas,Castagne,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.0,74.82,16.374,86.5,50.83,48.89,1.93,16.94,2.32,100.0,0.0,-0.1924,5,1+1+1+1+1,Calafiori (ARS) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN) + O'Nien (SUN),Calafiori,Ajayi,Greaves,Heaven,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.8,16.306,87.37,51.05,49.25,1.8,17.02,2.28,100.0,0.0,-0.1728,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Thomas (COV) + Castagne (FUL) + Greaves (IPS),Calafiori,Kayode,Thomas,Castagne,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.0,74.7,16.356,86.43,50.78,48.87,1.9,16.93,2.33,100.0,0.0,-0.2052,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Ajayi (HUL) + Greaves (IPS) + O'Nien (SUN),Calafiori,Kayode,Ajayi,Greaves,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.68,16.248,87.86,50.88,48.95,1.93,16.96,2.27,100.0,0.0,-0.2303,5,1+1+1+1+1,Calafiori (ARS) + Greaves (IPS) + Heaven (MUN) + Aina (NFO) + O'Nien (SUN),Calafiori,Greaves,Heaven,Aina,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.61,16.178,88.65,50.67,48.87,1.8,16.89,2.24,100.0,0.0,-0.2369,5,1+1+1+1+1,Calafiori (ARS) + Smith (BOU) + Kayode (BRE) + Ajayi (HUL) + Greaves (IPS),Calafiori,Smith,Kayode,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.61,16.277,87.31,50.96,49.19,1.77,16.99,2.29,100.0,0.0,-0.2146,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Mingueza (CRY) + Greaves (IPS) + Robertson (TOT),Calafiori,Thomas,Mingueza,Greaves,Robertson
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.59,16.203,88.26,50.74,48.89,1.85,16.91,2.23,100.0,0.0,-0.1628,5,1+1+1+1+1,Calafiori (ARS) + Smith (BOU) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN),Calafiori,Smith,Ajayi,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.52,16.154,88.74,50.6,48.71,1.89,16.87,2.23,100.0,0.0,-0.2085,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Greaves (IPS) + Heaven (MUN) + O'Nien (SUN),Calafiori,Kayode,Greaves,Heaven,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.49,16.219,87.79,50.79,48.89,1.9,16.93,2.27,100.0,0.0,-0.2026,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN),Calafiori,Kayode,Ajayi,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.47,16.299,86.64,51.03,49.09,1.94,17.01,2.31,100.0,0.0,-0.1886,5,1+1+1+1+1,Calafiori (ARS) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN) + Aina (NFO),Calafiori,Ajayi,Greaves,Heaven,Aina
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.0,74.45,16.342,86.01,50.73,48.87,1.86,16.91,2.33,100.0,0.0,-0.1704,5,1+1+1+1+1,Calafiori (ARS) + Mingueza (CRY) + Ajayi (HUL) + Greaves (IPS) + O'Nien (SUN),Calafiori,Mingueza,Ajayi,Greaves,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.45,16.305,86.5,51.05,49.1,1.95,17.02,2.32,100.0,0.0,-0.1924,5,1+1+1+1+1,Calafiori (ARS) + Ajayi (HUL) + Greaves (IPS) + Dalot (MUN) + O'Nien (SUN),Calafiori,Ajayi,Greaves,Dalot,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.39,16.186,87.99,50.69,48.87,1.82,16.9,2.27,100.0,0.0,-0.2458,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Castagne (FUL) + Ajayi (HUL) + Greaves (IPS),Calafiori,Kayode,Castagne,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.39,16.205,87.74,50.75,48.89,1.85,16.92,2.27,100.0,0.0,-0.2169,5,1+1+1+1+1,Calafiori (ARS) + Mingueza (CRY) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN),Calafiori,Mingueza,Ajayi,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.35,16.15,88.37,50.58,48.87,1.71,16.86,2.25,100.0,0.0,-0.2211,5,1+1+1+1+1,Calafiori (ARS) + Smith (BOU) + Mingueza (CRY) + Ajayi (HUL) + Greaves (IPS),Calafiori,Smith,Mingueza,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.32,16.246,86.98,50.87,49.14,1.73,16.96,2.28,100.0,0.0,-0.1414,5,1+1+1+1+1,Calafiori (ARS) + Thomas (COV) + Mingueza (CRY) + Castagne (FUL) + Greaves (IPS),Calafiori,Thomas,Mingueza,Castagne,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.31,16.214,87.38,50.78,48.89,1.88,16.93,2.27,100.0,0.0,-0.1432,5,1+1+1+1+1,Calafiori (ARS) + Castagne (FUL) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN),Calafiori,Castagne,Ajayi,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.27,16.139,88.33,50.55,48.71,1.85,16.85,2.23,100.0,0.0,-0.1744,5,1+1+1+1+1,Calafiori (ARS) + Mingueza (CRY) + Greaves (IPS) + Heaven (MUN) + O'Nien (SUN),Calafiori,Mingueza,Greaves,Heaven,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.27,16.218,87.25,50.79,48.93,1.86,16.93,2.29,100.0,0.0,-0.2133,5,1+1+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Smith (BOU) + Ajayi (HUL) + Greaves (IPS),Calafiori,De Cuyper,Smith,Ajayi,Greaves
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.24,16.19,87.55,50.71,48.87,1.83,16.9,2.28,100.0,0.0,-0.2258,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Ajayi (HUL) + Greaves (IPS) + Robertson (TOT),Calafiori,Kayode,Ajayi,Greaves,Robertson
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.0,74.24,16.388,84.85,50.87,48.93,1.94,16.96,2.38,100.0,0.0,-0.1571,5,1+1+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Ajayi (HUL) + Greaves (IPS) + O'Nien (SUN),Calafiori,De Cuyper,Ajayi,Greaves,O'Nien
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.21,16.22,87.07,50.8,48.89,1.9,16.93,2.28,100.0,0.0,-0.1391,5,1+1+1+1+1,Calafiori (ARS) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN) + Robertson (TOT),Calafiori,Ajayi,Greaves,Heaven,Robertson
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.2,16.245,86.7,50.87,48.93,1.94,16.96,2.32,100.0,0.0,-0.2208,5,1+1+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN),Calafiori,De Cuyper,Ajayi,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.19,16.312,85.77,51.07,49.16,1.91,17.02,2.36,100.0,0.0,-0.2154,5,1+1+1+1+1,Calafiori (ARS) + Pau (AVL) + Ajayi (HUL) + Greaves (IPS) + Heaven (MUN),Calafiori,Pau,Ajayi,Greaves,Heaven
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.18,16.124,88.31,50.51,48.68,1.82,16.84,2.25,100.0,0.0,-0.2062,5,1+1+1+1+1,Calafiori (ARS) + Kayode (BRE) + Greaves (IPS) + O'Nien (SUN) + Robertson (TOT),Calafiori,Kayode,Greaves,O'Nien,Robertson
gw1_3,Band 1: Budget (£20.5m-£22.5m),22.5,74.17,16.157,87.84,50.61,48.87,1.73,16.87,2.28,100.0,0.0,-0.2474,5,1+1+1+1+1,Calafiori (ARS) + Mingueza (CRY) + Castagne (FUL) + Ajayi (HUL) + Greaves (IPS),Calafiori,Mingueza,Castagne,Ajayi,Greaves
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,91.03,19.35,86.43,61.47,59.46,2.01,20.49,2.31,100.0,0.0,-0.1614,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Greaves (IPS) + Gvardiol (MCI) + O'Nien (SUN),Calafiori,Vuskovic,Greaves,Gvardiol,O'Nien
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,90.96,19.375,85.92,61.54,59.46,2.08,20.51,2.35,100.0,0.0,-0.2145,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Greaves (IPS) + Gvardiol (MCI),Calafiori,Vuskovic,Thomas,Greaves,Gvardiol
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,90.86,19.353,85.96,61.48,59.46,2.02,20.49,2.35,100.0,0.0,-0.2194,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Ajayi (HUL) + Greaves (IPS) + Gvardiol (MCI),Calafiori,Vuskovic,Ajayi,Greaves,Gvardiol
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,88.14,18.739,87.55,59.63,57.63,2.0,19.88,2.28,100.0,0.0,-0.1993,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Greaves (IPS) + Muharemović (LEE) + Heaven (MUN),Calafiori,Vuskovic,Greaves,Muharemović,Heaven
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,88.12,18.757,87.25,59.69,57.67,2.02,19.9,2.29,100.0,0.0,-0.2133,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Hill (BOU) + Ajayi (HUL) + Greaves (IPS),Calafiori,Vuskovic,Hill,Ajayi,Greaves
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),23.5,87.99,18.885,85.2,59.64,57.63,2.02,19.88,2.37,100.0,0.0,-0.1896,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Ajayi (HUL) + Greaves (IPS) + Muharemović (LEE),Calafiori,Vuskovic,Ajayi,Greaves,Muharemović
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.91,18.73,87.08,59.61,57.63,1.98,19.87,2.29,100.0,0.0,-0.191,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Greaves (IPS) + Muharemović (LEE) + Robertson (TOT),Calafiori,Vuskovic,Greaves,Muharemović,Robertson
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.72,18.726,86.67,59.59,57.63,1.97,19.86,2.28,100.0,0.0,-0.1079,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Castagne (FUL) + Greaves (IPS) + Muharemović (LEE),Calafiori,Vuskovic,Castagne,Greaves,Muharemović
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.51,18.715,86.29,59.56,57.63,1.93,19.85,2.35,100.0,0.0,-0.2498,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Kayode (BRE) + Ajayi (HUL) + Muharemović (LEE),Calafiori,Vuskovic,Kayode,Ajayi,Muharemović
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.44,18.724,85.98,59.59,57.63,1.96,19.86,2.34,100.0,0.0,-0.1867,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Ajayi (HUL) + Muharemović (LEE) + Heaven (MUN),Calafiori,Vuskovic,Ajayi,Muharemović,Heaven
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.4,18.705,86.16,59.53,57.63,1.9,19.84,2.31,100.0,0.0,-0.1117,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Kayode (BRE) + Muharemović (LEE) + O'Nien (SUN),Calafiori,Vuskovic,Kayode,Muharemović,O'Nien
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.36,18.745,85.52,59.65,57.63,2.02,19.88,2.34,100.0,0.0,-0.1245,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Muharemović (LEE) + Heaven (MUN),Calafiori,Vuskovic,Thomas,Muharemović,Heaven
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.34,18.701,86.08,59.52,57.63,1.89,19.84,2.35,100.0,0.0,-0.2427,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Mingueza (CRY) + Ajayi (HUL) + Muharemović (LEE),Calafiori,Vuskovic,Mingueza,Ajayi,Muharemović
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.33,18.729,85.65,59.6,57.63,1.98,19.87,2.35,100.0,0.0,-0.1646,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Kayode (BRE) + Thomas (COV) + Muharemović (LEE),Calafiori,Vuskovic,Kayode,Thomas,Muharemović
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.2,18.716,85.51,59.56,57.63,1.94,19.85,2.34,100.0,0.0,-0.1237,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Muharemović (LEE) + Heaven (MUN) + O'Nien (SUN),Calafiori,Vuskovic,Muharemović,Heaven,O'Nien
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.17,18.398,89.78,58.61,56.6,2.0,19.54,2.19,100.0,0.0,-0.2129,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Greaves (IPS) + Heaven (MUN) + Thiaw (NEW),Calafiori,Vuskovic,Greaves,Heaven,Thiaw
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.09,18.69,85.59,59.49,57.63,1.86,19.83,2.31,100.0,0.0,-0.0562,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Mingueza (CRY) + Muharemović (LEE) + O'Nien (SUN),Calafiori,Vuskovic,Mingueza,Muharemović,O'Nien
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.05,18.727,84.98,59.6,57.63,1.97,19.87,2.4,100.0,0.0,-0.2384,4,2+1+1+1,Calafiori (ARS) + De Cuyper (BHA) + Vuskovic (BHA) + Ajayi (HUL) + Muharemović (LEE),Calafiori,De Cuyper,Vuskovic,Ajayi,Muharemović
gw1_3,Band 2: Mid-Value (£23.0m-£24.0m),24.0,87.05,18.711,85.19,59.55,57.63,1.92,19.85,2.35,100.0,0.0,-0.1245,5,1+1+1+1+1,Calafiori (ARS) + Vuskovic (BHA) + Thomas (COV) + Mingueza (CRY) + Muharemović (LEE),Calafiori,Vuskovic,Thomas,Mingueza,Muharemović
