pre_clubs,pre_unique,pre_pattern,pre_sun,gw13_eff_fdr,gw1_avg_fdr,gw23_rot_fdr,pre_corr,n_swaps,out_clubs,in_clubs,post_clubs,post_unique,post_pattern,post_sun,gw419_rot_fdr,gw419_no_diff_pct,gw419_all_easy_pct,post_corr,path_eff_fdr,scenario_eligible,scenario_rank
ARS-BRE-BHA-CRY-NFO,5,1+1+1+1+1,0,2.8182,2.6,3.0,0.4464,2,"ARS,BRE","BOU,LIV",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.542403,False,
ARS-BHA-CRY-MCI-NFO,5,1+1+1+1+1,0,2.8182,2.6,3.0,0.4464,2,"ARS,CRY","LIV,NEW",BHA-LIV-MCI-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1303,2.542403,False,
AVL-BRE-CRY-IPS-NFO,5,1+1+1+1+1,0,2.8182,2.6,3.0,0.4464,2,"CRY,IPS","BOU,COV",AVL-BOU-BRE-COV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.14,2.542403,False,
BRE-BHA-CRY-IPS-NFO,5,1+1+1+1+1,0,2.8182,2.6,3.0,0.4464,2,"BRE,IPS","BOU,LIV",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.542403,False,
BHA-CRY-IPS-MCI-NFO,5,1+1+1+1+1,0,2.8182,2.6,3.0,0.4464,2,"CRY,IPS","LIV,NEW",BHA-LIV-MCI-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1303,2.542403,False,
AVL-BRE-CRY-NFO-NFO,4,2+1+1+1,0,2.8182,2.6,3.0,0.4964,2,"CRY,NFO","BOU,COV",AVL-BOU-BRE-COV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.14,2.542403,False,
BRE-BHA-CRY-NFO-NFO,4,2+1+1+1,0,2.8182,2.6,3.0,0.4964,2,"BRE,CRY","BOU,LIV",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.542403,False,
BHA-CRY-MCI-NFO-NFO,4,2+1+1+1,0,2.8182,2.6,3.0,0.4964,2,"CRY,MCI","BOU,LIV",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.542403,False,
ARS-CHE-EVE-EVE-SUN,4,2+1+1+1,1,2.8182,2.6,3.0,0.6524,2,"ARS,EVE","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.542403,False,
CHE-EVE-EVE-IPS-MUN,4,2+1+1+1,0,2.8182,2.6,3.0,0.6524,2,"EVE,MUN","BOU,COV",BOU-CHE-COV-EVE-IPS,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.052,2.542403,False,
ARS-BRE-EVE-EVE-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,-0.3,2,"BRE,EVE","BOU,COV",ARS-BOU-COV-EVE-LIV,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0922,2.542403,False,
BRE-EVE-EVE-IPS-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,-0.3,2,"BRE,EVE","CHE,COV",CHE-COV-EVE-IPS-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0363,2.542403,False,
ARS-AVL-EVE-EVE-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2366,2,"EVE,EVE","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.542403,False,
ARS-AVL-EVE-EVE-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2366,2,"EVE,EVE","COV,LIV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.542403,False,
ARS-BHA-EVE-EVE-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2366,2,"ARS,EVE","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.542403,False,
AVL-EVE-EVE-IPS-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2366,2,"EVE,IPS","COV,LEE",AVL-COV-EVE-LEE-LIV,5,1+1+1+1+1,0,2.4792,93.8,12.5,-0.1361,2.542403,False,
AVL-EVE-EVE-IPS-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2366,2,"EVE,EVE","CHE,NFO",AVL-CHE-IPS-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0641,2.542403,False,
BHA-EVE-EVE-IPS-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2366,2,"EVE,IPS","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.542403,False,
BHA-EVE-EVE-IPS-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2366,2,"BHA,EVE","CHE,COV",CHE-COV-EVE-IPS-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0363,2.542403,False,
CHE-CRY-CRY-IPS-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2067,2,"CRY,CRY","FUL,MCI",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.542403,False,
ARS-AVL-AVL-CHE-EVE,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2062,2,"ARS,EVE","COV,LEE",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.542403,False,
AVL-AVL-CHE-EVE-IPS,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2062,2,"EVE,IPS","COV,LEE",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.542403,False,
BHA-BHA-CHE-EVE-IPS,4,2+1+1+1,0,2.8182,2.8,2.83,-0.2062,2,"BHA,BHA","BOU,COV",BOU-CHE-COV-EVE-IPS,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.052,2.542403,False,
AVL-CHE-CHE-CRY-IPS,4,2+1+1+1,0,2.8182,2.8,2.83,-0.1732,2,"CHE,CRY","BOU,NFO",AVL-BOU-CHE-IPS-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.117,2.542403,False,
ARS-EVE-EVE-LIV-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,-0.15,2,"ARS,EVE","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.542403,False,
CRY-CRY-IPS-MCI-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,-0.15,2,"CRY,CRY","CHE,FUL",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.542403,False,
EVE-EVE-IPS-LIV-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,-0.15,2,"EVE,IPS","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.542403,False,
EVE-EVE-IPS-MCI-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,-0.15,2,"EVE,EVE","CHE,FUL",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.542403,False,
ARS-AVL-AVL-EVE-LEE,4,2+1+1+1,0,2.8182,2.8,2.83,-0.1232,2,"ARS,EVE","CHE,COV",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.542403,False,
AVL-AVL-EVE-IPS-LEE,4,2+1+1+1,0,2.8182,2.8,2.83,-0.1232,2,"EVE,IPS","CHE,COV",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.542403,False,
ARS-AVL-CRY-LEE-TOT,5,1+1+1+1+1,0,2.8182,2.8,2.83,-0.1,2,"ARS,CRY","FUL,NFO",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.542403,False,
ARS-EVE-LEE-LEE-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,-0.1,2,"LEE,LEE","BOU,COV",ARS-BOU-COV-EVE-LIV,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0922,2.542403,False,
AVL-CRY-IPS-LEE-TOT,5,1+1+1+1+1,0,2.8182,2.8,2.83,-0.1,2,"CRY,IPS","FUL,NFO",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.542403,False,
ARS-BRE-CHE-EVE-LEE,5,1+1+1+1+1,0,2.8182,2.8,2.83,-0.0811,2,"ARS,BRE","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
BRE-CHE-EVE-IPS-LEE,5,1+1+1+1+1,0,2.8182,2.8,2.83,-0.0811,2,"BRE,IPS","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
CHE-CRY-CRY-IPS-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0768,2,"CRY,CRY","BOU,NEW",BOU-CHE-IPS-LIV-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1874,2.542403,False,
CHE-CRY-CRY-IPS-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0768,2,"CRY,CRY","LIV,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.542403,False,
CRY-CRY-MCI-NFO-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0634,2,"CRY,MCI","BOU,FUL",BOU-CRY-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.177,2.542403,False,
BRE-CHE-CHE-EVE-IPS,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0622,2,"BRE,CHE","BOU,COV",BOU-CHE-COV-EVE-IPS,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.052,2.542403,False,
ARS-AVL-EVE-LEE-LEE,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0366,2,"ARS,LEE","CHE,COV",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.542403,False,
AVL-EVE-IPS-LEE-LEE,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0366,2,"IPS,LEE","CHE,COV",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.542403,False,
ARS-AVL-AVL-CHE-CRY,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0299,2,"ARS,CRY","COV,LEE",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.542403,False,
AVL-AVL-CHE-CRY-IPS,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0299,2,"CRY,IPS","COV,LEE",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.542403,False,
ARS-BHA-CHE-EVE-LEE,5,1+1+1+1+1,0,2.8182,2.8,2.83,-0.0214,2,"ARS,BHA","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
BHA-CHE-EVE-IPS-LEE,5,1+1+1+1+1,0,2.8182,2.8,2.83,-0.0214,2,"BHA,IPS","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
ARS-AVL-CHE-CHE-EVE,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0062,2,"ARS,CHE","COV,LEE",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.542403,False,
AVL-CHE-CHE-EVE-IPS,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0062,2,"CHE,IPS","COV,LEE",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.542403,False,
BHA-CHE-CHE-EVE-IPS,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0062,2,"BHA,CHE","BOU,COV",BOU-CHE-COV-EVE-IPS,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.052,2.542403,False,
BRE-CHE-CRY-CRY-NFO,4,2+1+1+1,0,2.8182,2.8,2.83,-0.0052,2,"CRY,CRY","AVL,BOU",AVL-BOU-BRE-CHE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1001,2.542403,False,
AVL-AVL-CRY-NFO-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,0.0,2,"AVL,CRY","FUL,LEE",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.542403,False,
BHA-BHA-CRY-NFO-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,0.0,2,"BHA,BHA","BOU,FUL",BOU-CRY-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.177,2.542403,False,
ARS-EVE-LEE-LEE-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,0.05,2,"ARS,LEE","COV,FUL",COV-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1706,2.542403,False,
CRY-IPS-LEE-LEE-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,0.05,2,"CRY,LEE","COV,FUL",COV-FUL-IPS-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1204,2.542403,False,
EVE-IPS-LEE-LEE-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,0.05,2,"IPS,LEE","COV,FUL",COV-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1706,2.542403,False,
BHA-BHA-CHE-CRY-NFO,4,2+1+1+1,0,2.8182,2.8,2.83,0.0551,2,"BHA,CRY","BOU,NFO",BOU-BHA-CHE-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,18.8,-0.1158,2.542403,False,
ARS-BHA-CRY-LEE-LIV,5,1+1+1+1+1,0,2.8182,2.8,2.83,0.2232,2,"ARS,CRY","AVL,NFO",AVL-BHA-LEE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1076,2.542403,False,
ARS-BHA-CRY-LEE-MCI,5,1+1+1+1+1,0,2.8182,2.8,2.83,0.2232,2,"ARS,CRY","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.542403,False,
BHA-CRY-IPS-LEE-LIV,5,1+1+1+1+1,0,2.8182,2.8,2.83,0.2232,2,"CRY,IPS","AVL,NFO",AVL-BHA-LEE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1076,2.542403,False,
BHA-CRY-IPS-LEE-MCI,5,1+1+1+1+1,0,2.8182,2.8,2.83,0.2232,2,"CRY,IPS","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.542403,False,
ARS-CHE-EVE-LEE-TOT,5,1+1+1+1+1,0,2.8182,2.8,2.83,0.239,2,"ARS,EVE","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.542403,False,
CHE-EVE-IPS-LEE-TOT,5,1+1+1+1+1,0,2.8182,2.8,2.83,0.239,2,"EVE,IPS","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.542403,False,
ARS-CRY-CRY-LIV-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,0.3,2,"ARS,CRY","AVL,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.542403,False,
CRY-CRY-IPS-LIV-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,0.3,2,"CRY,CRY","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.542403,False,
ARS-AVL-AVL-CRY-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,0.3964,2,"ARS,AVL","BOU,NEW",AVL-BOU-CRY-LIV-NEW,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1674,2.542403,False,
ARS-AVL-AVL-CRY-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,0.3964,2,"ARS,AVL","LIV,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.542403,False,
ARS-BHA-BHA-CRY-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,0.3964,2,"ARS,BHA","BOU,NFO",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.542403,False,
ARS-BHA-BHA-CRY-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,0.3964,2,"ARS,BHA","LIV,NFO",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.542403,False,
AVL-AVL-CRY-IPS-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,0.3964,2,"AVL,IPS","BOU,NEW",AVL-BOU-CRY-LIV-NEW,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1674,2.542403,False,
AVL-AVL-CRY-IPS-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,0.3964,2,"AVL,IPS","LIV,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.542403,False,
BHA-BHA-CRY-IPS-LIV,4,2+1+1+1,0,2.8182,2.8,2.83,0.3964,2,"BHA,IPS","BOU,NFO",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.542403,False,
BHA-BHA-CRY-IPS-MCI,4,2+1+1+1,0,2.8182,2.8,2.83,0.3964,2,"BHA,IPS","LIV,NFO",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.542403,False,
ARS-CHE-CHE-EVE-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,0.428,2,"ARS,CHE","FUL,NFO",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.542403,False,
CHE-CHE-EVE-IPS-TOT,4,2+1+1+1,0,2.8182,2.8,2.83,0.428,2,"CHE,IPS","FUL,NFO",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.542403,False,
BRE-CRY-CRY-MCI-NFO,4,2+1+1+1,0,2.8182,2.8,2.83,0.4732,2,"BRE,CRY","BHA,LIV",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.542403,False,
CHE-EVE-EVE-LEE-MUN,4,2+1+1+1,0,2.8182,2.8,2.83,0.4835,2,"EVE,MUN","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
CHE-EVE-EVE-LEE-SUN,4,2+1+1+1,1,2.8182,2.8,2.83,0.4835,2,"EVE,SUN","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
AVL-AVL-BRE-CRY-NFO,4,2+1+1+1,0,2.8182,2.8,2.83,0.583,2,"AVL,CRY","BOU,COV",AVL-BOU-BRE-COV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.14,2.542403,False,
BRE-BHA-BHA-CRY-NFO,4,2+1+1+1,0,2.8182,2.8,2.83,0.583,2,"BHA,BRE","BOU,LIV",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.542403,False,
BHA-BHA-CRY-MCI-NFO,4,2+1+1+1,0,2.8182,2.8,2.83,0.583,2,"BHA,CRY","LIV,NEW",BHA-LIV-MCI-NEW-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1303,2.542403,False,
AVL-BRE-CHE-EVE-EVE,4,2+1+1+1,0,2.8182,3.0,2.67,-0.2903,2,"BRE,EVE","COV,LEE",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.542403,False,
AVL-CHE-CRY-CRY-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.2872,2,"CRY,CRY","FUL,NFO",AVL-CHE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1683,2.542403,False,
AVL-BRE-EVE-EVE-LEE,4,2+1+1+1,0,2.8182,3.0,2.67,-0.2866,2,"BRE,EVE","CHE,COV",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.542403,False,
BHA-EVE-EVE-LEE-LIV,4,2+1+1+1,0,2.8182,3.0,2.67,-0.2866,2,"EVE,LEE","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.542403,False,
CHE-CRY-CRY-LEE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.2756,2,"CRY,CRY","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.542403,False,
AVL-EVE-EVE-LEE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1598,2,"EVE,EVE","FUL,NFO",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.542403,False,
BHA-EVE-EVE-LEE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1598,2,"BHA,EVE","COV,FUL",COV-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1706,2.542403,False,
EVE-EVE-LEE-LIV-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.15,2,"EVE,LIV","COV,FUL",COV-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1706,2.542403,False,
CHE-CRY-CRY-LEE-MCI,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1457,2,"CRY,CRY","AVL,FUL",AVL-CHE-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,93.8,12.5,-0.1661,2.542403,False,
AVL-EVE-LEE-LEE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1232,2,"EVE,LEE","FUL,NFO",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.542403,False,
BHA-EVE-LEE-LEE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1232,2,"BHA,LEE","COV,FUL",COV-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1706,2.542403,False,
CHE-CRY-LEE-LEE-MCI,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1201,2,"CRY,LEE","AVL,FUL",AVL-CHE-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,93.8,12.5,-0.1661,2.542403,False,
AVL-AVL-CRY-LEE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1,2,"AVL,CRY","FUL,NFO",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.542403,False,
AVL-BRE-EVE-LEE-LEE,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1,2,"BRE,LEE","CHE,COV",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.542403,False,
AVL-CRY-LEE-LEE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1,2,"CRY,LEE","FUL,NFO",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.542403,False,
BRE-CHE-CHE-EVE-LEE,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1,2,"BRE,CHE","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
BRE-CHE-EVE-LEE-LEE,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1,2,"BRE,LEE","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
BHA-EVE-LEE-LEE-LIV,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1,2,"LEE,LEE","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.542403,False,
CHE-CRY-LEE-LEE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1,2,"CRY,LEE","FUL,NFO",CHE-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1838,2.542403,False,
EVE-LEE-LEE-LIV-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,-0.1,2,"LEE,LIV","COV,FUL",COV-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1706,2.542403,False,
BHA-CHE-CHE-EVE-LEE,4,2+1+1+1,0,2.8182,3.0,2.67,-0.094,2,"BHA,CHE","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
BHA-CHE-EVE-LEE-LEE,4,2+1+1+1,0,2.8182,3.0,2.67,-0.0903,2,"BHA,LEE","FUL,TOT",CHE-EVE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1443,2.542403,False,
AVL-CHE-EVE-EVE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,0.0066,2,"EVE,EVE","FUL,NFO",AVL-CHE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1683,2.542403,False,
BHA-CHE-EVE-EVE-TOT,4,2+1+1+1,0,2.8182,3.0,2.67,0.0066,2,"BHA,EVE","FUL,NFO",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.542403,False,
AVL-BRE-CHE-CRY-CRY,4,2+1+1+1,0,2.8182,3.0,2.67,0.0159,2,"CRY,CRY","BOU,NFO",AVL-BOU-BRE-CHE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1001,2.542403,False,
BHA-CHE-CRY-CRY-LIV,4,2+1+1+1,0,2.8182,3.0,2.67,0.0159,2,"CHE,CRY","BOU,NFO",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.542403,False,
BHA-CHE-CRY-CRY-MCI,4,2+1+1+1,0,2.8182,3.0,2.67,0.0159,2,"CHE,CRY","LIV,NFO",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.542403,False,
