set_id,set_label,clubs,archetype,is_distinct_clubs,combined_cost,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr,player1,player2,player3,player4,player5
11308,Rúben (MCI) + Colwill (CHE) + Cash (AVL) + Ajer (BRE) + Kayode (BRE),MCI-CHE-AVL-BRE-BRE,Other,False,24.0,145.25,147.0,2.548,2.579,"Rúben (MCI, £5.5m)","Colwill (CHE, £5.0m)","Cash (AVL, £4.5m)","Ajer (BRE, £4.5m)","Kayode (BRE, £4.5m)"
12480,Colwill (CHE) + Thiaw (NEW) + Botman (NEW) + Cash (AVL) + F.Kadıoğlu (BHA),CHE-NEW-NEW-AVL-BHA,Other,False,24.0,145.25,147.0,2.548,2.579,"Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Botman (NEW, £5.0m)","Cash (AVL, £4.5m)","F.Kadıoğlu (BHA, £4.5m)"
19038,James (CHE) + Colwill (CHE) + Smith (BOU) + Mitchell (CRY) + Aina (NFO),CHE-CHE-BOU-CRY-NFO,Other,False,24.0,145.25,147.0,2.548,2.579,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","Mitchell (CRY, £4.5m)","Aina (NFO, £4.5m)"
23429,Rúben (MCI) + Thiaw (NEW) + Ajer (BRE) + F.Kadıoğlu (BHA) + Mitchell (CRY),MCI-NEW-BRE-BHA-CRY,Other,True,24.0,145.25,147.0,2.548,2.579,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Mitchell (CRY, £4.5m)"
23671,Rúben (MCI) + Gvardiol (MCI) + Ajer (BRE) + F.Kadıoğlu (BHA) + Diop (IPS),MCI-MCI-BRE-BHA-IPS,2-Premium Anchor,False,24.0,145.25,147.0,2.548,2.579,"Rúben (MCI, £5.5m)","Gvardiol (MCI, £5.5m)","Ajer (BRE, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Diop (IPS, £4.0m)"
25265,Rúben (MCI) + Thiaw (NEW) + Ajer (BRE) + Mitchell (CRY) + Robinson (FUL),MCI-NEW-BRE-CRY-FUL,Other,True,24.0,145.25,147.0,2.548,2.579,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","Mitchell (CRY, £4.5m)","Robinson (FUL, £4.5m)"
29269,Frimpong (LIV) + Jacquet (LIV) + F.Kadıoğlu (BHA) + Mitchell (CRY) + Aina (NFO),LIV-LIV-BHA-CRY-NFO,Other,False,24.0,145.25,147.0,2.548,2.579,"Frimpong (LIV, £5.5m)","Jacquet (LIV, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Mitchell (CRY, £4.5m)","Aina (NFO, £4.5m)"
30458,Rúben (MCI) + N.Williams (NFO) + F.Kadıoğlu (BHA) + Rodon (LEE) + Aina (NFO),MCI-NFO-BHA-LEE-NFO,Other,False,24.0,145.25,147.0,2.548,2.579,"Rúben (MCI, £5.5m)","N.Williams (NFO, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Rodon (LEE, £4.5m)","Aina (NFO, £4.5m)"
31196,James (CHE) + Colwill (CHE) + N.Williams (NFO) + Aina (NFO) + Ajayi (HUL),CHE-CHE-NFO-NFO-HUL,Other,False,24.0,145.25,147.0,2.548,2.579,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","N.Williams (NFO, £5.0m)","Aina (NFO, £4.5m)","Ajayi (HUL, £4.0m)"
31356,James (CHE) + Colwill (CHE) + Thiaw (NEW) + Hume (SUN) + O'Nien (SUN),CHE-CHE-NEW-SUN-SUN,Other,False,24.0,145.25,147.0,2.548,2.579,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Hume (SUN, £4.5m)","O'Nien (SUN, £4.0m)"
32069,Colwill (CHE) + Jacquet (LIV) + Thiaw (NEW) + Mitchell (CRY) + Mykolenko (EVE),CHE-LIV-NEW-CRY-EVE,Other,True,24.0,145.25,147.0,2.548,2.579,"Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Mitchell (CRY, £4.5m)","Mykolenko (EVE, £4.5m)"
32187,Frimpong (LIV) + Colwill (CHE) + Jacquet (LIV) + Mitchell (CRY) + Ajayi (HUL),LIV-CHE-LIV-CRY-HUL,Other,False,24.0,145.25,147.0,2.548,2.579,"Frimpong (LIV, £5.5m)","Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Mitchell (CRY, £4.5m)","Ajayi (HUL, £4.0m)"
32232,Frimpong (LIV) + Colwill (CHE) + Jacquet (LIV) + Mitchell (CRY) + Diop (IPS),LIV-CHE-LIV-CRY-IPS,Other,False,24.0,145.25,147.0,2.548,2.579,"Frimpong (LIV, £5.5m)","Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Mitchell (CRY, £4.5m)","Diop (IPS, £4.0m)"
36215,Rúben (MCI) + Jacquet (LIV) + Mitchell (CRY) + Chadi Riad (CRY) + Mykolenko (EVE),MCI-LIV-CRY-CRY-EVE,Other,False,24.0,145.25,147.0,2.548,2.579,"Rúben (MCI, £5.5m)","Jacquet (LIV, £5.0m)","Mitchell (CRY, £4.5m)","Chadi Riad (CRY, £4.5m)","Mykolenko (EVE, £4.5m)"
37132,Rúben (MCI) + Thiaw (NEW) + Mitchell (CRY) + Robinson (FUL) + Aina (NFO),MCI-NEW-CRY-FUL-NFO,Other,True,24.0,145.25,147.0,2.548,2.579,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Mitchell (CRY, £4.5m)","Robinson (FUL, £4.5m)","Aina (NFO, £4.5m)"
38169,O'Brien (EVE) + Jacquet (LIV) + Thiaw (NEW) + Mykolenko (EVE) + Robertson (TOT),EVE-LIV-NEW-EVE-TOT,Other,False,24.0,145.25,147.0,2.548,2.579,"O'Brien (EVE, £5.0m)","Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Mykolenko (EVE, £4.5m)","Robertson (TOT, £4.5m)"
39457,Rúben (MCI) + N.Williams (NFO) + Robinson (FUL) + J.Cuenca (FUL) + Aina (NFO),MCI-NFO-FUL-FUL-NFO,Other,False,24.0,145.25,147.0,2.548,2.579,"Rúben (MCI, £5.5m)","N.Williams (NFO, £5.0m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)","Aina (NFO, £4.5m)"
409,Calafiori (ARS) + Jacquet (LIV) + Konsa (ARS) + Smith (BOU) + Ajer (BRE),ARS-LIV-ARS-BOU-BRE,Other,False,24.0,145.25,148.0,2.548,2.596,"Calafiori (ARS, £5.5m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)"
1914,James (CHE) + Colwill (CHE) + Konsa (ARS) + Cash (AVL) + Ajer (BRE),CHE-CHE-ARS-AVL-BRE,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Konsa (ARS, £4.5m)","Cash (AVL, £4.5m)","Ajer (BRE, £4.5m)"
2006,Frimpong (LIV) + Jacquet (LIV) + Konsa (ARS) + Cash (AVL) + Ajer (BRE),LIV-LIV-ARS-AVL-BRE,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","Cash (AVL, £4.5m)","Ajer (BRE, £4.5m)"
2602,Frimpong (LIV) + Jacquet (LIV) + Konsa (ARS) + Cash (AVL) + Robinson (FUL),LIV-LIV-ARS-AVL-FUL,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","Cash (AVL, £4.5m)","Robinson (FUL, £4.5m)"
2809,Rúben (MCI) + N.Williams (NFO) + Konsa (ARS) + Cash (AVL) + Aina (NFO),MCI-NFO-ARS-AVL-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","N.Williams (NFO, £5.0m)","Konsa (ARS, £4.5m)","Cash (AVL, £4.5m)","Aina (NFO, £4.5m)"
3321,James (CHE) + Colwill (CHE) + Konsa (ARS) + Smith (BOU) + Aina (NFO),CHE-CHE-ARS-BOU-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Konsa (ARS, £4.5m)","Smith (BOU, £4.5m)","Aina (NFO, £4.5m)"
4313,Rúben (MCI) + Colwill (CHE) + Konsa (ARS) + Ajer (BRE) + Mitchell (CRY),MCI-CHE-ARS-BRE-CRY,Other,True,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Colwill (CHE, £5.0m)","Konsa (ARS, £4.5m)","Ajer (BRE, £4.5m)","Mitchell (CRY, £4.5m)"
4771,Rúben (MCI) + Gvardiol (MCI) + Konsa (ARS) + Ajer (BRE) + Ajayi (HUL),MCI-MCI-ARS-BRE-HUL,2-Premium Anchor,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Gvardiol (MCI, £5.5m)","Konsa (ARS, £4.5m)","Ajer (BRE, £4.5m)","Ajayi (HUL, £4.0m)"
5065,Rúben (MCI) + Jacquet (LIV) + Konsa (ARS) + F.Kadıoğlu (BHA) + Boscagli (BHA),MCI-LIV-ARS-BHA-BHA,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)"
5389,Rúben (MCI) + Thiaw (NEW) + Konsa (ARS) + F.Kadıoğlu (BHA) + Mitchell (CRY),MCI-NEW-ARS-BHA-CRY,Other,True,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Konsa (ARS, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Mitchell (CRY, £4.5m)"
5860,James (CHE) + Colwill (CHE) + Konsa (ARS) + Rodon (LEE) + Aina (NFO),CHE-CHE-ARS-LEE-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Konsa (ARS, £4.5m)","Rodon (LEE, £4.5m)","Aina (NFO, £4.5m)"
5968,Frimpong (LIV) + Colwill (CHE) + Jacquet (LIV) + Konsa (ARS) + Thomas (COV),LIV-CHE-LIV-ARS-COV,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","Thomas (COV, £4.0m)"
6303,Frimpong (LIV) + Colwill (CHE) + Jacquet (LIV) + Konsa (ARS) + Diop (IPS),LIV-CHE-LIV-ARS-IPS,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","Diop (IPS, £4.0m)"
7865,Rúben (MCI) + Jacquet (LIV) + Konsa (ARS) + Robinson (FUL) + J.Cuenca (FUL),MCI-LIV-ARS-FUL-FUL,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)"
8414,Frimpong (LIV) + Jacquet (LIV) + Thiaw (NEW) + Konsa (ARS) + Diop (IPS),LIV-LIV-NEW-ARS-IPS,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Konsa (ARS, £4.5m)","Diop (IPS, £4.0m)"
9745,Rúben (MCI) + Thiaw (NEW) + Cash (AVL) + Pau (AVL) + Mitchell (CRY),MCI-NEW-AVL-AVL-CRY,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Cash (AVL, £4.5m)","Pau (AVL, £4.5m)","Mitchell (CRY, £4.5m)"
10589,James (CHE) + Colwill (CHE) + Cash (AVL) + Smith (BOU) + Mitchell (CRY),CHE-CHE-AVL-BOU-CRY,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","Mitchell (CRY, £4.5m)"
12658,Frimpong (LIV) + Jacquet (LIV) + Cash (AVL) + F.Kadıoğlu (BHA) + Mitchell (CRY),LIV-LIV-AVL-BHA-CRY,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Jacquet (LIV, £5.0m)","Cash (AVL, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Mitchell (CRY, £4.5m)"
13088,James (CHE) + Colwill (CHE) + Cash (AVL) + Mitchell (CRY) + Aina (NFO),CHE-CHE-AVL-CRY-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Cash (AVL, £4.5m)","Mitchell (CRY, £4.5m)","Aina (NFO, £4.5m)"
15957,Jacquet (LIV) + Thiaw (NEW) + Botman (NEW) + Cash (AVL) + Robertson (TOT),LIV-NEW-NEW-AVL-TOT,Other,False,24.0,145.25,148.0,2.548,2.596,"Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Botman (NEW, £5.0m)","Cash (AVL, £4.5m)","Robertson (TOT, £4.5m)"
16542,James (CHE) + Silva (BOU) + Colwill (CHE) + Smith (BOU) + Ajayi (HUL),CHE-BOU-CHE-BOU-HUL,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Silva (BOU, £5.0m)","Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","Ajayi (HUL, £4.0m)"
17201,Silva (BOU) + Thiaw (NEW) + N.Williams (NFO) + Smith (BOU) + Aina (NFO),BOU-NEW-NFO-BOU-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"Silva (BOU, £5.0m)","Thiaw (NEW, £5.0m)","N.Williams (NFO, £5.0m)","Smith (BOU, £4.5m)","Aina (NFO, £4.5m)"
17518,James (CHE) + Colwill (CHE) + Smith (BOU) + Ajer (BRE) + Robertson (TOT),CHE-CHE-BOU-BRE-TOT,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Robertson (TOT, £4.5m)"
19021,James (CHE) + Colwill (CHE) + Jacquet (LIV) + Smith (BOU) + Thomas (COV),CHE-CHE-LIV-BOU-COV,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Smith (BOU, £4.5m)","Thomas (COV, £4.0m)"
20749,Rúben (MCI) + O'Brien (EVE) + Smith (BOU) + Mykolenko (EVE) + Heaven (MUN),MCI-EVE-BOU-EVE-MUN,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","O'Brien (EVE, £5.0m)","Smith (BOU, £4.5m)","Mykolenko (EVE, £4.5m)","Heaven (MUN, £4.5m)"
22420,Rúben (MCI) + Colwill (CHE) + Ajer (BRE) + Kayode (BRE) + Robertson (TOT),MCI-CHE-BRE-BRE-TOT,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Colwill (CHE, £5.0m)","Ajer (BRE, £4.5m)","Kayode (BRE, £4.5m)","Robertson (TOT, £4.5m)"
23836,James (CHE) + Colwill (CHE) + Thiaw (NEW) + Ajer (BRE) + Thomas (COV),CHE-CHE-NEW-BRE-COV,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","Thomas (COV, £4.0m)"
23862,James (CHE) + Colwill (CHE) + Ajer (BRE) + Mykolenko (EVE) + Aina (NFO),CHE-CHE-BRE-EVE-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Ajer (BRE, £4.5m)","Mykolenko (EVE, £4.5m)","Aina (NFO, £4.5m)"
24246,Colwill (CHE) + Jacquet (LIV) + Thiaw (NEW) + Ajer (BRE) + Robinson (FUL),CHE-LIV-NEW-BRE-FUL,Other,True,24.0,145.25,148.0,2.548,2.596,"Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","Robinson (FUL, £4.5m)"
25455,Rúben (MCI) + Thiaw (NEW) + Ajer (BRE) + Mitchell (CRY) + Heaven (MUN),MCI-NEW-BRE-CRY-MUN,Other,True,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","Mitchell (CRY, £4.5m)","Heaven (MUN, £4.5m)"
25460,Rúben (MCI) + Thiaw (NEW) + Ajer (BRE) + Mitchell (CRY) + Aina (NFO),MCI-NEW-BRE-CRY-NFO,Other,True,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","Mitchell (CRY, £4.5m)","Aina (NFO, £4.5m)"
25461,Rúben (MCI) + Thiaw (NEW) + Ajer (BRE) + Mitchell (CRY) + Robertson (TOT),MCI-NEW-BRE-CRY-TOT,Other,True,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","Mitchell (CRY, £4.5m)","Robertson (TOT, £4.5m)"
25681,Rúben (MCI) + Gvardiol (MCI) + Ajer (BRE) + Mykolenko (EVE) + Ajayi (HUL),MCI-MCI-BRE-EVE-HUL,2-Premium Anchor,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Gvardiol (MCI, £5.5m)","Ajer (BRE, £4.5m)","Mykolenko (EVE, £4.5m)","Ajayi (HUL, £4.0m)"
26454,Frimpong (LIV) + Jacquet (LIV) + Thiaw (NEW) + Ajer (BRE) + Diop (IPS),LIV-LIV-NEW-BRE-IPS,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Ajer (BRE, £4.5m)","Diop (IPS, £4.0m)"
26775,Rúben (MCI) + Thiaw (NEW) + Botman (NEW) + Ajer (BRE) + O'Nien (SUN),MCI-NEW-NEW-BRE-SUN,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Botman (NEW, £5.0m)","Ajer (BRE, £4.5m)","O'Nien (SUN, £4.0m)"
27343,Frimpong (LIV) + Jacquet (LIV) + F.Kadıoğlu (BHA) + Boscagli (BHA) + Mykolenko (EVE),LIV-LIV-BHA-BHA-EVE,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Jacquet (LIV, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Mykolenko (EVE, £4.5m)"
28317,Colwill (CHE) + Thiaw (NEW) + Botman (NEW) + F.Kadıoğlu (BHA) + Aina (NFO),CHE-NEW-NEW-BHA-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Botman (NEW, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Aina (NFO, £4.5m)"
28318,Colwill (CHE) + Thiaw (NEW) + Botman (NEW) + F.Kadıoğlu (BHA) + Robertson (TOT),CHE-NEW-NEW-BHA-TOT,Other,False,24.0,145.25,148.0,2.548,2.596,"Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Botman (NEW, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)"
30620,Rúben (MCI) + Thiaw (NEW) + Botman (NEW) + F.Kadıoğlu (BHA) + O'Nien (SUN),MCI-NEW-NEW-BHA-SUN,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Botman (NEW, £5.0m)","F.Kadıoğlu (BHA, £4.5m)","O'Nien (SUN, £4.0m)"
30990,James (CHE) + Colwill (CHE) + Mitchell (CRY) + Heaven (MUN) + Aina (NFO),CHE-CHE-CRY-MUN-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Mitchell (CRY, £4.5m)","Heaven (MUN, £4.5m)","Aina (NFO, £4.5m)"
31005,James (CHE) + Colwill (CHE) + O'Brien (EVE) + Mykolenko (EVE) + Ajayi (HUL),CHE-CHE-EVE-EVE-HUL,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","O'Brien (EVE, £5.0m)","Mykolenko (EVE, £4.5m)","Ajayi (HUL, £4.0m)"
31014,James (CHE) + Colwill (CHE) + O'Brien (EVE) + Mykolenko (EVE) + O'Nien (SUN),CHE-CHE-EVE-EVE-SUN,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","O'Brien (EVE, £5.0m)","Mykolenko (EVE, £4.5m)","O'Nien (SUN, £4.0m)"
31098,James (CHE) + Colwill (CHE) + Thiaw (NEW) + Robinson (FUL) + Ajayi (HUL),CHE-CHE-NEW-FUL-HUL,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Robinson (FUL, £4.5m)","Ajayi (HUL, £4.0m)"
31167,James (CHE) + Colwill (CHE) + Jacquet (LIV) + Rodon (LEE) + Ajayi (HUL),CHE-CHE-LIV-LEE-HUL,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Rodon (LEE, £4.5m)","Ajayi (HUL, £4.0m)"
31233,James (CHE) + Colwill (CHE) + Thiaw (NEW) + Heaven (MUN) + Diop (IPS),CHE-CHE-NEW-MUN-IPS,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Heaven (MUN, £4.5m)","Diop (IPS, £4.0m)"
31300,James (CHE) + Colwill (CHE) + Jacquet (LIV) + Heaven (MUN) + O'Nien (SUN),CHE-CHE-LIV-MUN-SUN,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Heaven (MUN, £4.5m)","O'Nien (SUN, £4.0m)"
31340,James (CHE) + Colwill (CHE) + Thiaw (NEW) + Heaven (MUN) + O'Nien (SUN),CHE-CHE-NEW-MUN-SUN,Other,False,24.0,145.25,148.0,2.548,2.596,"James (CHE, £5.5m)","Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","Heaven (MUN, £4.5m)","O'Nien (SUN, £4.0m)"
32431,Colwill (CHE) + O'Brien (EVE) + Jacquet (LIV) + Mykolenko (EVE) + Heaven (MUN),CHE-EVE-LIV-EVE-MUN,Other,False,24.0,145.25,148.0,2.548,2.596,"Colwill (CHE, £5.0m)","O'Brien (EVE, £5.0m)","Jacquet (LIV, £5.0m)","Mykolenko (EVE, £4.5m)","Heaven (MUN, £4.5m)"
32498,Colwill (CHE) + Jacquet (LIV) + Thiaw (NEW) + Mykolenko (EVE) + Robinson (FUL),CHE-LIV-NEW-EVE-FUL,Other,True,24.0,145.25,148.0,2.548,2.596,"Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Mykolenko (EVE, £4.5m)","Robinson (FUL, £4.5m)"
33345,Colwill (CHE) + Jacquet (LIV) + Thiaw (NEW) + Botman (NEW) + Diop (IPS),CHE-LIV-NEW-NEW-IPS,Other,False,24.0,145.25,148.0,2.548,2.596,"Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Botman (NEW, £5.0m)","Diop (IPS, £4.0m)"
33452,Frimpong (LIV) + Colwill (CHE) + Jacquet (LIV) + Rodon (LEE) + O'Nien (SUN),LIV-CHE-LIV-LEE-SUN,Other,False,24.0,145.25,148.0,2.548,2.596,"Frimpong (LIV, £5.5m)","Colwill (CHE, £5.0m)","Jacquet (LIV, £5.0m)","Rodon (LEE, £4.5m)","O'Nien (SUN, £4.0m)"
33686,Colwill (CHE) + Thiaw (NEW) + N.Williams (NFO) + Heaven (MUN) + Aina (NFO),CHE-NEW-NFO-MUN-NFO,Other,False,24.0,145.25,148.0,2.548,2.596,"Colwill (CHE, £5.0m)","Thiaw (NEW, £5.0m)","N.Williams (NFO, £5.0m)","Heaven (MUN, £4.5m)","Aina (NFO, £4.5m)"
38193,Rúben (MCI) + O'Brien (EVE) + Mykolenko (EVE) + Aina (NFO) + Robertson (TOT),MCI-EVE-EVE-NFO-TOT,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","O'Brien (EVE, £5.0m)","Mykolenko (EVE, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)"
39455,Rúben (MCI) + Thiaw (NEW) + Robinson (FUL) + J.Cuenca (FUL) + Robertson (TOT),MCI-NEW-FUL-FUL-TOT,Other,False,24.0,145.25,148.0,2.548,2.596,"Rúben (MCI, £5.5m)","Thiaw (NEW, £5.0m)","Robinson (FUL, £4.5m)","J.Cuenca (FUL, £4.5m)","Robertson (TOT, £4.5m)"
41862,Jacquet (LIV) + Thiaw (NEW) + Botman (NEW) + Aina (NFO) + Robertson (TOT),LIV-NEW-NEW-NFO-TOT,Other,False,24.0,145.25,148.0,2.548,2.596,"Jacquet (LIV, £5.0m)","Thiaw (NEW, £5.0m)","Botman (NEW, £5.0m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)"
439,Calafiori (ARS) + Colwill (CHE) + Konsa (ARS) + Smith (BOU) + Rodon (LEE),ARS-CHE-ARS-BOU-LEE,Other,False,24.0,145.25,149.0,2.548,2.614,"Calafiori (ARS, £5.5m)","Colwill (CHE, £5.0m)","Konsa (ARS, £4.5m)","Smith (BOU, £4.5m)","Rodon (LEE, £4.5m)"
982,Calafiori (ARS) + Rúben (MCI) + Konsa (ARS) + Mitchell (CRY) + Thomas (COV),ARS-MCI-ARS-CRY-COV,2-Premium Anchor,False,24.0,145.25,149.0,2.548,2.614,"Calafiori (ARS, £5.5m)","Rúben (MCI, £5.5m)","Konsa (ARS, £4.5m)","Mitchell (CRY, £4.5m)","Thomas (COV, £4.0m)"
1005,Calafiori (ARS) + Rúben (MCI) + Konsa (ARS) + Robinson (FUL) + Thomas (COV),ARS-MCI-ARS-FUL-COV,2-Premium Anchor,False,24.0,145.25,149.0,2.548,2.614,"Calafiori (ARS, £5.5m)","Rúben (MCI, £5.5m)","Konsa (ARS, £4.5m)","Robinson (FUL, £4.5m)","Thomas (COV, £4.0m)"
1212,Calafiori (ARS) + Jacquet (LIV) + Konsa (ARS) + Mykolenko (EVE) + Robertson (TOT),ARS-LIV-ARS-EVE-TOT,Other,False,24.0,145.25,149.0,2.548,2.614,"Calafiori (ARS, £5.5m)","Jacquet (LIV, £5.0m)","Konsa (ARS, £4.5m)","Mykolenko (EVE, £4.5m)","Robertson (TOT, £4.5m)"
